START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: GM7V
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
GRID-LOCATOR: IO77WS
CLAIMED-SCORE: 1255650
NAME: Chris Tran GM3WOJ
OPERATORS: GM3WOJ
CLUB: NORTH OF SCOTLAND CG
CREATED-BY: Win-Test 4.30.0
SOAPBOX:   The  #1 phone      contest of               the  year! Tnx              for  the  QSOs
QSO:   14122  PH 2020-10-25 0657  GM7V             59   14  TC3N             59   20    0
QSO:   14122  PH 2020-10-25 0658  GM7V             59   14  OH6UX            59   15    0
QSO:   14122  PH 2020-10-25 0658  GM7V             59   14  RM7G             59   16    0
QSO:   14122  PH 2020-10-25 0658  GM7V             59   14  RX3N             59   16    0
QSO:   14122  PH 2020-10-25 0658  GM7V             59   14  SP9KJM           59   15    0
QSO:   14122  PH 2020-10-25 0658  GM7V             59   14  SP9FMP           59   15    0
QSO:   14122  PH 2020-10-25 0659  GM7V             59   14  II7R             59   15    0
QSO:   14122  PH 2020-10-25 0659  GM7V             59   14  OE1HHB           59   15    0
QSO:   14122  PH 2020-10-25 0700  GM7V             59   14  RX3VF            59   16    0
QSO:   14122  PH 2020-10-25 0700  GM7V             59   14  IZ6BXQ           59   15    0
QSO:   14122  PH 2020-10-25 0700  GM7V             59   14  RT4F             59   16    0
QSO:   14122  PH 2020-10-25 0700  GM7V             59   14  DK1X             59   14    0
QSO:   14122  PH 2020-10-25 0700  GM7V             59   14  EA3DJL           59   14    0
QSO:   14122  PH 2020-10-25 0701  GM7V             59   14  YO6XK            59   20    0
QSO:   14122  PH 2020-10-25 0701  GM7V             59   14  Z35K             59   15    0
QSO:   14122  PH 2020-10-25 0701  GM7V             59   14  OH2FNR           59   15    0
QSO:   14122  PH 2020-10-25 0701  GM7V             59   14  SV2SIF           59   20    0
QSO:   14122  PH 2020-10-25 0702  GM7V             59   14  UW7RWA           59   16    0
QSO:   14122  PH 2020-10-25 0702  GM7V             59   14  IK0LFL           59   15    0
QSO:   14122  PH 2020-10-25 0703  GM7V             59   14  9A4TX            59   15    0
QSO:   14122  PH 2020-10-25 0703  GM7V             59   14  YO4NF            59   20    0
QSO:   14122  PH 2020-10-25 0704  GM7V             59   14  OK2BRX           59   15    0
QSO:   14122  PH 2020-10-25 0704  GM7V             59   14  DG5MLA           59   14    0
QSO:   14122  PH 2020-10-25 0705  GM7V             59   14  DL0HMK           59   14    0
QSO:   14122  PH 2020-10-25 0705  GM7V             59   14  DL7UGT           59   14    0
QSO:   14122  PH 2020-10-25 0705  GM7V             59   14  R3IBT            59   16    0
QSO:   14122  PH 2020-10-25 0706  GM7V             59   14  TA2RG            59   20    0
QSO:   14122  PH 2020-10-25 0707  GM7V             59   14  OD5PY            59   20    0
QSO:   14122  PH 2020-10-25 0707  GM7V             59   14  YO9IAB           59   20    0
QSO:   14122  PH 2020-10-25 0708  GM7V             59   14  SV1OCQ           59   20    0
QSO:   14122  PH 2020-10-25 0708  GM7V             59   14  Z35W             59   15    0
QSO:   14122  PH 2020-10-25 0708  GM7V             59   14  4Z4DX            59   20    0
QSO:   14122  PH 2020-10-25 0709  GM7V             59   14  SP9DLY           59   15    0
QSO:   14122  PH 2020-10-25 0709  GM7V             59   14  UW8SM            59   16    0
QSO:   14122  PH 2020-10-25 0710  GM7V             59   14  HA7NK            59   15    0
QSO:   14122  PH 2020-10-25 0710  GM7V             59   14  EA3FAJ           59   14    0
QSO:   14122  PH 2020-10-25 0711  GM7V             59   14  RZ9OQ            59   18    0
QSO:   14122  PH 2020-10-25 0712  GM7V             59   14  IW6NGC           59   15    0
QSO:   14122  PH 2020-10-25 0712  GM7V             59   14  9A2TD            59   15    0
QSO:   14122  PH 2020-10-25 0712  GM7V             59   14  UA3IVF           59   16    0
QSO:   14122  PH 2020-10-25 0713  GM7V             59   14  YO5CTS           59   20    0
QSO:   14122  PH 2020-10-25 0714  GM7V             59   14  R3LC             59   16    0
QSO:   14122  PH 2020-10-25 0714  GM7V             59   14  EC3AIT           59   14    0
QSO:   14122  PH 2020-10-25 0714  GM7V             59   14  9A5ALC           59   15    0
QSO:   14122  PH 2020-10-25 0714  GM7V             59   14  IR4B             59   15    0
QSO:   14122  PH 2020-10-25 0715  GM7V             59   14  IK7NXU           59   15    0
QSO:   14122  PH 2020-10-25 0716  GM7V             59   14  RY3F             59   16    0
QSO:   14122  PH 2020-10-25 0716  GM7V             59   14  YU7CF            59   15    0
QSO:   14122  PH 2020-10-25 0717  GM7V             59   14  HG8R             59   15    0
QSO:   14122  PH 2020-10-25 0718  GM7V             59   14  UT6EE            59   16    0
QSO:   14122  PH 2020-10-25 0718  GM7V             59   14  IR6D             59   15    0
QSO:   14122  PH 2020-10-25 0718  GM7V             59   14  UT7IS            59   16    0
QSO:   14122  PH 2020-10-25 0719  GM7V             59   14  IU5KRE           59   15    0
QSO:   14122  PH 2020-10-25 0719  GM7V             59   14  OL1ADZ           59   15    0
QSO:   14122  PH 2020-10-25 0721  GM7V             59   14  US5UC            59   16    0
QSO:   14122  PH 2020-10-25 0721  GM7V             59   14  YT6W             59   15    0
QSO:   14122  PH 2020-10-25 0721  GM7V             59   14  SQ3OGP           59   15    0
QSO:   14122  PH 2020-10-25 0721  GM7V             59   14  SQ3SWF           59   15    0
QSO:   14122  PH 2020-10-25 0722  GM7V             59   14  IT9CUX           59   15    0
QSO:   14122  PH 2020-10-25 0722  GM7V             59   14  IW1RGS           59   15    0
QSO:   14122  PH 2020-10-25 0723  GM7V             59   14  EV6Z             59   16    0
QSO:   14122  PH 2020-10-25 0723  GM7V             59   14  YM1KE            59   20    0
QSO:   14122  PH 2020-10-25 0723  GM7V             59   14  YO9GVN           59   20    0
QSO:   14122  PH 2020-10-25 0724  GM7V             59   14  9A6DJX           59   15    0
QSO:   14122  PH 2020-10-25 0724  GM7V             59   14  RZ5D             59   16    0
QSO:   14122  PH 2020-10-25 0724  GM7V             59   14  RC5Z             59   16    0
QSO:   14122  PH 2020-10-25 0725  GM7V             59   14  OM2DT            59   15    0
QSO:   14122  PH 2020-10-25 0725  GM7V             59   14  YT3H             59   15    0
QSO:   14122  PH 2020-10-25 0725  GM7V             59   14  EA3IAZ           59   14    0
QSO:   14122  PH 2020-10-25 0725  GM7V             59   14  YO8TNB           59   20    0
QSO:   14122  PH 2020-10-25 0725  GM7V             59   14  UX0LL            59   16    0
QSO:   14122  PH 2020-10-25 0726  GM7V             59   14  UT1DX            59   16    0
QSO:   14122  PH 2020-10-25 0726  GM7V             59   14  DJ1OJ            59   14    0
QSO:   14122  PH 2020-10-25 0727  GM7V             59   14  RA9XSL           59   17    0
QSO:   14122  PH 2020-10-25 0727  GM7V             59   14  SP2AWJ           59   15    0
QSO:   14122  PH 2020-10-25 0727  GM7V             59   14  HG6C             59   15    0
QSO:   14122  PH 2020-10-25 0727  GM7V             59   14  OM5MX            59   15    0
QSO:   14122  PH 2020-10-25 0728  GM7V             59   14  RT2H             59   16    0
QSO:   14122  PH 2020-10-25 0728  GM7V             59   14  IK1YLL           59   15    0
QSO:   14122  PH 2020-10-25 0728  GM7V             59   14  IK6LBT           59   15    0
QSO:   14122  PH 2020-10-25 0729  GM7V             59   14  UF5A             59   16    0
QSO:   14122  PH 2020-10-25 0729  GM7V             59   14  UA3KW            59   16    0
QSO:   14122  PH 2020-10-25 0729  GM7V             59   14  IZ1OSP           59   15    0
QSO:   14122  PH 2020-10-25 0729  GM7V             59   14  OM3DX            59   15    0
QSO:   14122  PH 2020-10-25 0730  GM7V             59   14  HG1A             59   15    0
QSO:   14122  PH 2020-10-25 0730  GM7V             59   14  YU1NR            59   15    0
QSO:   14122  PH 2020-10-25 0730  GM7V             59   14  IK4MTF           59   15    0
QSO:   14122  PH 2020-10-25 0730  GM7V             59   14  IU1LAR           59   15    0
QSO:   14122  PH 2020-10-25 0731  GM7V             59   14  DJ1TU            59   14    0
QSO:   14122  PH 2020-10-25 0731  GM7V             59   14  EW1I             59   16    0
QSO:   14122  PH 2020-10-25 0731  GM7V             59   14  IU1JFH           59   15    0
QSO:   14122  PH 2020-10-25 0731  GM7V             59   14  DD5M             59   14    0
QSO:   14122  PH 2020-10-25 0732  GM7V             59   14  UT4RZ            59   16    0
QSO:   14122  PH 2020-10-25 0732  GM7V             59   14  IU4MTY           59   15    0
QSO:   14122  PH 2020-10-25 0732  GM7V             59   14  UN7QF            59   17    0
QSO:   14122  PH 2020-10-25 0733  GM7V             59   14  IR8W             59   15    0
QSO:   14122  PH 2020-10-25 0733  GM7V             59   14  S55VN            59   15    0
QSO:   14122  PH 2020-10-25 0733  GM7V             59   14  YO3GGO           59   20    0
QSO:   14122  PH 2020-10-25 0733  GM7V             59   14  IZ5RLK           59   15    0
QSO:   14122  PH 2020-10-25 0734  GM7V             59   14  9A2KI            59   15    0
QSO:   14122  PH 2020-10-25 0734  GM7V             59   14  IK3TPP           59   15    0
QSO:   14122  PH 2020-10-25 0734  GM7V             59   14  RW4WA            59   16    0
QSO:   14122  PH 2020-10-25 0734  GM7V             59   14  8S0C             59   14    0
QSO:   14122  PH 2020-10-25 0734  GM7V             59   14  EU3A             59   16    0
QSO:   14122  PH 2020-10-25 0735  GM7V             59   14  IZ4UFB           59   15    0
QSO:   14122  PH 2020-10-25 0735  GM7V             59   14  OM0A             59   15    0
QSO:   14122  PH 2020-10-25 0735  GM7V             59   14  IQ1QJ            59   15    0
QSO:   14122  PH 2020-10-25 0735  GM7V             59   14  RU3A             59   16    0
QSO:   14122  PH 2020-10-25 0735  GM7V             59   14  UA9CUA           59   17    0
QSO:   14122  PH 2020-10-25 0735  GM7V             59   14  SV2SIG           59   20    0
QSO:   14122  PH 2020-10-25 0736  GM7V             59   14  SP2GMA           59   15    0
QSO:   14122  PH 2020-10-25 0736  GM7V             59   14  YQ6A             59   20    0
QSO:   14122  PH 2020-10-25 0736  GM7V             59   14  IK2YGZ           59   15    0
QSO:   14122  PH 2020-10-25 0736  GM7V             59   14  R6DOP            59   16    0
QSO:   14122  PH 2020-10-25 0737  GM7V             59   14  LZ1CRI           59   20    0
QSO:   14122  PH 2020-10-25 0737  GM7V             59   14  OK2CSU           59   15    0
QSO:   14122  PH 2020-10-25 0737  GM7V             59   14  UR7HCX           59   16    0
QSO:   14122  PH 2020-10-25 0738  GM7V             59   14  UA9XX            59   17    0
QSO:   14122  PH 2020-10-25 0738  GM7V             59   14  EW8MZ            59   16    0
QSO:   14122  PH 2020-10-25 0739  GM7V             59   14  HA0IV            59   15    0
QSO:   14122  PH 2020-10-25 0739  GM7V             59   14  RW3AI            59   16    0
QSO:   14122  PH 2020-10-25 0739  GM7V             59   14  IW9BJP           59   15    0
QSO:   14122  PH 2020-10-25 0740  GM7V             59   14  R8CDA            59   17    0
QSO:   14122  PH 2020-10-25 0741  GM7V             59   14  OM5UM            59   15    0
QSO:   14122  PH 2020-10-25 0741  GM7V             59   14  SP8CGU           59   15    0
QSO:   14122  PH 2020-10-25 0741  GM7V             59   14  I1RB             59   15    0
QSO:   14122  PH 2020-10-25 0741  GM7V             59   14  OK2BOZ           59   15    0
QSO:   14122  PH 2020-10-25 0742  GM7V             59   14  IK8SVQ           59   15    0
QSO:   14122  PH 2020-10-25 0742  GM7V             59   14  IC8CUQ           59   15    0
QSO:   14122  PH 2020-10-25 0742  GM7V             59   14  R6CW             59   16    0
QSO:   14122  PH 2020-10-25 0743  GM7V             59   14  IZ0DXD           59   15    0
QSO:   14122  PH 2020-10-25 0743  GM7V             59   14  S55TZ            59   15    0
QSO:   14122  PH 2020-10-25 0743  GM7V             59   14  SP9TKW           59   15    0
QSO:   14122  PH 2020-10-25 0744  GM7V             59   14  RW9XU            59   17    0
QSO:   14122  PH 2020-10-25 0744  GM7V             59   14  RX3X             59   16    0
QSO:   14122  PH 2020-10-25 0745  GM7V             59   14  DJ9DZ            59   14    0
QSO:   14122  PH 2020-10-25 0745  GM7V             59   14  IK4XQT           59   15    0
QSO:   14122  PH 2020-10-25 0746  GM7V             59   14  IZ5BXF           59   15    0
QSO:   14122  PH 2020-10-25 0746  GM7V             59   14  YO3APJ           59   20    0
QSO:   14122  PH 2020-10-25 0746  GM7V             59   14  YO8BFB           59   20    0
QSO:   14122  PH 2020-10-25 0747  GM7V             59   14  OK2SGY           59   15    0
QSO:   14122  PH 2020-10-25 0747  GM7V             59   14  RK8I             59   18    0
QSO:   14122  PH 2020-10-25 0747  GM7V             59   14  4X0T             59   20    0
QSO:   14122  PH 2020-10-25 0747  GM7V             59   14  BH1MCB           59   24    0
QSO:   14122  PH 2020-10-25 0747  GM7V             59   14  EC5NJ            59   14    0
QSO:   14122  PH 2020-10-25 0748  GM7V             59   14  RA9AP            59   17    0
QSO:   14122  PH 2020-10-25 0748  GM7V             59   14  YO8SBQ           59   20    0
QSO:   14122  PH 2020-10-25 0748  GM7V             59   14  RZ3Z             59   16    0
QSO:   14122  PH 2020-10-25 0749  GM7V             59   14  IQ8BB            59   15    0
QSO:   14122  PH 2020-10-25 0749  GM7V             59   14  SQ5DEO           59   15    0
QSO:   14122  PH 2020-10-25 0749  GM7V             59   14  UT3QZ            59   16    0
QSO:   14122  PH 2020-10-25 0749  GM7V             59   14  SQ9DEO           59   15    0
QSO:   14122  PH 2020-10-25 0750  GM7V             59   14  BD4RCC           59   24    0
QSO:   14122  PH 2020-10-25 0750  GM7V             59   14  R0AK             59   18    0
QSO:   14122  PH 2020-10-25 0751  GM7V             59   14  JQ1BVI           59   25    0
QSO:   14122  PH 2020-10-25 0751  GM7V             59   14  UF5D             59   16    0
QSO:   14122  PH 2020-10-25 0752  GM7V             59   14  LC5C             59   14    0
QSO:   14122  PH 2020-10-25 0752  GM7V             59   14  SM5Q             59   14    0
QSO:   14122  PH 2020-10-25 0752  GM7V             59   14  YO8BDW           59   20    0
QSO:   14122  PH 2020-10-25 0753  GM7V             59   14  JJ0JML           59   25    0
QSO:   14122  PH 2020-10-25 0753  GM7V             59   14  JR2PMT           59   25    0
QSO:   14122  PH 2020-10-25 0753  GM7V             59   14  BY1RX            59   24    0
QSO:   14122  PH 2020-10-25 0753  GM7V             59   14  RK9UE            59   18    0
QSO:   14122  PH 2020-10-25 0754  GM7V             59   14  JO7BTV           59   25    0
QSO:   14122  PH 2020-10-25 0754  GM7V             59   14  BY1AS            59   24    0
QSO:   14122  PH 2020-10-25 0755  GM7V             59   14  RL9O             59   18    0
QSO:   14122  PH 2020-10-25 0755  GM7V             59   14  JI2ZJS           59   25    0
QSO:   14122  PH 2020-10-25 0755  GM7V             59   14  UR5UJ            59   16    0
QSO:   14122  PH 2020-10-25 0756  GM7V             59   14  R9UA             59   18    0
QSO:   14122  PH 2020-10-25 0756  GM7V             59   14  RC0L             59   19    0
QSO:   14122  PH 2020-10-25 0756  GM7V             59   14  EE5O             59   14    0
QSO:   14122  PH 2020-10-25 0757  GM7V             59   14  UT8IM            59   16    0
QSO:   14122  PH 2020-10-25 0757  GM7V             59   14  RU9AC            59   17    0
QSO:   14122  PH 2020-10-25 0758  GM7V             59   14  YO4BEX           59   20    0
QSO:   14122  PH 2020-10-25 0758  GM7V             59   14  OE3NHW           59   15    0
QSO:   14122  PH 2020-10-25 0758  GM7V             59   14  JE1RXJ           59   25    0
QSO:   14122  PH 2020-10-25 0758  GM7V             59   14  JF7XKY           59   25    0
