START-OF-LOG: 3.0
CALLSIGN: G5O
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: TWO
CATEGORY-OVERLAY:
CLAIMED-SCORE: 2251535
NAME: Kieron Murphy
LOCATION: DX
OPERATORS: G3SHF G0LZL G0SYP M5KJM M0DCG M0TJU M1PTR
CLUB: G5O Contest Group
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5966.0
SOAPBOX: Enjoyable contest with some good openings on the lower bands.
QSO:  7064 PH 2016-10-29 1948 G5O           59  14     IR8C          59  15     1
QSO:  7070 PH 2016-10-29 1948 G5O           59  14     OE5T          59  15     1
QSO:  3708 PH 2016-10-29 1949 G5O           59  14     9H6A          59  15     0
QSO:  7072 PH 2016-10-29 1949 G5O           59  14     YU1EW         59  15     1
QSO:  3628 PH 2016-10-29 1950 G5O           59  14     DB2B          59  14     0
QSO:  3630 PH 2016-10-29 1951 G5O           59  14     DP6T          59  14     0
QSO:  3636 PH 2016-10-29 1951 G5O           59  14     SK7K          59  14     0
QSO:  3641 PH 2016-10-29 1952 G5O           59  14     PI4M          59  14     0
QSO:  7090 PH 2016-10-29 1953 G5O           59  14     HA2DX         59  15     1
QSO:  3652 PH 2016-10-29 1953 G5O           59  14     OZ6OM         59  14     0
QSO:  7093 PH 2016-10-29 1953 G5O           59  14     YU5R          59  15     1
QSO:  3694 PH 2016-10-29 1954 G5O           59  14     HA3FUT        59  15     0
QSO:  3701 PH 2016-10-29 1955 G5O           59  14     TM7F          59  14     0
QSO:  7102 PH 2016-10-29 1956 G5O           59  14     YT9X          59  15     1
QSO:  3704 PH 2016-10-29 1956 G5O           59  14     E73ESP        59  15     0
QSO:  3711 PH 2016-10-29 1957 G5O           59  14     YT6W          59  15     0
QSO:  3713 PH 2016-10-29 1958 G5O           59  14     SN1D          59  15     0
QSO:  7104 PH 2016-10-29 1958 G5O           59  14     EA3PT         59  14     1
QSO:  7106 PH 2016-10-29 1958 G5O           59  14     HB9EOU        59  14     1
QSO:  3715 PH 2016-10-29 2000 G5O           59  14     YT0T          59  15     0
QSO:  7108 PH 2016-10-29 2000 G5O           59  14     J42T          59  20     1
QSO:  3734 PH 2016-10-29 2001 G5O           59  14     HG6N          59  15     0
QSO:  3738 PH 2016-10-29 2002 G5O           59  14     YT4T          59  15     0
QSO:  7123 PH 2016-10-29 2003 G5O           59  14     IK2YCW        59  15     1
QSO:  7131 PH 2016-10-29 2009 G5O           59  14     IB9T          59  15     1
QSO:  7133 PH 2016-10-29 2009 G5O           59  14     DL1WA         59  14     1
QSO:  3639 PH 2016-10-29 2012 G5O           59  14     9A50CBM       59  15     0
QSO:  7144 PH 2016-10-29 2012 G5O           59  14     ED2C          59  14     1
QSO:  3633 PH 2016-10-29 2015 G5O           59  14     SQ3R          59  15     0
QSO:  7164 PH 2016-10-29 2015 G5O           59  14     DK1NO         59  14     1
QSO:  3633 PH 2016-10-29 2016 G5O           59  14     DL2KX         59  14     0
QSO:  7165 PH 2016-10-29 2016 G5O           59  14     OM7M          59  15     1
QSO:  3633 PH 2016-10-29 2017 G5O           59  14     F4GVZ         59  14     0
QSO:  7167 PH 2016-10-29 2018 G5O           59  14     DL8NEC        59  14     1
QSO:  3633 PH 2016-10-29 2018 G5O           59  14     SM7DQV        59  14     0
QSO:  3633 PH 2016-10-29 2018 G5O           59  14     DJ6DO         59  14     0
QSO:  3633 PH 2016-10-29 2019 G5O           59  14     PE1FTV        59  14     0
QSO:  7167 PH 2016-10-29 2019 G5O           59  14     F4DNW         59  14     1
QSO:  3633 PH 2016-10-29 2020 G5O           59  14     F5AAR         59  14     0
QSO:  7167 PH 2016-10-29 2021 G5O           59  14     OK1HFP        59  15     1
QSO:  3633 PH 2016-10-29 2023 G5O           59  14     S51A          59  15     0
QSO:  3633 PH 2016-10-29 2024 G5O           59  14     UA3BL         59  16     0
QSO:  3633 PH 2016-10-29 2024 G5O           59  14     DK2MB         59  14     0
QSO:  7167 PH 2016-10-29 2025 G5O           59  14     EF2A          59  14     1
QSO:  7167 PH 2016-10-29 2025 G5O           59  14     IS0M          59  15     1
QSO:  7167 PH 2016-10-29 2025 G5O           59  14     DF4ZS         59  14     1
QSO:  3622 PH 2016-10-29 2026 G5O           59  14     OR1Z          59  14     0
QSO:  3624 PH 2016-10-29 2027 G5O           59  14     OL1C          59  15     0
QSO:  7167 PH 2016-10-29 2027 G5O           59  14     I1EIS         59  15     1
QSO:  7167 PH 2016-10-29 2027 G5O           59  14     I4AUM         59  15     1
QSO:  7167 PH 2016-10-29 2028 G5O           59  14     DK2WU         59  14     1
QSO:  7181 PH 2016-10-29 2032 G5O           59  14     ED9X          59  33     1
QSO:  7182 PH 2016-10-29 2033 G5O           59  14     ED8W          59  33     1
QSO:  3698 PH 2016-10-29 2033 G5O           59  14     S58MU         59  15     0
QSO:  7186 PH 2016-10-29 2033 G5O           59  14     YT7A          59  15     1
QSO:  3739 PH 2016-10-29 2034 G5O           59  14     OL0M          59  15     0
QSO:  7188 PH 2016-10-29 2034 G5O           59  14     DD7YX         59  14     1
QSO:  7188 PH 2016-10-29 2035 G5O           59  14     S53FO         59  15     1
QSO:  7188 PH 2016-10-29 2036 G5O           59  14     YO2MTG        59  20     1
QSO:  7189 PH 2016-10-29 2037 G5O           59  14     EA1YD         59  14     1
QSO:  7189 PH 2016-10-29 2037 G5O           59  14     DJ1BV         59  14     1
QSO:  7189 PH 2016-10-29 2038 G5O           59  14     EA1YE         59  14     1
QSO:  7189 PH 2016-10-29 2038 G5O           59  14     IZ7XIB        59  15     1
QSO:  7189 PH 2016-10-29 2039 G5O           59  14     DL2KX         59  14     1
QSO:  3781 PH 2016-10-29 2039 G5O           59  14     DP6A          59  14     0
QSO:  3779 PH 2016-10-29 2039 G5O           59  14     DR5N          59  14     0
QSO:  7189 PH 2016-10-29 2040 G5O           59  14     IB9P          59  15     1
QSO:  7189 PH 2016-10-29 2040 G5O           59  14     DM5BB         59  14     1
QSO:  7189 PH 2016-10-29 2041 G5O           59  14     ES5MG         59  15     1
QSO:  7189 PH 2016-10-29 2042 G5O           59  14     DF6RI         59  14     1
QSO:  7189 PH 2016-10-29 2042 G5O           59  14     SP9KDA        59  15     1
QSO:  7189 PH 2016-10-29 2043 G5O           59  14     OK2SGY        59  15     1
QSO:  7189 PH 2016-10-29 2044 G5O           59  14     9A6DJX        59  15     1
QSO:  7189 PH 2016-10-29 2044 G5O           59  14     DQ4W          59  14     1
QSO:  7189 PH 2016-10-29 2044 G5O           59  14     IQ2MI         59  15     1
QSO:  7189 PH 2016-10-29 2045 G5O           59  14     SM7DQV        59  14     1
QSO: 14312 PH 2016-10-29 2045 G5O           59  14     ZW8T          59  11     0
QSO:  7189 PH 2016-10-29 2045 G5O           59  14     9A2U          59  15     1
QSO: 14300 PH 2016-10-29 2045 G5O           59  14     IO4W          59  15     0
QSO:  7189 PH 2016-10-29 2046 G5O           59  14     HB9AWS        59  14     1
QSO:  7189 PH 2016-10-29 2047 G5O           59  14     OK1UG         59  15     1
QSO:  7189 PH 2016-10-29 2047 G5O           59  14     IQ8XE         59  15     1
QSO: 14281 PH 2016-10-29 2048 G5O           59  14     ED1T          59  14     0
QSO:  7189 PH 2016-10-29 2049 G5O           59  14     G4IIY         59  14     1
QSO:  7189 PH 2016-10-29 2049 G5O           59  14     DK2MC         59  14     1
QSO:  7189 PH 2016-10-29 2049 G5O           59  14     LZ7A          59  20     1
QSO: 14250 PH 2016-10-29 2050 G5O           59  14     PP5JN         59  11     0
QSO: 14235 PH 2016-10-29 2050 G5O           59  14     CT2HTM        59  14     0
QSO:  7189 PH 2016-10-29 2051 G5O           59  14     9A6ZZ         59  15     1
QSO: 14215 PH 2016-10-29 2052 G5O           59  14     CX9AU         59  13     0
QSO:  7189 PH 2016-10-29 2052 G5O           59  14     TM1O          59  14     1
QSO:  7189 PH 2016-10-29 2052 G5O           59  14     DM4M          59  14     1
QSO: 14210 PH 2016-10-29 2052 G5O           59  14     PS2T          59  11     0
QSO: 14203 PH 2016-10-29 2053 G5O           59  14     PR5D          59  11     0
QSO: 14193 PH 2016-10-29 2054 G5O           59  14     LT5X          59  13     0
QSO:  7189 PH 2016-10-29 2054 G5O           59  14     DL5GAC        59  14     1
QSO:  7189 PH 2016-10-29 2056 G5O           59  14     DK0TU         59  14     1
QSO:  7189 PH 2016-10-29 2058 G5O           59  14     DL1RGA        59  14     1
QSO: 14131 PH 2016-10-29 2058 G5O           59  14     LT1F          59  13     0
QSO:  7189 PH 2016-10-29 2059 G5O           59  14     IQ8YT         59  15     1
QSO: 14143 PH 2016-10-29 2059 G5O           59  14     F4EQA         59  14     0
QSO: 14183 PH 2016-10-29 2103 G5O           59  14     3G3O          59  12     0
QSO:  7189 PH 2016-10-29 2103 G5O           59  14     IV3KYQ        59  15     1
QSO:  7189 PH 2016-10-29 2104 G5O           59  14     IZ2EAS        59  15     1
QSO:  7188 PH 2016-10-29 2107 G5O           59  14     DJ50MUC       59  14     1
QSO:  7188 PH 2016-10-29 2110 G5O           59  14     IZ4MNY        59  15     1
QSO: 14307 PH 2016-10-29 2110 G5O           59  14     PY9GC         59  11     0
QSO:  7188 PH 2016-10-29 2112 G5O           59  14     IB9A          59  15     1
QSO:  3774 PH 2016-10-29 2112 G5O           59  14     DF0WRTC       59  14     0
QSO:  7188 PH 2016-10-29 2115 G5O           59  14     IU8FUN        59  15     1
QSO:  7188 PH 2016-10-29 2117 G5O           59  14     F5PTI         59  14     1
QSO:  7182 PH 2016-10-29 2120 G5O           59  14     S57O          59  15     1
QSO:  7175 PH 2016-10-29 2123 G5O           59  14     EC2DX         59  14     1
QSO:  3799 PH 2016-10-29 2125 G5O           59  14     CN2R          59  33     0
QSO:  3793 PH 2016-10-29 2126 G5O           59  14     EC6AAE        59  14     0
QSO:  7125 PH 2016-10-29 2129 G5O           59  14     OK5W          59  15     1
QSO:  3780 PH 2016-10-29 2130 G5O           59  14     RU1A          59  16     0
QSO:  7120 PH 2016-10-29 2130 G5O           59  14     LZ5K          59  20     1
QSO:  7116 PH 2016-10-29 2131 G5O           59  14     SX9C          59  20     1
QSO:  3775 PH 2016-10-29 2131 G5O           59  14     OK2RZ         59  15     0
QSO:  7114 PH 2016-10-29 2131 G5O           59  14     EA5CTE        59  14     1
QSO:  7110 PH 2016-10-29 2132 G5O           59  14     IY1A          59  15     1
QSO:  3772 PH 2016-10-29 2133 G5O           59  14     IK2YCW        59  15     0
QSO:  7101 PH 2016-10-29 2133 G5O           59  14     IO1C          59  15     1
QSO:  3764 PH 2016-10-29 2133 G5O           59  14     S57AL         59  15     0
QSO:  7090 PH 2016-10-29 2136 G5O           59  14     HA3DX         59  15     1
QSO:  3736 PH 2016-10-29 2136 G5O           59  14     IB2VIG        59  15     0
QSO:  3728 PH 2016-10-29 2137 G5O           59  14     TM7X          59  14     0
QSO:  7081 PH 2016-10-29 2138 G5O           59  14     EA5/LN2G      59  14     1
QSO:  3618 PH 2016-10-29 2138 G5O           59  14     DL1NKS        59  14     0
QSO:  3611 PH 2016-10-29 2139 G5O           59  14     TM1A          59  14     0
QSO:  7047 PH 2016-10-29 2140 G5O           59  14     YT6W          59  15     1
QSO:  3660 PH 2016-10-29 2141 G5O           59  14     HB2K          59  14     0
QSO:  3661 PH 2016-10-29 2142 G5O           59  14     IT9RBW        59  15     0
QSO:  3677 PH 2016-10-29 2143 G5O           59  14     HB9EYP        59  14     0
QSO:  3692 PH 2016-10-29 2144 G5O           59  14     P33W          59  20     0
QSO:  3703 PH 2016-10-29 2145 G5O           59  14     SP9KAO        59  15     0
QSO:  3727 PH 2016-10-29 2148 G5O           59  14     9A7A          59  15     0
QSO:  7188 PH 2016-10-29 2148 G5O           59  14     DQ2C          59  14     1
QSO:  7183 PH 2016-10-29 2150 G5O           59  14     ED7O          59  14     1
QSO:  7144 PH 2016-10-29 2158 G5O           59  14     LZ3ZZ         59  20     1
QSO: 14302 PH 2016-10-29 2158 G5O           59  14     ZX2V          59  11     0
QSO: 14269 PH 2016-10-29 2201 G5O           59  14     CR5C          59  14     0
QSO:  7119 PH 2016-10-29 2202 G5O           59  14     YP7P          59  20     1
QSO: 14253 PH 2016-10-29 2203 G5O           59  14     CV5Q          59  13     0
QSO:  7114 PH 2016-10-29 2203 G5O           59  14     4O7CC         59  15     1
QSO:  7110 PH 2016-10-29 2204 G5O           59  14     S58N          59  15     1
QSO: 14251 PH 2016-10-29 2204 G5O           59  14     FR4NT         59  39     0
QSO: 14213 PH 2016-10-29 2206 G5O           59  14     LU7MT         59  13     0
QSO:  7091 PH 2016-10-29 2207 G5O           59  14     EA2LMI        59  14     1
QSO: 14147 PH 2016-10-29 2209 G5O           59  14     CX4AD         59  13     0
QSO:  7081 PH 2016-10-29 2209 G5O           59  14     IK1JJM        59  15     1
QSO:  7077 PH 2016-10-29 2210 G5O           59  14     A47RS         59  21     1
QSO:  7073 PH 2016-10-29 2211 G5O           59  14     US5D          59  16     1
QSO:  7067 PH 2016-10-29 2212 G5O           59  14     IZ1GAR        59  15     1
QSO: 14240 PH 2016-10-29 2213 G5O           59  14     IY1A          59  15     0
QSO:  7060 PH 2016-10-29 2214 G5O           59  14     DM6M          59  14     1
QSO: 14245 PH 2016-10-29 2214 G5O           59  14     PT7ZT         59  11     0
QSO:  7060 PH 2016-10-29 2215 G5O           59  14     YO3GA         59  20     1
QSO: 14283 PH 2016-10-29 2216 G5O           59  14     D4C           59  35     0
QSO:  7087 PH 2016-10-29 2219 G5O           59  14     A61HA         59  21     1
QSO: 14327 PH 2016-10-29 2220 G5O           59  14     IS0XDA        59  15     0
QSO: 14345 PH 2016-10-29 2221 G5O           59  14     PP5BLU        59  11     0
QSO: 14261 PH 2016-10-29 2225 G5O           59  14     IB9T          59  15     0
QSO: 14140 PH 2016-10-29 2231 G5O           59  14     LO7H          59  13     0
QSO:  7063 PH 2016-10-29 2234 G5O           59  14     ED2WW         59  14     1
QSO:  3799 PH 2016-10-29 2237 G5O           59  14     E7DX          59  15     0
QSO:  3786 PH 2016-10-29 2238 G5O           59  14     CN3A          59  33     0
QSO:  3761 PH 2016-10-29 2239 G5O           59  14     9A703B        59  15     0
QSO:  1856 PH 2016-10-29 2239 G5O           59  14     DF0HQ         59  14     1
QSO:  3746 PH 2016-10-29 2241 G5O           59  14     HG5A          59  15     0
QSO:  1843 PH 2016-10-29 2241 G5O           59  14     TM3R          59  14     1
QSO:  3744 PH 2016-10-29 2242 G5O           59  14     9A1P          59  15     0
QSO:  3743 PH 2016-10-29 2243 G5O           59  14     TC2C          59  20     0
QSO:  3740 PH 2016-10-29 2244 G5O           59  14     IB9T          59  15     0
QSO:  3738 PH 2016-10-29 2245 G5O           59  14     PA9M          59  14     0
QSO:  3717 PH 2016-10-29 2246 G5O           59  14     DQ2C          59  14     0
QSO:  1865 PH 2016-10-29 2246 G5O           59  14     PB8DX         59  14     1
QSO:  3715 PH 2016-10-29 2246 G5O           59  14     SN8B          59  15     0
QSO:  1865 PH 2016-10-29 2247 G5O           59  14     9A1A          59  15     1
QSO:  1865 PH 2016-10-29 2247 G5O           59  14     PI4CC         59  14     1
QSO:  1865 PH 2016-10-29 2247 G5O           59  14     SJ0X          59  14     1
QSO:  1865 PH 2016-10-29 2247 G5O           59  14     OK4A          59  15     1
QSO:  1865 PH 2016-10-29 2247 G5O           59  14     DF2LH         59  14     1
QSO:  1865 PH 2016-10-29 2248 G5O           59  14     9A1IW         59  15     1
QSO:  3690 PH 2016-10-29 2248 G5O           59  14     EI7M          59  14     0
QSO:  1865 PH 2016-10-29 2248 G5O           59  14     EB7KT         59  14     1
QSO:  1865 PH 2016-10-29 2248 G5O           59  14     CT1AOZ        59  14     1
QSO:  1865 PH 2016-10-29 2248 G5O           59  14     GI4T          59  14     1
QSO:  1865 PH 2016-10-29 2249 G5O           59  14     SP4PBI        59  15     1
QSO:  3687 PH 2016-10-29 2249 G5O           59  14     IQ2LS         59  15     0
QSO:  1865 PH 2016-10-29 2249 G5O           59  14     GM9N          59  14     1
QSO:  3685 PH 2016-10-29 2250 G5O           59  14     9K2HN         59  21     0
QSO:  1865 PH 2016-10-29 2250 G5O           59  14     IN3VVK        59  15     1
QSO:  1865 PH 2016-10-29 2250 G5O           59  14     OH9NQ         59  15     1
QSO:  3619 PH 2016-10-29 2251 G5O           59  14     UA4S          59  16     0
QSO:  3616 PH 2016-10-29 2251 G5O           59  14     YP0C          59  20     0
QSO:  3612 PH 2016-10-29 2251 G5O           59  14     IQ5PJ         59  15     0
QSO:  1883 PH 2016-10-29 2252 G5O           59  14     DL6SEV        59  14     1
QSO:  1883 PH 2016-10-29 2253 G5O           59  14     DP6A          59  14     1
QSO:  3803 PH 2016-10-29 2253 G5O           59  14     W3LPL         59  05     0
QSO:  1883 PH 2016-10-29 2254 G5O           59  14     EI9E          59  14     1
QSO:  1883 PH 2016-10-29 2256 G5O           59  14     DR2P          59  14     1
QSO:  1883 PH 2016-10-29 2256 G5O           59  14     R3LE          59  16     1
QSO:  1883 PH 2016-10-29 2257 G5O           59  14     SK0QO         59  14     1
QSO:  3806 PH 2016-10-29 2257 G5O           59  14     WE3C          59  05     0
QSO:  1866 PH 2016-10-29 2259 G5O           59  14     DL5AXX        59  14     1
QSO:  1863 PH 2016-10-29 2300 G5O           59  14     LY7M          59  15     1
QSO:  1849 PH 2016-10-29 2300 G5O           59  14     EI0R          59  14     1
QSO:  1840 PH 2016-10-29 2301 G5O           59  14     F6GWV         59  14     1
QSO:  3774 PH 2016-10-29 2301 G5O           59  14     YT1R          59  15     0
QSO:  1836 PH 2016-10-29 2302 G5O           59  14     YT5A          59  15     1
QSO:  1842 PH 2016-10-29 2302 G5O           59  14     OT5A          59  14     1
QSO:  3756 PH 2016-10-29 2303 G5O           59  14     CR6P          59  14     0
QSO:  3735 PH 2016-10-29 2304 G5O           59  14     DL5GAC        59  14     0
QSO:  3729 PH 2016-10-29 2305 G5O           59  14     OM7M          59  15     0
