START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-CW
LOCATION: NH
CALLSIGN: KC1XX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 35394375
OPERATORS: KC1XX W1UE W1FV WA1Z DL1MGB K1EA K1QX N1KWF K1TR W2RQ KM3T
QSO:  3507 CW 2011-11-26 0041 KC1XX         599 5      E74AA         599 15     0
QSO:  7062 CW 2011-11-26 0041 KC1XX         599 5      CR3E          599 33     0
QSO: 14013 CW 2011-11-26 0041 KC1XX         599 5      PR7HR         599 11     0
QSO:  3507 CW 2011-11-26 0041 KC1XX         599 5      F6KMB         599 14     0
QSO:  7001 CW 2011-11-26 0041 KC1XX         599 5      UT8QQ         599 16     0
QSO:  7001 CW 2011-11-26 0042 KC1XX         599 5      RM7M          599 16     0
QSO: 14013 CW 2011-11-26 0042 KC1XX         599 5      PP5VX         599 11     0
QSO:  7001 CW 2011-11-26 0042 KC1XX         599 5      HA8QZ         599 15     0
QSO:  3507 CW 2011-11-26 0042 KC1XX         599 5      S52X          599 15     0
QSO:  7001 CW 2011-11-26 0043 KC1XX         599 5      OK1NE         599 15     0
QSO:  3507 CW 2011-11-26 0043 KC1XX         599 5      W0DD          599 04     0
QSO:  7008 CW 2011-11-26 0043 KC1XX         599 5      HK1X          599 09     0
QSO:  3507 CW 2011-11-26 0043 KC1XX         599 5      M6W           599 14     0
QSO: 14049 CW 2011-11-26 0043 KC1XX         599 5      P40W          599 09     0
QSO:  7043 CW 2011-11-26 0043 KC1XX         599 5      T70A          599 15     0
QSO:  3507 CW 2011-11-26 0043 KC1XX         599 5      R3LA          599 16     0
QSO:  7001 CW 2011-11-26 0043 KC1XX         599 5      UP2L          599 17     0
QSO:  3507 CW 2011-11-26 0044 KC1XX         599 5      UA3DA         599 16     0
QSO:  7067 CW 2011-11-26 0044 KC1XX         599 5      TF3W          599 40     0
QSO: 14013 CW 2011-11-26 0044 KC1XX         599 5      EA7CWA        599 14     0
QSO:  7001 CW 2011-11-26 0044 KC1XX         599 5      DL1VJL        599 14     0
QSO:  1834 CW 2011-11-26 0044 KC1XX         599 5      C6AAW         599 08     0
QSO:  3507 CW 2011-11-26 0044 KC1XX         599 5      DL5ASK        599 14     0
QSO:  7001 CW 2011-11-26 0044 KC1XX         599 5      UX4U          599 16     0
QSO:  3507 CW 2011-11-26 0044 KC1XX         599 5      DL8CKL        599 14     0
QSO:  7001 CW 2011-11-26 0044 KC1XX         599 5      SP2KPD        599 15     0
QSO:  7048 CW 2011-11-26 0044 KC1XX         599 5      K0DQ          599 05     0
QSO:  3558 CW 2011-11-26 0045 KC1XX         599 5      8Q7DV         599 22     0
QSO:  3507 CW 2011-11-26 0045 KC1XX         599 5      IK4UNH        599 15     0
QSO:  7001 CW 2011-11-26 0045 KC1XX         599 5      SQ3RX         599 15     0
QSO:  7001 CW 2011-11-26 0046 KC1XX         599 5      EA8CN         599 33     0
QSO:  3507 CW 2011-11-26 0046 KC1XX         599 5      MW0IDX        599 14     0
QSO: 14013 CW 2011-11-26 0046 KC1XX         599 5      6Y3M          599 08     0
QSO:  7001 CW 2011-11-26 0046 KC1XX         599 5      LY7A          599 15     0
QSO:  3507 CW 2011-11-26 0046 KC1XX         599 5      IK2DJV        599 15     0
QSO: 14013 CW 2011-11-26 0046 KC1XX         599 5      JT1CD         599 23     0
QSO:  7001 CW 2011-11-26 0047 KC1XX         599 5      G3WMX         599 14     0
QSO:  3507 CW 2011-11-26 0047 KC1XX         599 5      OH8A          599 15     0
QSO: 14013 CW 2011-11-26 0047 KC1XX         599 5      PY1NB         599 11     0
QSO:  7001 CW 2011-11-26 0047 KC1XX         599 5      R5NGA         599 16     0
QSO:  3507 CW 2011-11-26 0047 KC1XX         599 5      OM3KWZ        599 15     0
QSO: 14048 CW 2011-11-26 0047 KC1XX         599 5      C91NW         599 37     0
QSO:  7001 CW 2011-11-26 0047 KC1XX         599 5      UT7EZ         599 16     0
QSO:  3507 CW 2011-11-26 0047 KC1XX         599 5      ES4RX         599 15     0
QSO:  3507 CW 2011-11-26 0048 KC1XX         599 5      UU2J          599 16     0
QSO: 14013 CW 2011-11-26 0048 KC1XX         599 5      W1RM          599 05     0
QSO:  7001 CW 2011-11-26 0048 KC1XX         599 5      RZ6HWA        599 16     0
QSO:  3507 CW 2011-11-26 0048 KC1XX         599 5      G4WGE         599 14     0
QSO:  3507 CW 2011-11-26 0048 KC1XX         599 5      YU5T          599 15     0
QSO:  3507 CW 2011-11-26 0048 KC1XX         599 5      UA3UNP        599 16     0
QSO: 14013 CW 2011-11-26 0048 KC1XX         599 5      JH1QAX        599 25     0
QSO:  7001 CW 2011-11-26 0048 KC1XX         599 5      OZ8SW         599 14     0
QSO:  3507 CW 2011-11-26 0049 KC1XX         599 5      IK3XJP        599 15     0
QSO:  7001 CW 2011-11-26 0049 KC1XX         599 5      4L1MA         599 21     0
QSO: 14013 CW 2011-11-26 0049 KC1XX         599 5      4L1VAU        599 21     0
QSO: 14013 CW 2011-11-26 0049 KC1XX         599 5      JA1MZM        599 25     0
QSO:  7031 CW 2011-11-26 0049 KC1XX         599 5      C31CT         599 14     0
QSO: 14013 CW 2011-11-26 0049 KC1XX         599 5      RZ4WZ         599 16     0
QSO:  3507 CW 2011-11-26 0050 KC1XX         599 5      DJ8RS         599 14     0
QSO:  1840 CW 2011-11-26 0050 KC1XX         599 5      VE3ZI         599 04     0
QSO: 14013 CW 2011-11-26 0050 KC1XX         599 5      UA0CNX        599 19     0
QSO:  3575 CW 2011-11-26 0050 KC1XX         599 5      A71EM         599 21     0
QSO:  7001 CW 2011-11-26 0050 KC1XX         599 5      UA4HJ         599 16     0
QSO: 14013 CW 2011-11-26 0050 KC1XX         599 5      JR6LLN        599 25     0
QSO:  7071 CW 2011-11-26 0050 KC1XX         599 5      TC7B          599 20     0
QSO:  7001 CW 2011-11-26 0051 KC1XX         599 5      YQ5Q          599 20     0
QSO:  3507 CW 2011-11-26 0051 KC1XX         599 5      UA9AL         599 17     0
QSO:  7001 CW 2011-11-26 0051 KC1XX         599 5      OM8DD         599 15     0
QSO:  3507 CW 2011-11-26 0051 KC1XX         599 5      UT5UUV        599 16     0
QSO: 14013 CW 2011-11-26 0051 KC1XX         599 5      JH3DSA        599 25     0
QSO:  1855 CW 2011-11-26 0051 KC1XX         599 5      C5A           599 35     0
QSO: 14013 CW 2011-11-26 0052 KC1XX         599 5      JA3PYC        599 25     0
QSO:  7001 CW 2011-11-26 0052 KC1XX         599 5      UY2IG         599 16     0
QSO:  3507 CW 2011-11-26 0052 KC1XX         599 5      OH2FT         599 15     0
QSO:  7001 CW 2011-11-26 0052 KC1XX         599 5      UT4UP         599 16     0
QSO: 14013 CW 2011-11-26 0052 KC1XX         599 5      RA0QQ         599 19     0
QSO: 14025 CW 2011-11-26 0052 KC1XX         599 5      HK3TU         599 09     0
QSO:  1853 CW 2011-11-26 0053 KC1XX         599 5      EA2EA         599 14     0
QSO: 14013 CW 2011-11-26 0053 KC1XX         599 5      KP2M          599 08     0
QSO: 21032 CW 2011-11-26 0053 KC1XX         599 5      JA5DQH        599 25     0
QSO:  3507 CW 2011-11-26 0053 KC1XX         599 5      DG7RO         599 14     0
QSO:  7001 CW 2011-11-26 0053 KC1XX         599 5      R4SA          599 16     0
QSO: 14013 CW 2011-11-26 0053 KC1XX         599 5      7K4QOK        599 25     0
QSO:  3507 CW 2011-11-26 0053 KC1XX         599 5      R3QA          599 16     0
QSO: 14013 CW 2011-11-26 0053 KC1XX         599 5      JH8RZJ        599 25     0
QSO:  3507 CW 2011-11-26 0053 KC1XX         599 5      G0TMX         599 14     0
QSO:  1853 CW 2011-11-26 0054 KC1XX         599 5      LN3Z          599 14     0
QSO:  7079 CW 2011-11-26 0054 KC1XX         599 5      Z37Y          599 15     0
QSO:  3521 CW 2011-11-26 0054 KC1XX         599 5      RC9O          599 18     0
QSO: 21027 CW 2011-11-26 0054 KC1XX         599 5      PZ5T          599 09     0
QSO:  7001 CW 2011-11-26 0054 KC1XX         599 5      PA5WT         599 14     0
QSO:  1853 CW 2011-11-26 0054 KC1XX         599 5      IO5O          599 15     0
QSO:  3507 CW 2011-11-26 0054 KC1XX         599 5      US5XD         599 16     0
QSO: 14013 CW 2011-11-26 0054 KC1XX         599 5      PY5KC         599 11     0
QSO:  7044 CW 2011-11-26 0054 KC1XX         599 5      P3Z           599 20     0
QSO:  7001 CW 2011-11-26 0055 KC1XX         599 5      G0WAT         599 14     0
QSO:  1853 CW 2011-11-26 0055 KC1XX         599 5      IR4M          599 15     0
QSO: 14013 CW 2011-11-26 0055 KC1XX         599 5      JA1WWO        599 25     0
QSO:  1853 CW 2011-11-26 0055 KC1XX         599 5      HA8VK         599 15     0
QSO:  7067 CW 2011-11-26 0055 KC1XX         599 5      CR2X          599 14     0
QSO:  7001 CW 2011-11-26 0055 KC1XX         599 5      RC3W          599 16     0
QSO:  1853 CW 2011-11-26 0055 KC1XX         599 5      HB9IQB        599 14     0
QSO: 14034 CW 2011-11-26 0055 KC1XX         599 5      VK6LW         599 29     0
QSO:  7001 CW 2011-11-26 0055 KC1XX         599 5      OK1AMF        599 15     0
QSO:  7001 CW 2011-11-26 0055 KC1XX         599 5      OH2BPA        599 15     0
QSO:  1853 CW 2011-11-26 0055 KC1XX         599 5      OK1DIX        599 15     0
QSO:  7001 CW 2011-11-26 0056 KC1XX         599 5      9A0AA         599 15     0
QSO:  3507 CW 2011-11-26 0056 KC1XX         599 5      HB9ARF        599 14     0
QSO:  1853 CW 2011-11-26 0056 KC1XX         599 5      SQ2IHP        599 15     0
QSO:  3507 CW 2011-11-26 0056 KC1XX         599 5      DL9QJ         599 14     0
QSO:  7001 CW 2011-11-26 0056 KC1XX         599 5      DL5ZBA        599 14     0
QSO:  1853 CW 2011-11-26 0056 KC1XX         599 5      OK1TEH        599 15     0
QSO: 14051 CW 2011-11-26 0056 KC1XX         599 5      ZD8W          599 36     0
QSO:  3507 CW 2011-11-26 0056 KC1XX         599 5      LY9A          599 15     0
QSO:  7001 CW 2011-11-26 0056 KC1XX         599 5      DK3YD         599 14     0
QSO:  7016 CW 2011-11-26 0057 KC1XX         599 5      IH9R          599 33     0
QSO:  1853 CW 2011-11-26 0057 KC1XX         599 5      HA7YS         599 15     0
QSO:  7001 CW 2011-11-26 0057 KC1XX         599 5      EA4IP         599 14     0
QSO:  1853 CW 2011-11-26 0057 KC1XX         599 5      OK2KKW        599 15     0
QSO:  3507 CW 2011-11-26 0057 KC1XX         599 5      DL6ZXG        599 14     0
QSO:  7001 CW 2011-11-26 0058 KC1XX         599 5      NJ4F          599 05     0
QSO: 14013 CW 2011-11-26 0058 KC1XX         599 5      UA9JLL        599 17     0
QSO:  3507 CW 2011-11-26 0058 KC1XX         599 5      DL5KUT        599 14     0
QSO: 14064 CW 2011-11-26 0058 KC1XX         599 5      J79WE         599 08     0
QSO: 14013 CW 2011-11-26 0058 KC1XX         599 5      PP5AX         599 11     0
QSO:  7001 CW 2011-11-26 0058 KC1XX         599 5      EV6Z          599 16     0
QSO:  3507 CW 2011-11-26 0058 KC1XX         599 5      RM3M          599 16     0
QSO:  1853 CW 2011-11-26 0058 KC1XX         599 5      OK4W          599 15     0
QSO:  3507 CW 2011-11-26 0058 KC1XX         599 5      ER2DW         599 16     0
QSO:  3507 CW 2011-11-26 0059 KC1XX         599 5      N3GGT         599 05     0
QSO: 21018 CW 2011-11-26 0059 KC1XX         599 5      PY2WAS        599 11     0
QSO:  1853 CW 2011-11-26 0059 KC1XX         599 5      OK1DYX        599 15     0
QSO:  3507 CW 2011-11-26 0059 KC1XX         599 5      UW8SM         599 16     0
QSO:  7001 CW 2011-11-26 0059 KC1XX         599 5      G4LPD         599 14     0
QSO:  7055 CW 2011-11-26 0059 KC1XX         599 5      ST2AR         599 34     0
QSO: 21042 CW 2011-11-26 0059 KC1XX         599 5      C5A           599 35     0
QSO: 14013 CW 2011-11-26 0059 KC1XX         599 5      UA4NCI        599 16     0
QSO:  3507 CW 2011-11-26 0059 KC1XX         599 5      RW9C          599 17     0
QSO:  7001 CW 2011-11-26 0100 KC1XX         599 5      SP7BCA        599 15     0
QSO:  7001 CW 2011-11-26 0100 KC1XX         599 5      PY9MM         599 11     0
QSO:  3507 CW 2011-11-26 0100 KC1XX         599 5      F5BBD         599 14     0
QSO: 28010 CW 2011-11-26 0100 KC1XX         599 5      PY2OE         599 11     0
QSO:  1853 CW 2011-11-26 0100 KC1XX         599 5      VA3DX         599 04     0
QSO: 14027 CW 2011-11-26 0100 KC1XX         599 5      TF3CW         599 40     0
QSO:  7001 CW 2011-11-26 0100 KC1XX         599 5      S53RA         599 15     0
QSO:  7061 CW 2011-11-26 0100 KC1XX         599 5      IS0AFM        599 15     0
QSO:  1853 CW 2011-11-26 0100 KC1XX         599 5      OK1RW         599 15     0
QSO:  3507 CW 2011-11-26 0100 KC1XX         599 5      UA4W          599 16     0
QSO:  7001 CW 2011-11-26 0101 KC1XX         599 5      SP6OJE        599 15     0
QSO: 14013 CW 2011-11-26 0101 KC1XX         599 5      JK1LUY        599 25     0
QSO:  1853 CW 2011-11-26 0101 KC1XX         599 5      SN3R          599 15     0
QSO:  3507 CW 2011-11-26 0101 KC1XX         599 5      YT6W          599 15     0
QSO:  1853 CW 2011-11-26 0101 KC1XX         599 5      N1EU          599 05     0
QSO:  7001 CW 2011-11-26 0101 KC1XX         599 5      DL7YS         599 14     0
QSO:  3507 CW 2011-11-26 0101 KC1XX         599 5      RA3FD         599 16     0
QSO:  1853 CW 2011-11-26 0101 KC1XX         599 5      OK1KN         599 15     0
QSO:  3507 CW 2011-11-26 0101 KC1XX         599 5      UT7EZ         599 16     0
QSO: 14021 CW 2011-11-26 0102 KC1XX         599 5      PJ4A          599 09     0
QSO:  7001 CW 2011-11-26 0102 KC1XX         599 5      DL7URH        599 14     0
QSO:  3507 CW 2011-11-26 0102 KC1XX         599 5      R3AT          599 16     0
QSO:  7021 CW 2011-11-26 0102 KC1XX         599 5      C5A           599 35     0
QSO:  1853 CW 2011-11-26 0102 KC1XX         599 5      OK1RK         599 15     0
QSO:  3507 CW 2011-11-26 0102 KC1XX         599 5      OK1FC         599 15     0
QSO: 14014 CW 2011-11-26 0102 KC1XX         599 5      R9FA          599 17     0
QSO:  7001 CW 2011-11-26 0102 KC1XX         599 5      UT7LM         599 16     0
QSO:  7073 CW 2011-11-26 0102 KC1XX         599 5      UA9MA         599 17     0
QSO:  3507 CW 2011-11-26 0102 KC1XX         599 5      DL7UMK        599 14     0
QSO: 21050 CW 2011-11-26 0103 KC1XX         599 5      NH2T          599 27     0
QSO:  7001 CW 2011-11-26 0103 KC1XX         599 5      LZ1OJ         599 20     0
QSO:  3507 CW 2011-11-26 0103 KC1XX         599 5      HG6C          599 15     0
QSO:  7001 CW 2011-11-26 0103 KC1XX         599 5      CT1FAC        599 14     0
QSO: 14014 CW 2011-11-26 0103 KC1XX         599 5      DR1A          599 14     0
QSO:  3507 CW 2011-11-26 0103 KC1XX         599 5      XE1V          599 06     0
QSO:  7001 CW 2011-11-26 0103 KC1XX         599 5      RZ0SZZ        599 18     0
QSO: 14014 CW 2011-11-26 0104 KC1XX         599 5      PY1JR         599 11     0
QSO:  3507 CW 2011-11-26 0104 KC1XX         599 5      OK7MT         599 15     0
QSO: 14014 CW 2011-11-26 0104 KC1XX         599 5      JI1ALP        599 25     0
QSO:  7001 CW 2011-11-26 0104 KC1XX         599 5      CT8/W1NN      599 14     0
QSO: 14014 CW 2011-11-26 0105 KC1XX         599 5      R9XS          599 17     0
QSO:  1853 CW 2011-11-26 0105 KC1XX         599 5      W1JR          599 05     0
QSO:  7070 CW 2011-11-26 0105 KC1XX         599 5      5H3EE         599 37     0
QSO: 14047 CW 2011-11-26 0105 KC1XX         599 5      8P5A          599 08     0
QSO:  7001 CW 2011-11-26 0105 KC1XX         599 5      EA8QP         599 33     0
QSO:  3507 CW 2011-11-26 0105 KC1XX         599 5      EU1DZ         599 16     0
QSO:  3507 CW 2011-11-26 0105 KC1XX         599 5      RK3IM         599 16     0
QSO:  7001 CW 2011-11-26 0106 KC1XX         599 5      OK1NI         599 15     0
QSO:  1853 CW 2011-11-26 0106 KC1XX         599 5      PA7FA         599 14     0
QSO:  3507 CW 2011-11-26 0106 KC1XX         599 5      GM3OXX        599 14     0
QSO:  7001 CW 2011-11-26 0106 KC1XX         599 5      OK1DXE        599 15     0
QSO:  3507 CW 2011-11-26 0106 KC1XX         599 5      F4DNW         599 14     0
QSO:  1853 CW 2011-11-26 0106 KC1XX         599 5      IR4X          599 15     0
QSO: 14014 CW 2011-11-26 0106 KC1XX         599 5      PY2XH         599 11     0
QSO:  3507 CW 2011-11-26 0106 KC1XX         599 5      OK1SI         599 15     0
QSO:  1853 CW 2011-11-26 0106 KC1XX         599 5      DL5AN         599 14     0
QSO:  7001 CW 2011-11-26 0107 KC1XX         599 5      VU2JOS        599 22     0
QSO:  3507 CW 2011-11-26 0107 KC1XX         599 5      YO3FRI        599 20     0
QSO:  1853 CW 2011-11-26 0107 KC1XX         599 5      OH2BO         599 15     0
QSO: 14011 CW 2011-11-26 0107 KC1XX         599 5      V31OT         599 07     0
QSO:  7001 CW 2011-11-26 0107 KC1XX         599 5      K7OM          599 05     0
QSO:  7043 CW 2011-11-26 0107 KC1XX         599 5      IR9Y          599 15     0
QSO:  7001 CW 2011-11-26 0108 KC1XX         599 5      UT8UD         599 16     0
QSO:  3507 CW 2011-11-26 0108 KC1XX         599 5      8S0DX         599 14     0
QSO:  7048 CW 2011-11-26 0108 KC1XX         599 5      ED9M          599 33     0
QSO:  7001 CW 2011-11-26 0108 KC1XX         599 5      RM3Z          599 16     0
QSO:  3507 CW 2011-11-26 0108 KC1XX         599 5      I0ZUT         599 15     0
QSO:  1853 CW 2011-11-26 0108 KC1XX         599 5      9A7A          599 15     0
QSO: 14014 CW 2011-11-26 0108 KC1XX         599 5      SO4M          599 15     0
QSO:  3507 CW 2011-11-26 0108 KC1XX         599 5      DL7FA         599 14     0
QSO:  1853 CW 2011-11-26 0108 KC1XX         599 5      UX0LL         599 16     0
QSO:  3507 CW 2011-11-26 0109 KC1XX         599 5      PI4CC         599 14     0
QSO:  7077 CW 2011-11-26 0109 KC1XX         599 5      GW6W          599 14     0
QSO:  7001 CW 2011-11-26 0109 KC1XX         599 5      N5EA          599 04     0
QSO:  1853 CW 2011-11-26 0109 KC1XX         599 5      DR1A          599 14     0
QSO:  7001 CW 2011-11-26 0109 KC1XX         599 5      W5PQ          599 04     0
QSO: 14034 CW 2011-11-26 0109 KC1XX         599 5      PZ5T          599 09     0
QSO:  7084 CW 2011-11-26 0109 KC1XX         599 5      EA6SX         599 14     0
QSO:  1853 CW 2011-11-26 0109 KC1XX         599 5      DJ4AX         599 14     0
QSO:  7001 CW 2011-11-26 0109 KC1XX         599 5      RD4AF         599 16     0
QSO:  1853 CW 2011-11-26 0110 KC1XX         599 5      P33W          599 20     0
QSO:  7001 CW 2011-11-26 0110 KC1XX         599 5      RO3DX         599 16     0
QSO:  1853 CW 2011-11-26 0110 KC1XX         599 5      RW3PZ         599 16     0
QSO:  3507 CW 2011-11-26 0110 KC1XX         599 5      E75A          599 15     0
QSO:  7017 CW 2011-11-26 0110 KC1XX         599 5      ES9C          599 15     0
QSO: 14014 CW 2011-11-26 0110 KC1XX         599 5      CE3WDD        599 12     0
QSO:  1853 CW 2011-11-26 0110 KC1XX         599 5      VO1MP         599 05     0
QSO:  7001 CW 2011-11-26 0111 KC1XX         599 5      P33W          599 20     0
QSO:  3507 CW 2011-11-26 0111 KC1XX         599 5      UA1CEC        599 16     0
QSO: 14014 CW 2011-11-26 0111 KC1XX         599 5      JA6ZB         599 25     0
QSO:  7001 CW 2011-11-26 0111 KC1XX         599 5      4Z5TK         599 20     0
QSO:  3507 CW 2011-11-26 0111 KC1XX         599 5      LY3B          599 15     0
QSO:  7001 CW 2011-11-26 0111 KC1XX         599 5      RA6EE         599 16     0
