START-OF-LOG: 3.0
CALLSIGN: VE3MMQ
CLUB: contest club ontario
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 3861513
OPERATORS: VE3MMQ
SOAPBOX: Lost 4 hours on Sunday when rotor jambed on south..Lowered tower,
SOAPBOX: threw line over steppir element and yanked hard....heard big
SOAPBOX: snap...rotor working again..may no longer have brake....Glad I did not
SOAPBOX: give up...Also happy it was 50F and not 32F..Other than this little
SOAPBOX: problem,   contest was fantastic..Thanks CQ.
NAME: BILL
CREATED-BY: N1MM Logger V11.10.2
LOCATION: ON
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO: 21030 CW 2011-11-26 0002 VE3MMQ        599 4      9M8/AI6V      599 28
QSO: 21024 CW 2011-11-26 0011 VE3MMQ        599 4      RU0FM         599 19
QSO: 21043 CW 2011-11-26 0014 VE3MMQ        599 4      AH7C          599 31
QSO: 21044 CW 2011-11-26 0017 VE3MMQ        599 4      AH0BT         599 27
QSO: 21051 CW 2011-11-26 0018 VE3MMQ        599 4      NH2T          599 27
QSO: 21052 CW 2011-11-26 0018 VE3MMQ        599 4      RW0CWA        599 19
QSO: 21056 CW 2011-11-26 0019 VE3MMQ        599 4      JA1YPA        599 25
QSO: 21043 CW 2011-11-26 0021 VE3MMQ        599 4      KL7RA         599 01
QSO: 14017 CW 2011-11-26 0027 VE3MMQ        599 4      JT5DX         599 23
QSO: 14025 CW 2011-11-26 0028 VE3MMQ        599 4      V26K          599 08
QSO: 14029 CW 2011-11-26 0029 VE3MMQ        599 4      FM5CD         599 08
QSO: 14040 CW 2011-11-26 0030 VE3MMQ        599 4      TO3A          599 08
QSO: 14047 CW 2011-11-26 0030 VE3MMQ        599 4      J6M           599 08
QSO: 14049 CW 2011-11-26 0031 VE3MMQ        599 4      P40W          599 09
QSO: 14052 CW 2011-11-26 0034 VE3MMQ        599 4      ZD8W          599 36
QSO: 14048 CW 2011-11-26 0035 VE3MMQ        599 4      C91NW         599 37
QSO: 14022 CW 2011-11-26 0037 VE3MMQ        599 4      PJ4A          599 09
QSO: 14025 CW 2011-11-26 0037 VE3MMQ        599 4      HK3TU         599 09
QSO: 14012 CW 2011-11-26 0037 VE3MMQ        599 4      NP4Z          599 08
QSO: 14012 CW 2011-11-26 0038 VE3MMQ        599 4      HI3A          599 08
QSO: 14002 CW 2011-11-26 0039 VE3MMQ        599 4      VP5CW         599 08
QSO: 14009 CW 2011-11-26 0041 VE3MMQ        599 4      C5A           599 35
QSO: 14017 CW 2011-11-26 0043 VE3MMQ        599 4      EL2A          599 35
QSO: 14026 CW 2011-11-26 0044 VE3MMQ        599 4      D4C           599 35
QSO: 14038 CW 2011-11-26 0044 VE3MMQ        599 4      6V7V          599 35
QSO: 14051 CW 2011-11-26 0045 VE3MMQ        599 4      PY2NY         599 11
QSO: 14054 CW 2011-11-26 0046 VE3MMQ        599 4      PR7AR         599 11
QSO: 14068 CW 2011-11-26 0047 VE3MMQ        599 4      ZP9EH         599 11
QSO: 14070 CW 2011-11-26 0048 VE3MMQ        599 4      9M2TO         599 28
QSO: 14059 CW 2011-11-26 0049 VE3MMQ        599 4      JG2KKG        599 25
QSO: 14057 CW 2011-11-26 0049 VE3MMQ        599 4      BA1G          599 24
QSO: 14045 CW 2011-11-26 0051 VE3MMQ        599 4      JA3YBK        599 25
QSO: 14041 CW 2011-11-26 0051 VE3MMQ        599 4      JA7FTR        599 25
QSO: 14037 CW 2011-11-26 0052 VE3MMQ        599 4      ST2AR         599 34
QSO: 14036 CW 2011-11-26 0053 VE3MMQ        599 4      B4TB          599 24
QSO: 14021 CW 2011-11-26 0056 VE3MMQ        599 4      V31AO         599 07
QSO: 14006 CW 2011-11-26 0100 VE3MMQ        599 4      LZ9W          599 20
QSO: 14011 CW 2011-11-26 0100 VE3MMQ        599 4      JA5RDP        599 25
QSO: 14028 CW 2011-11-26 0102 VE3MMQ        599 4      TF3CW         599 40
QSO: 14027 CW 2011-11-26 0102 VE3MMQ        599 4      OH8X          599 15
QSO: 14027 CW 2011-11-26 0104 VE3MMQ        599 4      6Y3M          599 08
QSO: 14032 CW 2011-11-26 0105 VE3MMQ        599 4      RU1A          599 16
QSO: 14033 CW 2011-11-26 0105 VE3MMQ        599 4      SK3W          599 14
QSO: 14034 CW 2011-11-26 0106 VE3MMQ        599 4      VK6LW         599 29
QSO: 14047 CW 2011-11-26 0107 VE3MMQ        599 4      8P5A          599 08
QSO: 14055 CW 2011-11-26 0107 VE3MMQ        599 4      OH0Z          599 15
QSO: 14060 CW 2011-11-26 0110 VE3MMQ        599 4      OH7M          599 15
QSO: 14064 CW 2011-11-26 0111 VE3MMQ        599 4      5B/RN3QO      599 20
QSO: 14066 CW 2011-11-26 0111 VE3MMQ        599 4      E21EIC        599 26
QSO: 14068 CW 2011-11-26 0115 VE3MMQ        599 4      FY5FY         599 09
QSO: 14063 CW 2011-11-26 0116 VE3MMQ        599 4      XR3A          599 12
QSO: 14058 CW 2011-11-26 0123 VE3MMQ        599 4      ZS2I          599 38
QSO: 14057 CW 2011-11-26 0124 VE3MMQ        599 4      9G5NP         599 35
QSO: 14045 CW 2011-11-26 0125 VE3MMQ        599 4      CT3KN         599 33
QSO: 28088 CW 2011-11-26 1323 VE3MMQ        599 4      G3ZGC         599 14
QSO: 28088 CW 2011-11-26 1325 VE3MMQ        599 4      RK6ATQ        599 16
QSO: 28088 CW 2011-11-26 1325 VE3MMQ        599 4      G3TTJ         599 14
QSO: 28088 CW 2011-11-26 1326 VE3MMQ        599 4      G3NWG         599 14
QSO: 28088 CW 2011-11-26 1326 VE3MMQ        599 4      DK4WF         599 14
QSO: 28088 CW 2011-11-26 1327 VE3MMQ        599 4      GJ3YHU        599 14
QSO: 28088 CW 2011-11-26 1327 VE3MMQ        599 4      OZ4FF         599 14
QSO: 28088 CW 2011-11-26 1328 VE3MMQ        599 4      IS0RDY        599 15
QSO: 28088 CW 2011-11-26 1329 VE3MMQ        599 4      US5XD         599 16
QSO: 28088 CW 2011-11-26 1329 VE3MMQ        599 4      UR2VA         599 16
QSO: 28088 CW 2011-11-26 1329 VE3MMQ        599 4      SK0QO         599 14
QSO: 28088 CW 2011-11-26 1329 VE3MMQ        599 4      OM7AX         599 15
QSO: 28088 CW 2011-11-26 1330 VE3MMQ        599 4      G3XTT         599 14
QSO: 28088 CW 2011-11-26 1330 VE3MMQ        599 4      SE2I          599 14
QSO: 28088 CW 2011-11-26 1330 VE3MMQ        599 4      UU1JE         599 16
QSO: 28088 CW 2011-11-26 1331 VE3MMQ        599 4      RN3QQ         599 16
QSO: 28088 CW 2011-11-26 1332 VE3MMQ        599 4      RK3SWB        599 16
QSO: 28088 CW 2011-11-26 1332 VE3MMQ        599 4      G5YAQ         599 14
QSO: 28088 CW 2011-11-26 1334 VE3MMQ        599 4      P40L          599 09
QSO: 28088 CW 2011-11-26 1334 VE3MMQ        599 4      OK1MDK        599 15
QSO: 28088 CW 2011-11-26 1334 VE3MMQ        599 4      OM3PQ         599 15
QSO: 28088 CW 2011-11-26 1335 VE3MMQ        599 4      OH1KIO        599 15
QSO: 28088 CW 2011-11-26 1336 VE3MMQ        599 4      ER1LW         599 16
QSO: 28088 CW 2011-11-26 1336 VE3MMQ        599 4      GW0BBO        599 14
QSO: 28088 CW 2011-11-26 1337 VE3MMQ        599 4      OQ4A          599 14
QSO: 28088 CW 2011-11-26 1337 VE3MMQ        599 4      DJ9CW         599 14
QSO: 28088 CW 2011-11-26 1338 VE3MMQ        599 4      SP1AEN        599 15
QSO: 28088 CW 2011-11-26 1338 VE3MMQ        599 4      DF1IAQ        599 14
QSO: 28088 CW 2011-11-26 1339 VE3MMQ        599 4      EW8DX         599 16
QSO: 28088 CW 2011-11-26 1339 VE3MMQ        599 4      OK1AJY        599 15
QSO: 28088 CW 2011-11-26 1340 VE3MMQ        599 4      OK1AOU        599 15
QSO: 28088 CW 2011-11-26 1340 VE3MMQ        599 4      R7MM          599 17
QSO: 28088 CW 2011-11-26 1340 VE3MMQ        599 4      DJ2YE         599 14
QSO: 28088 CW 2011-11-26 1341 VE3MMQ        599 4      UR7QL         599 16
QSO: 28088 CW 2011-11-26 1342 VE3MMQ        599 4      YT0A/QRP      599 15
QSO: 28088 CW 2011-11-26 1342 VE3MMQ        599 4      DK3LT         599 14
QSO: 28088 CW 2011-11-26 1343 VE3MMQ        599 4      F6KMB         599 14
QSO: 28088 CW 2011-11-26 1343 VE3MMQ        599 4      LY2N          599 15
QSO: 28088 CW 2011-11-26 1344 VE3MMQ        599 4      UC6A          599 16
QSO: 28088 CW 2011-11-26 1344 VE3MMQ        599 4      EA1WX         599 14
QSO: 28088 CW 2011-11-26 1344 VE3MMQ        599 4      YL2SW         599 15
QSO: 28088 CW 2011-11-26 1345 VE3MMQ        599 4      DL5YL         599 14
QSO: 28088 CW 2011-11-26 1345 VE3MMQ        599 4      F5LMJ         599 14
QSO: 28088 CW 2011-11-26 1345 VE3MMQ        599 4      RU5TT         599 16
QSO: 28088 CW 2011-11-26 1346 VE3MMQ        599 4      UA3VVB        599 16
QSO: 28088 CW 2011-11-26 1347 VE3MMQ        599 4      IK3JBP        599 15
QSO: 28088 CW 2011-11-26 1347 VE3MMQ        599 4      UA3QUO        599 16
QSO: 28088 CW 2011-11-26 1348 VE3MMQ        599 4      YO8COQ        599 20
QSO: 28088 CW 2011-11-26 1348 VE3MMQ        599 4      S56A          599 15
QSO: 28088 CW 2011-11-26 1348 VE3MMQ        599 4      RZ6FA         599 16
QSO: 28088 CW 2011-11-26 1349 VE3MMQ        599 4      R3OR          599 16
QSO: 28088 CW 2011-11-26 1349 VE3MMQ        599 4      YO3APJ        599 20
QSO: 28088 CW 2011-11-26 1350 VE3MMQ        599 4      RA1A          599 16
QSO: 28088 CW 2011-11-26 1350 VE3MMQ        599 4      RA3YC         599 16
QSO: 28088 CW 2011-11-26 1351 VE3MMQ        599 4      PA7LV         599 14
QSO: 28088 CW 2011-11-26 1351 VE3MMQ        599 4      RT3A          599 16
QSO: 28088 CW 2011-11-26 1352 VE3MMQ        599 4      DL1VJL        599 14
QSO: 28088 CW 2011-11-26 1352 VE3MMQ        599 4      F2AR          599 14
QSO: 28088 CW 2011-11-26 1353 VE3MMQ        599 4      YO7FB         599 20
QSO: 28088 CW 2011-11-26 1354 VE3MMQ        599 4      LZ2PS         599 20
QSO: 28088 CW 2011-11-26 1354 VE3MMQ        599 4      DM3FF         599 14
QSO: 28088 CW 2011-11-26 1354 VE3MMQ        599 4      OK2YT         599 15
QSO: 28088 CW 2011-11-26 1355 VE3MMQ        599 4      S58RU         599 15
QSO: 28088 CW 2011-11-26 1355 VE3MMQ        599 4      DK6OR         599 14
QSO: 28088 CW 2011-11-26 1356 VE3MMQ        599 4      HA3GE         599 15
QSO: 28088 CW 2011-11-26 1356 VE3MMQ        599 4      OK2PBG        599 15
QSO: 28088 CW 2011-11-26 1357 VE3MMQ        599 4      SP4BEU        599 15
QSO: 28088 CW 2011-11-26 1357 VE3MMQ        599 4      IZ5OPX        599 15
QSO: 28088 CW 2011-11-26 1357 VE3MMQ        599 4      DL1IAO        599 14
QSO: 28088 CW 2011-11-26 1358 VE3MMQ        599 4      OK1MNW        599 15
QSO: 28088 CW 2011-11-26 1358 VE3MMQ        599 4      DL1ASP        599 14
QSO: 28088 CW 2011-11-26 1358 VE3MMQ        599 4      YO4BEW        599 20
QSO: 28088 CW 2011-11-26 1359 VE3MMQ        599 4      UU7JF         599 16
QSO: 28088 CW 2011-11-26 1401 VE3MMQ        599 4      DG3LSM        599 14
QSO: 28088 CW 2011-11-26 1401 VE3MMQ        599 4      SP2IU         599 15
QSO: 28088 CW 2011-11-26 1402 VE3MMQ        599 4      S50A          599 15
QSO: 28088 CW 2011-11-26 1402 VE3MMQ        599 4      YO2DFA        599 20
QSO: 28088 CW 2011-11-26 1402 VE3MMQ        599 4      F5PHW         599 14
QSO: 28088 CW 2011-11-26 1403 VE3MMQ        599 4      SP6MLX        599 15
QSO: 28088 CW 2011-11-26 1403 VE3MMQ        599 4      DM1LM         599 14
QSO: 28088 CW 2011-11-26 1404 VE3MMQ        599 4      OG3A          599 15
QSO: 28088 CW 2011-11-26 1404 VE3MMQ        599 4      OH2BH         599 15
QSO: 28088 CW 2011-11-26 1404 VE3MMQ        599 4      EA5YU         599 14
QSO: 28088 CW 2011-11-26 1405 VE3MMQ        599 4      DL3WKG        599 14
QSO: 28088 CW 2011-11-26 1405 VE3MMQ        599 4      HB9EWY        599 14
QSO: 28088 CW 2011-11-26 1406 VE3MMQ        599 4      UX6IB         599 16
QSO: 28088 CW 2011-11-26 1407 VE3MMQ        599 4      M0OIC         599 14
QSO: 28088 CW 2011-11-26 1407 VE3MMQ        599 4      LZ9R          599 20
QSO: 21043 CW 2011-11-26 1408 VE3MMQ        599 4      TM2T          599 14
QSO: 21043 CW 2011-11-26 1409 VE3MMQ        599 4      ED9M          599 33
QSO: 21045 CW 2011-11-26 1409 VE3MMQ        599 4      DL1A          599 14
QSO: 21046 CW 2011-11-26 1410 VE3MMQ        599 4      YL2SM         599 15
QSO: 21048 CW 2011-11-26 1410 VE3MMQ        599 4      LN3Z          599 14
QSO: 21048 CW 2011-11-26 1411 VE3MMQ        599 4      OH1F          599 15
QSO: 21049 CW 2011-11-26 1411 VE3MMQ        599 4      UA5A          599 16
QSO: 21050 CW 2011-11-26 1412 VE3MMQ        599 4      DL8UKE        599 14
QSO: 21053 CW 2011-11-26 1412 VE3MMQ        599 4      FY5KE         599 09
QSO: 21054 CW 2011-11-26 1413 VE3MMQ        599 4      EA2EA         599 14
QSO: 21059 CW 2011-11-26 1414 VE3MMQ        599 4      SA1A          599 14
QSO: 21059 CW 2011-11-26 1415 VE3MMQ        599 4      CR6K          599 14
QSO: 21060 CW 2011-11-26 1415 VE3MMQ        599 4      S52ZW         599 15
QSO: 21061 CW 2011-11-26 1416 VE3MMQ        599 4      EI6FR         599 14
QSO: 21062 CW 2011-11-26 1416 VE3MMQ        599 4      SN8F          599 15
QSO: 21067 CW 2011-11-26 1417 VE3MMQ        599 4      YT3A          599 15
QSO: 21076 CW 2011-11-26 1418 VE3MMQ        599 4      C6AAW         599 08
QSO: 21082 CW 2011-11-26 1419 VE3MMQ        599 4      A45XR         599 21
QSO: 21087 CW 2011-11-26 1420 VE3MMQ        599 4      9K2HN         599 21
QSO: 21086 CW 2011-11-26 1421 VE3MMQ        599 4      SQ9UM         599 15
QSO: 21092 CW 2011-11-26 1421 VE3MMQ        599 4      J6M           599 08
QSO: 21107 CW 2011-11-26 1422 VE3MMQ        599 4      3V8SS         599 33
QSO: 21104 CW 2011-11-26 1424 VE3MMQ        599 4      OK1XC         599 15
QSO: 21101 CW 2011-11-26 1425 VE3MMQ        599 4      SV0XCC/9      599 20
QSO: 21097 CW 2011-11-26 1426 VE3MMQ        599 4      CO8LY         599 08
QSO: 21099 CW 2011-11-26 1426 VE3MMQ        599 4      PJ5G          599 08
QSO: 21095 CW 2011-11-26 1428 VE3MMQ        599 4      9H3PP         599 15
QSO: 21093 CW 2011-11-26 1428 VE3MMQ        599 4      EA8CN         599 33
QSO: 21086 CW 2011-11-26 1429 VE3MMQ        599 4      VU2PAI        599 22
QSO: 21082 CW 2011-11-26 1430 VE3MMQ        599 4      VE3CX         599 04
QSO: 21080 CW 2011-11-26 1431 VE3MMQ        599 4      J79WE         599 08
QSO: 21074 CW 2011-11-26 1432 VE3MMQ        599 4      N4WW          599 05
QSO: 21068 CW 2011-11-26 1433 VE3MMQ        599 4      ZD8N          599 36
QSO: 21067 CW 2011-11-26 1434 VE3MMQ        599 4      KP2M          599 08
QSO: 21046 CW 2011-11-26 1435 VE3MMQ        599 4      PW7T          599 11
QSO: 21044 CW 2011-11-26 1435 VE3MMQ        599 4      PJ4A          599 09
QSO: 21044 CW 2011-11-26 1436 VE3MMQ        599 4      ZF1A          599 08
QSO: 21039 CW 2011-11-26 1436 VE3MMQ        599 4      VP2MWG        599 08
QSO: 21029 CW 2011-11-26 1437 VE3MMQ        599 4      6Y3M          599 08
QSO: 21025 CW 2011-11-26 1438 VE3MMQ        599 4      HC2SL         599 10
QSO: 21007 CW 2011-11-26 1439 VE3MMQ        599 4      C5A           599 35
QSO: 21003 CW 2011-11-26 1441 VE3MMQ        599 4      TK4W          599 15
QSO: 21006 CW 2011-11-26 1442 VE3MMQ        599 4      G4AMT         599 14
QSO: 21008 CW 2011-11-26 1443 VE3MMQ        599 4      LY7A          599 15
QSO: 21009 CW 2011-11-26 1443 VE3MMQ        599 4      VE1RGB        599 05
QSO: 21011 CW 2011-11-26 1444 VE3MMQ        599 4      DL2F          599 14
QSO: 21012 CW 2011-11-26 1444 VE3MMQ        599 4      YU5R          599 15
QSO: 21013 CW 2011-11-26 1445 VE3MMQ        599 4      RM3Q          599 16
QSO: 21014 CW 2011-11-26 1445 VE3MMQ        599 4      G3RXP         599 14
QSO: 21015 CW 2011-11-26 1446 VE3MMQ        599 4      EA5RS         599 14
QSO: 21015 CW 2011-11-26 1447 VE3MMQ        599 4      IS0HQJ        599 15
QSO: 21019 CW 2011-11-26 1450 VE3MMQ        599 4      HG1S          599 15
QSO: 21019 CW 2011-11-26 1451 VE3MMQ        599 4      EI7GM         599 14
QSO: 21020 CW 2011-11-26 1452 VE3MMQ        599 4      CN2R          599 33
QSO: 21022 CW 2011-11-26 1453 VE3MMQ        599 4      HB9CA         599 14
QSO: 21022 CW 2011-11-26 1453 VE3MMQ        599 4      9A1A          599 15
QSO: 21034 CW 2011-11-26 1454 VE3MMQ        599 4      UT4ZG         599 16
QSO: 21035 CW 2011-11-26 1456 VE3MMQ        599 4      IW1ARB        599 15
QSO: 21035 CW 2011-11-26 1457 VE3MMQ        599 4      7Z1HL         599 21
QSO: 21035 CW 2011-11-26 1457 VE3MMQ        599 4      9G5XA         599 35
QSO: 21036 CW 2011-11-26 1458 VE3MMQ        599 4      PV8ADI        599 11
QSO: 21052 CW 2011-11-26 1500 VE3MMQ        599 4      9L0W          599 35
QSO: 21061 CW 2011-11-26 1500 VE3MMQ        599 4      OQ5M          599 14
QSO: 21056 CW 2011-11-26 1501 VE3MMQ        599 4      N9RV          599 04
QSO: 21056 CW 2011-11-26 1501 VE3MMQ        599 4      Z35X          599 15
QSO: 21054 CW 2011-11-26 1502 VE3MMQ        599 4      9A5D          599 15
QSO: 21054 CW 2011-11-26 1502 VE3MMQ        599 4      F6BEE         599 14
QSO: 21052 CW 2011-11-26 1503 VE3MMQ        599 4      OZ5E          599 14
QSO: 21051 CW 2011-11-26 1503 VE3MMQ        599 4      PA0JED        599 14
QSO: 21047 CW 2011-11-26 1504 VE3MMQ        599 4      UA1T          599 16
QSO: 21042 CW 2011-11-26 1505 VE3MMQ        599 4      PJ2T          599 09
QSO: 21042 CW 2011-11-26 1505 VE3MMQ        599 4      DQ1V          599 14
QSO: 21041 CW 2011-11-26 1506 VE3MMQ        599 4      YP8T          599 20
QSO: 21040 CW 2011-11-26 1506 VE3MMQ        599 4      CR3L          599 33
QSO: 21039 CW 2011-11-26 1506 VE3MMQ        599 4      SM0T          599 14
QSO: 21038 CW 2011-11-26 1507 VE3MMQ        599 4      DL2AYK        599 14
QSO: 21036 CW 2011-11-26 1508 VE3MMQ        599 4      TC3A          599 20
QSO: 21028 CW 2011-11-26 1509 VE3MMQ        599 4      EW4AA         599 16
QSO: 21015 CW 2011-11-26 1510 VE3MMQ        599 4      TO7A          599 08
QSO: 21017 CW 2011-11-26 1521 VE3MMQ        599 4      PA3BWK        599 14
QSO: 14010 CW 2011-11-26 1523 VE3MMQ        599 4      RT4F          599 16
QSO: 14002 CW 2011-11-26 1524 VE3MMQ        599 4      HA8IH         599 15
QSO: 14011 CW 2011-11-26 1525 VE3MMQ        599 4      OK1FZM        599 15
QSO: 14015 CW 2011-11-26 1526 VE3MMQ        599 4      TA3AX         599 20
QSO: 14015 CW 2011-11-26 1526 VE3MMQ        599 4      DK3TU         599 14
QSO: 14017 CW 2011-11-26 1527 VE3MMQ        599 4      YO9BPX        599 20
QSO: 14018 CW 2011-11-26 1528 VE3MMQ        599 4      4Z5TK         599 20
QSO: 14020 CW 2011-11-26 1528 VE3MMQ        599 4      A45XR         599 21
QSO: 14021 CW 2011-11-26 1529 VE3MMQ        599 4      OM3IAG        599 15
QSO: 14024 CW 2011-11-26 1529 VE3MMQ        599 4      EW8EW         599 16
QSO: 14024 CW 2011-11-26 1530 VE3MMQ        599 4      PJ2T          599 09
QSO: 14025 CW 2011-11-26 1530 VE3MMQ        599 4      UA3KA         599 16
QSO: 14029 CW 2011-11-26 1531 VE3MMQ        599 4      DR1A          599 14
QSO: 14029 CW 2011-11-26 1531 VE3MMQ        599 4      F5NGA         599 14
QSO: 14032 CW 2011-11-26 1532 VE3MMQ        599 4      R7AW          599 16
QSO: 14034 CW 2011-11-26 1532 VE3MMQ        599 4      SO4M          599 15
QSO: 14039 CW 2011-11-26 1533 VE3MMQ        599 4      IZ5NFD        599 15
QSO: 14039 CW 2011-11-26 1534 VE3MMQ        599 4      OZ5E          599 14
QSO: 14040 CW 2011-11-26 1534 VE3MMQ        599 4      UA2KW         599 15
QSO: 14042 CW 2011-11-26 1535 VE3MMQ        599 4      YT4W          599 15
QSO: 14045 CW 2011-11-26 1536 VE3MMQ        599 4      SN6F          599 15
QSO: 14046 CW 2011-11-26 1536 VE3MMQ        599 4      YO4KCC        599 20
QSO: 14047 CW 2011-11-26 1537 VE3MMQ        599 4      RM3F          599 16
QSO: 14047 CW 2011-11-26 1537 VE3MMQ        599 4      UX7U          599 16
QSO: 14048 CW 2011-11-26 1538 VE3MMQ        599 4      DL0GL         599 14
QSO: 14048 CW 2011-11-26 1538 VE3MMQ        599 4      G3VYI         599 14
QSO: 14052 CW 2011-11-26 1539 VE3MMQ        599 4      KN7K          599 03
QSO: 14053 CW 2011-11-26 1539 VE3MMQ        599 4      DF0HQ         599 14
QSO: 14055 CW 2011-11-26 1540 VE3MMQ        599 4      RF4C          599 16
QSO: 14058 CW 2011-11-26 1541 VE3MMQ        599 4      A71EM         599 21
QSO: 14059 CW 2011-11-26 1542 VE3MMQ        599 4      UR5UZ         599 16
QSO: 14061 CW 2011-11-26 1543 VE3MMQ        599 4      LY7A          599 15
QSO: 14062 CW 2011-11-26 1544 VE3MMQ        599 4      HZ1FI         599 21
QSO: 14064 CW 2011-11-26 1544 VE3MMQ        599 4      CR6T          599 14
QSO: 14067 CW 2011-11-26 1545 VE3MMQ        599 4      ER4A          599 16
QSO: 14068 CW 2011-11-26 1545 VE3MMQ        599 4      IS0AFM        599 15
QSO: 14069 CW 2011-11-26 1546 VE3MMQ        599 4      EU1FC         599 16
QSO: 14076 CW 2011-11-26 1546 VE3MMQ        599 4      DL1LH         599 14
QSO: 14079 CW 2011-11-26 1547 VE3MMQ        599 4      LY8O          599 15
QSO: 14085 CW 2011-11-26 1547 VE3MMQ        599 4      Z33A          599 15
QSO: 14095 CW 2011-11-26 1548 VE3MMQ        599 4      VU2NKS        599 22
QSO: 14068 CW 2011-11-26 1550 VE3MMQ        599 4      UY5BA         599 16
QSO: 14060 CW 2011-11-26 1551 VE3MMQ        599 4      VK6AA         599 29
QSO: 14047 CW 2011-11-26 1552 VE3MMQ        599 4      9M6NA         599 28
QSO: 14045 CW 2011-11-26 1552 VE3MMQ        599 4      RA7G          599 16
QSO: 14043 CW 2011-11-26 1554 VE3MMQ        599 4      SM5CIL        599 14
QSO: 14035 CW 2011-11-26 1555 VE3MMQ        599 4      OY1CT         599 14
QSO: 14032 CW 2011-11-26 1556 VE3MMQ        599 4      9A1A          599 15
QSO: 14026 CW 2011-11-26 1556 VE3MMQ        599 4      F5MPN         599 14
QSO: 14025 CW 2011-11-26 1557 VE3MMQ        599 4      HG4F          599 15
QSO: 14022 CW 2011-11-26 1557 VE3MMQ        599 4      YL2SM         599 15
QSO: 14018 CW 2011-11-26 1601 VE3MMQ        599 4      YB4IR         599 28
QSO: 14013 CW 2011-11-26 1604 VE3MMQ        599 4      VQ91JC        599 39
QSO: 14011 CW 2011-11-26 1605 VE3MMQ        599 4      IK0EFR        599 15
QSO: 14012 CW 2011-11-26 1605 VE3MMQ        599 4      TC2A          599 20
QSO: 14016 CW 2011-11-26 1606 VE3MMQ        599 4      ES2DJ         599 15
QSO: 14021 CW 2011-11-26 1607 VE3MMQ        599 4      R7FF          599 16
QSO: 14051 CW 2011-11-26 1609 VE3MMQ        599 4      II9T          599 15
QSO: 14052 CW 2011-11-26 1610 VE3MMQ        599 4      LY2W          599 15
QSO: 14051 CW 2011-11-26 1611 VE3MMQ        599 4      F5NBX         599 14
QSO: 14057 CW 2011-11-26 1611 VE3MMQ        599 4      HG1S          599 15
QSO: 14062 CW 2011-11-26 1612 VE3MMQ        599 4      P33W          599 20
QSO: 14074 CW 2011-11-26 1614 VE3MMQ        599 4      VU2PAI        599 22
QSO: 14089 CW 2011-11-26 1615 VE3MMQ        599 4      IK2GZU        599 15
QSO: 28018 CW 2011-11-26 1617 VE3MMQ        599 4      VP2MWG        599 08
QSO: 28014 CW 2011-11-26 1617 VE3MMQ        599 4      HQ5X          599 07
QSO: 28020 CW 2011-11-26 1618 VE3MMQ        599 4      LU1AW         599 13
QSO: 28028 CW 2011-11-26 1619 VE3MMQ        599 4      C5A           599 35
QSO: 28033 CW 2011-11-26 1620 VE3MMQ        599 4      PJ4A          599 09
QSO: 28077 CW 2011-11-26 1622 VE3MMQ        599 4      HP1WW         599 07
QSO: 28086 CW 2011-11-26 1623 VE3MMQ        599 4      V31AO         599 07
QSO: 28095 CW 2011-11-26 1624 VE3MMQ        599 4      ZD8W          599 36
QSO: 28096 CW 2011-11-26 1624 VE3MMQ        599 4      EA6HX         599 14
QSO: 28110 CW 2011-11-26 1625 VE3MMQ        599 4      D2QV          599 36
QSO: 28111 CW 2011-11-26 1626 VE3MMQ        599 4      TO3A          599 08
QSO: 28119 CW 2011-11-26 1628 VE3MMQ        599 4      XE2GG         599 06
QSO: 28127 CW 2011-11-26 1629 VE3MMQ        599 4      9J3A          599 36
QSO: 28133 CW 2011-11-26 1633 VE3MMQ        599 4      YW4D          599 09
QSO: 28140 CW 2011-11-26 1634 VE3MMQ        599 4      YN2CC         599 07
QSO: 28146 CW 2011-11-26 1634 VE3MMQ        599 4      J79WE         599 08
QSO: 28175 CW 2011-11-26 1636 VE3MMQ        599 4      FY5PO         599 09
QSO: 28160 CW 2011-11-26 1637 VE3MMQ        599 4      DF0DX         599 14
QSO: 28156 CW 2011-11-26 1637 VE3MMQ        599 4      AK7AZ         599 03
QSO: 28140 CW 2011-11-26 1638 VE3MMQ        599 4      MU0FAL        599 14
QSO: 28135 CW 2011-11-26 1640 VE3MMQ        599 4      EI2CN         599 14
QSO: 28119 CW 2011-11-26 1640 VE3MMQ        599 4      G3TXF         599 14
QSO: 28120 CW 2011-11-26 1641 VE3MMQ        599 4      PI4TUE        599 14
QSO: 28112 CW 2011-11-26 1642 VE3MMQ        599 4      OK1EP         599 15
QSO: 28109 CW 2011-11-26 1642 VE3MMQ        599 4      EF3A          599 14
QSO: 28092 CW 2011-11-26 1643 VE3MMQ        599 4      N4WW          599 05
QSO: 28084 CW 2011-11-26 1644 VE3MMQ        599 4      ED9M          599 33
QSO: 28082 CW 2011-11-26 1645 VE3MMQ        599 4      GM5X          599 14
QSO: 28064 CW 2011-11-26 1650 VE3MMQ        599 4      OE5FIN        599 15
QSO: 28060 CW 2011-11-26 1650 VE3MMQ        599 4      T70A          599 15
