START-OF-LOG: 3.0
CREATED-BY:    CT Version 10.03.001
CALLSIGN:      K0RF
NAME:          Chuck Cullian
CLUB:          GRAND MESA CONTESTERS OF COLORADO
CLAIMED-SCORE: 7421400
CONTEST:       CQ-WW-CW
LOCATION:      CO
OPERATORS:     AA0RS AC0DS K7NV N4VI W0CGR W0UA W0ZP W1XE W2CO W2UP K0RF
QSO: 14045 CW 2009-11-28 0141 K0RF          599 4      JA3YBK        599 25     1
QSO: 14042 CW 2009-11-28 0142 K0RF          599 4      JA8RWU        599 25     1
QSO: 14042 CW 2009-11-28 0142 K0RF          599 4      JR1CBC        599 25     1
QSO: 14043 CW 2009-11-28 0143 K0RF          599 4      PP5BZ         599 11     1
QSO:  7010 CW 2009-11-28 0143 K0RF          599 4      VE2BWL        599 5      1
QSO:  7010 CW 2009-11-28 0143 K0RF          599 4      VE2AWR        599 5      1
QSO: 14040 CW 2009-11-28 0143 K0RF          599 4      JA1JKG        599 25     1
QSO:  7062 CW 2009-11-28 0143 K0RF          599 4      A25NW         599 38     1
QSO:  3549 CW 2009-11-28 0143 K0RF          599 4      PA3AAV        599 14     1
QSO:  7010 CW 2009-11-28 0144 K0RF          599 4      NL7Z          599 01     1
QSO: 21011 CW 2009-11-28 0144 K0RF          599 4      JI7NUF        599 25     1
QSO:  7010 CW 2009-11-28 0144 K0RF          599 4      KD9MS         599 4      1
QSO: 14034 CW 2009-11-28 0144 K0RF          599 4      JA6ZPR        599 25     1
QSO:  7010 CW 2009-11-28 0144 K0RF          599 4      IZ1MKB        599 15     1
QSO: 21011 CW 2009-11-28 0145 K0RF          599 4      VE5MX         599 4      1
QSO: 14032 CW 2009-11-28 0145 K0RF          599 4      JF1SQC        599 25     1
QSO:  3552 CW 2009-11-28 0145 K0RF          599 4      ZY7C          599 11     1
QSO:  7010 CW 2009-11-28 0145 K0RF          599 4      N5XE          599 4      1
QSO: 14031 CW 2009-11-28 0145 K0RF          599 4      JA7AKH        599 25     1
QSO:  3554 CW 2009-11-28 0145 K0RF          599 4      KP2M          599 08     1
QSO: 14029 CW 2009-11-28 0146 K0RF          599 4      JS6RGY        599 25     1
QSO: 14026 CW 2009-11-28 0147 K0RF          599 4      KH6NF         599 31     1
QSO:  7010 CW 2009-11-28 0147 K0RF          599 4      KT1B          599 5      1
QSO: 14025 CW 2009-11-28 0147 K0RF          599 4      JH3AIU        599 25     1
QSO:  3556 CW 2009-11-28 0147 K0RF          599 4      IG9U          599 33     1
QSO:  3557 CW 2009-11-28 0148 K0RF          599 4      S57S          599 15     1
QSO:  7010 CW 2009-11-28 0148 K0RF          599 4      K7IA          599 04     1
QSO: 14024 CW 2009-11-28 0148 K0RF          599 4      KH6LC         599 31     1
QSO:  7010 CW 2009-11-28 0148 K0RF          599 4      VE3MM         599 4      1
QSO: 21034 CW 2009-11-28 0148 K0RF          599 4      AH7C          599 31     1
QSO:  3558 CW 2009-11-28 0148 K0RF          599 4      EA4KD         599 14     1
QSO:  3560 CW 2009-11-28 0149 K0RF          599 4      EE2W          599 14     1
QSO:  7010 CW 2009-11-28 0150 K0RF          599 4      W7KU          599 4      1
QSO: 14035 CW 2009-11-28 0150 K0RF          599 4      9M6LSC        599 28     1
QSO:  3565 CW 2009-11-28 0151 K0RF          599 4      IZ3ALF        599 15     1
QSO:  7010 CW 2009-11-28 0151 K0RF          599 4      UA0AZ         599 18     1
QSO:  7010 CW 2009-11-28 0151 K0RF          599 4      K4IE          599 4      1
QSO: 14013 CW 2009-11-28 0152 K0RF          599 4      WH6R          599 31     1
QSO:  3567 CW 2009-11-28 0152 K0RF          599 4      OR2A          599 14     1
QSO:  7010 CW 2009-11-28 0152 K0RF          599 4      VE2SB         599 5      1
QSO:  7068 CW 2009-11-28 0153 K0RF          599 4      DA3A          599 14     1
QSO: 21011 CW 2009-11-28 0153 K0RF          599 4      KN5H          599 4      1
QSO:  3558 CW 2009-11-28 0153 K0RF          599 4      G4IIY         599 14     1
QSO: 14010 CW 2009-11-28 0154 K0RF          599 4      VE7CV         599 03     1
QSO: 21044 CW 2009-11-28 0154 K0RF          599 4      PT5A          599 11     1
QSO:  7068 CW 2009-11-28 0155 K0RF          599 4      YT3M          599 15     1
QSO: 14010 CW 2009-11-28 0155 K0RF          599 4      JA4CZM        599 25     1
QSO:  7010 CW 2009-11-28 0156 K0RF          599 4      J79WE         599 8      1
QSO:  7010 CW 2009-11-28 0156 K0RF          599 4      KU6T          599 3      1
QSO:  1831 CW 2009-11-28 0156 K0RF          599 4      ZF2AM         599 08     1
QSO:  3548 CW 2009-11-28 0157 K0RF          599 4      9L5A          599 35     1
QSO:  7010 CW 2009-11-28 0157 K0RF          599 4      N2MM          599 5      1
QSO:  3547 CW 2009-11-28 0157 K0RF          599 4      ER4DX         599 16     1
QSO:  7010 CW 2009-11-28 0158 K0RF          599 4      WD8BAH        599 4      1
QSO:  7010 CW 2009-11-28 0159 K0RF          599 4      EA4ZK         599 14     1
QSO:  7010 CW 2009-11-28 0159 K0RF          599 4      W5OOO         599 4      1
QSO:  7010 CW 2009-11-28 0200 K0RF          599 4      KI4CBN        599 05     1
QSO:  7010 CW 2009-11-28 0201 K0RF          599 4      KN6Y          599 3      1
QSO:  7010 CW 2009-11-28 0201 K0RF          599 4      N5PJY         599 4      1
QSO: 14003 CW 2009-11-28 0202 K0RF          599 4      ZM4T          599 32     1
QSO:  7010 CW 2009-11-28 0202 K0RF          599 4      K7AMS         599 03     1
QSO: 14000 CW 2009-11-28 0202 K0RF          599 4      JF1PJK        599 25     1
QSO:  7010 CW 2009-11-28 0202 K0RF          599 4      KB7Q          599 4      1
QSO: 14002 CW 2009-11-28 0203 K0RF          599 4      JA2AXB        599 25     1
QSO:  7010 CW 2009-11-28 0203 K0RF          599 4      K5RQ          599 5      1
QSO:  7004 CW 2009-11-28 0203 K0RF          599 4      S50B          599 15     1
QSO:  3543 CW 2009-11-28 0203 K0RF          599 4      HA5KDQ        599 15     1
QSO:  3537 CW 2009-11-28 0205 K0RF          599 4      DL0AO         599 14     1
QSO:  7010 CW 2009-11-28 0205 K0RF          599 4      K4CX          599 4      1
QSO:  3537 CW 2009-11-28 0206 K0RF          599 4      IT9INO        599 15     1
QSO: 14015 CW 2009-11-28 0206 K0RF          599 4      JA7EU         599 25     1
QSO:  7007 CW 2009-11-28 0206 K0RF          599 4      YT2W          599 15     1
QSO:  7010 CW 2009-11-28 0206 K0RF          599 4      KD4SN         599 4      1
QSO: 21036 CW 2009-11-28 0207 K0RF          599 4      JA3YBK        599 25     1
QSO:  1840 CW 2009-11-28 0207 K0RF          599 4      EE2W          599 14     1
QSO:  7010 CW 2009-11-28 0207 K0RF          599 4      N5TM          599 4      1
QSO: 14048 CW 2009-11-28 0207 K0RF          599 4      JH4UYB        599 25     1
QSO:  3531 CW 2009-11-28 0208 K0RF          599 4      9A4M          599 15     1
QSO: 14039 CW 2009-11-28 0208 K0RF          599 4      JK2KKG        599 25     1
QSO: 14037 CW 2009-11-28 0209 K0RF          599 4      JA5FDJ        599 25     1
QSO:  7010 CW 2009-11-28 0209 K0RF          599 4      VE1JS         599 5      1
QSO:  7010 CW 2009-11-28 0209 K0RF          599 4      K5DOC         599 4      1
QSO: 14044 CW 2009-11-28 0212 K0RF          599 4      R1ANC         599 29     1
QSO:  3531 CW 2009-11-28 0212 K0RF          599 4      EU1FC         599 16     1
QSO:  1834 CW 2009-11-28 0213 K0RF          599 4      OL1A          599 15     1
QSO: 14050 CW 2009-11-28 0213 K0RF          599 4      CE7/F6BFH/MM  599 12     1
QSO:  3523 CW 2009-11-28 0213 K0RF          599 4      YL4U          599 15     1
QSO: 21011 CW 2009-11-28 0213 K0RF          599 4      K1LZ          599 5      1
QSO: 21011 CW 2009-11-28 0214 K0RF          599 4      K6MI          599 3      1
QSO:  7010 CW 2009-11-28 0214 K0RF          599 4      W5QGG         599 4      1
QSO: 14061 CW 2009-11-28 0214 K0RF          599 4      DP1POL        599 38     1
QSO:  7010 CW 2009-11-28 0215 K0RF          599 4      WR7Q          599 3      1
QSO:  3521 CW 2009-11-28 0216 K0RF          599 4      EA6SX         599 14     1
QSO:  7010 CW 2009-11-28 0216 K0RF          599 4      N5BST         599 4      1
QSO: 14026 CW 2009-11-28 0217 K0RF          599 4      OA4SS         599 10     1
QSO:  7010 CW 2009-11-28 0218 K0RF          599 4      G3LET         599 14     1
QSO: 14033 CW 2009-11-28 0218 K0RF          599 4      JA0QNJ        599 25     1
QSO:  3515 CW 2009-11-28 0218 K0RF          599 4      YU1LA         599 15     1
QSO:  7010 CW 2009-11-28 0219 K0RF          599 4      NX5O          599 4      1
QSO: 14016 CW 2009-11-28 0219 K0RF          599 4      CW7T          599 13     1
QSO:  7010 CW 2009-11-28 0219 K0RF          599 4      VE3MM         599 4      1
QSO:  3514 CW 2009-11-28 0219 K0RF          599 4      YO2DFA        599 20     1
QSO: 14019 CW 2009-11-28 0221 K0RF          599 4      JA7DLE        599 25     1
QSO:  3516 CW 2009-11-28 0225 K0RF          599 4      TM6M          599 14     1
QSO:  1845 CW 2009-11-28 0226 K0RF          599 4      DJ0MDR        599 14     1
QSO:  7010 CW 2009-11-28 0226 K0RF          599 4      KF3Q          599 3      1
QSO: 14023 CW 2009-11-28 0227 K0RF          599 4      B7P           599 24     1
QSO:  3524 CW 2009-11-28 0229 K0RF          599 4      OH8X          599 15     1
QSO:  7010 CW 2009-11-28 0229 K0RF          599 4      VE1KS         599 5      1
QSO:  7010 CW 2009-11-28 0229 K0RF          599 4      VE1NB         599 5      1
QSO: 14015 CW 2009-11-28 0230 K0RF          599 4      LT1F          599 13     1
QSO:  7010 CW 2009-11-28 0232 K0RF          599 4      W7UG          599 3      1
QSO: 14005 CW 2009-11-28 0232 K0RF          599 4      LU8YE         599 13     1
QSO:  7072 CW 2009-11-28 0232 K0RF          599 4      D44C          599 35     1
QSO:  7057 CW 2009-11-28 0233 K0RF          599 4      VG7V          599 3      1
QSO:  3535 CW 2009-11-28 0235 K0RF          599 4      GM0GAV        599 14     1
QSO:  7010 CW 2009-11-28 0235 K0RF          599 4      W2TN          599 5      1
QSO:  7053 CW 2009-11-28 0236 K0RF          599 4      PS2T          599 11     1
QSO: 14007 CW 2009-11-28 0236 K0RF          599 4      ZM1A          599 32     1
QSO:  7050 CW 2009-11-28 0237 K0RF          599 4      VP2V/DL7VOG   599 8      1
QSO:  7010 CW 2009-11-28 0237 K0RF          599 4      N5XZ          599 4      1
QSO:  3554 CW 2009-11-28 0238 K0RF          599 4      WP3C          599 08     1
QSO: 14018 CW 2009-11-28 0240 K0RF          599 4      3G1X          599 12     1
QSO:  7010 CW 2009-11-28 0240 K0RF          599 4      KA3MTT        599 4      1
QSO:  7010 CW 2009-11-28 0240 K0RF          599 4      VA3EC         599 4      1
QSO:  7046 CW 2009-11-28 0241 K0RF          599 4      6Y1V          599 08     1
QSO: 14016 CW 2009-11-28 0242 K0RF          599 4      CE3DNP        599 12     1
QSO:  7045 CW 2009-11-28 0243 K0RF          599 4      AN8R          599 33     1
QSO:  1813 CW 2009-11-28 0243 K0RF          599 4      F8BPN         599 14     1
QSO:  7044 CW 2009-11-28 0244 K0RF          599 4      EE2W          599 14     1
QSO: 14028 CW 2009-11-28 0244 K0RF          599 4      JA7FTR        599 25     1
QSO: 14020 CW 2009-11-28 0244 K0RF          599 4      UA0DC         599 19     1
QSO: 14034 CW 2009-11-28 0245 K0RF          599 4      JF1NHD        599 25     1
QSO:  1815 CW 2009-11-28 0246 K0RF          599 4      VA3DX         599 04     1
QSO: 14044 CW 2009-11-28 0247 K0RF          599 4      JA2FJP        599 25     1
QSO:  3518 CW 2009-11-28 0248 K0RF          599 4      CR5X          599 14     1
QSO:  7042 CW 2009-11-28 0248 K0RF          599 4      HC8GR         599 10     1
QSO: 14052 CW 2009-11-28 0248 K0RF          599 4      RU0LL         599 19     1
QSO:  3520 CW 2009-11-28 0248 K0RF          599 4      S50R          599 15     1
QSO:  7010 CW 2009-11-28 0251 K0RF          599 4      F5RAB         599 14     1
QSO:  7010 CW 2009-11-28 0252 K0RF          599 4      XE2SUM        599 06     1
QSO:  7041 CW 2009-11-28 0252 K0RF          599 4      S59ABC        599 15     1
QSO:  7010 CW 2009-11-28 0252 K0RF          599 4      VE6TN         599 4      1
QSO: 14005 CW 2009-11-28 0252 K0RF          599 4      RW0CWA        599 19     1
QSO:  7010 CW 2009-11-28 0253 K0RF          599 4      K6RBS         599 3      1
QSO:  1822 CW 2009-11-28 0253 K0RF          599 4      RU3DX         599 16     1
QSO: 14009 CW 2009-11-28 0253 K0RF          599 4      B1Z           599 24     1
QSO:  7063 CW 2009-11-28 0254 K0RF          599 4      5R8ZO         599 39     1
QSO: 14054 CW 2009-11-28 0255 K0RF          599 4      JR5XPG        599 25     1
QSO:  7041 CW 2009-11-28 0255 K0RF          599 4      E73M          599 15     1
QSO: 14057 CW 2009-11-28 0255 K0RF          599 4      AH2R          599 27     1
QSO:  7021 CW 2009-11-28 0258 K0RF          599 4      IU9T          599 15     1
QSO:  7006 CW 2009-11-28 0300 K0RF          599 4      CN3A          599 33     1
QSO:  7055 CW 2009-11-28 0301 K0RF          599 4      OL0W          599 15     1
QSO:  7037 CW 2009-11-28 0303 K0RF          599 4      CT1JLZ        599 14     1
QSO: 14047 CW 2009-11-28 0304 K0RF          599 4      VE7GL         599 03     1
QSO:  7066 CW 2009-11-28 0305 K0RF          599 4      9A4D          599 15     1
QSO:  3531 CW 2009-11-28 0305 K0RF          599 4      XE2S          599 06     1
QSO:  7010 CW 2009-11-28 0306 K0RF          599 4      NG1O          599 5      1
QSO: 14044 CW 2009-11-28 0306 K0RF          599 4      JH7XMO        599 25     1
QSO:  1837 CW 2009-11-28 0306 K0RF          599 4      OL4A          599 15     1
QSO:  7035 CW 2009-11-28 0308 K0RF          599 4      FM5CD         599 8      1
QSO: 14063 CW 2009-11-28 0309 K0RF          599 4      JA1YPA        599 25     1
QSO: 14025 CW 2009-11-28 0309 K0RF          599 4      UA0FAI        599 19     1
QSO: 14066 CW 2009-11-28 0310 K0RF          599 4      JF2QNM        599 25     1
QSO:  3577 CW 2009-11-28 0310 K0RF          599 4      9H3HH         599 15     1
QSO: 14022 CW 2009-11-28 0311 K0RF          599 4      JH3CUL        599 25     1
QSO: 14021 CW 2009-11-28 0311 K0RF          599 4      UA0AGI        599 18     1
QSO:  1838 CW 2009-11-28 0312 K0RF          599 4      KP2M          599 08     1
QSO:  3524 CW 2009-11-28 0313 K0RF          599 4      YU1UN         599 15     1
QSO:  3520 CW 2009-11-28 0314 K0RF          599 4      HG6N          599 15     1
QSO:  3517 CW 2009-11-28 0314 K0RF          599 4      E7DX          599 15     1
QSO:  7024 CW 2009-11-28 0315 K0RF          599 4      EI6DX         599 14     1
QSO:  3516 CW 2009-11-28 0315 K0RF          599 4      IR9Y          599 15     1
QSO:  7010 CW 2009-11-28 0316 K0RF          599 4      EI4HQ         599 14     1
QSO:  7010 CW 2009-11-28 0317 K0RF          599 4      ZD8RH         599 36     1
QSO:  3526 CW 2009-11-28 0317 K0RF          599 4      DR4A          599 14     1
QSO:  7031 CW 2009-11-28 0317 K0RF          599 4      YS4U          599 7      1
QSO:  1810 CW 2009-11-28 0317 K0RF          599 4      6Y1V          599 08     1
QSO:  7010 CW 2009-11-28 0318 K0RF          599 4      W9LHG         599 4      1
QSO:  7028 CW 2009-11-28 0321 K0RF          599 4      CR2X          599 14     1
QSO: 14008 CW 2009-11-28 0323 K0RF          599 4      ZL1AZE        599 32     1
QSO:  3544 CW 2009-11-28 0323 K0RF          599 4      S57DX         599 15     1
QSO: 14008 CW 2009-11-28 0323 K0RF          599 4      ZL3TE         599 32     1
QSO:  3549 CW 2009-11-28 0324 K0RF          599 4      AM5BM         599 14     1
QSO:  7018 CW 2009-11-28 0324 K0RF          599 4      XE2WWW        599 6      1
QSO:  7017 CW 2009-11-28 0325 K0RF          599 4      VE3YAA        599 4      1
QSO:  7010 CW 2009-11-28 0326 K0RF          599 4      NK5Z          599 4      1
QSO:  1821 CW 2009-11-28 0330 K0RF          599 4      CR3L          599 33     1
QSO:  3513 CW 2009-11-28 0332 K0RF          599 4      ZS4TX         599 38     1
QSO: 21012 CW 2009-11-28 0332 K0RF          599 4      A31A          599 32     1
QSO:  7011 CW 2009-11-28 0332 K0RF          599 4      AM5M          599 14     1
QSO:  7010 CW 2009-11-28 0334 K0RF          599 4      KQ6X          599 3      1
QSO: 14046 CW 2009-11-28 0335 K0RF          599 4      AH7C          599 31     1
QSO: 14043 CW 2009-11-28 0336 K0RF          599 4      KE5FXE        599 04     1
QSO:  1825 CW 2009-11-28 0336 K0RF          599 4      8P5A          599 08     1
QSO:  3509 CW 2009-11-28 0338 K0RF          599 4      CN2R          599 33     1
QSO:  1827 CW 2009-11-28 0339 K0RF          599 4      VE2IM         599 02     1
QSO:  3512 CW 2009-11-28 0340 K0RF          599 4      KH6MB         599 31     1
QSO: 14005 CW 2009-11-28 0340 K0RF          599 4      A35KL         599 32     1
QSO:  7014 CW 2009-11-28 0340 K0RF          599 4      4O3A          599 5      1
QSO: 14019 CW 2009-11-28 0340 K0RF          599 4      VK6AA         599 29     1
QSO:  7010 CW 2009-11-28 0341 K0RF          599 4      KE5FXE        599 44     1
QSO:  1833 CW 2009-11-28 0341 K0RF          599 4      EA8URL        599 33     1
QSO: 14018 CW 2009-11-28 0342 K0RF          599 4      ZL2AZ         599 32     1
QSO:  3560 CW 2009-11-28 0344 K0RF          599 4      HI3A          599 08     1
QSO:  1825 CW 2009-11-28 0345 K0RF          599 4      VA2WDQ        599 5      1
QSO:  7034 CW 2009-11-28 0345 K0RF          599 4      9L5A          599 35     1
QSO:  7036 CW 2009-11-28 0346 K0RF          599 4      IR4M          599 15     1
QSO: 14064 CW 2009-11-28 0347 K0RF          599 4      KH6OO         599 31     1
QSO: 21019 CW 2009-11-28 0350 K0RF          599 4      ZM1A          599 32     1
QSO:  7016 CW 2009-11-28 0351 K0RF          599 4      S52AW         599 15     1
QSO:  1833 CW 2009-11-28 0352 K0RF          599 4      VP9I          599 05     1
QSO:  7010 CW 2009-11-28 0352 K0RF          599 4      K5LH          599 4      1
QSO:  3504 CW 2009-11-28 0353 K0RF          599 4      VG7V          599 03     1
QSO:  7010 CW 2009-11-28 0354 K0RF          599 4      VE7BGP        599 3      1
QSO: 21000 CW 2009-11-28 0355 K0RF          599 4      TX3A          599 30     1
QSO:  1828 CW 2009-11-28 0355 K0RF          599 4      VE9ML         599 05     1
QSO:  7039 CW 2009-11-28 0355 K0RF          599 4      6W1RW         599 35     1
QSO:  7020 CW 2009-11-28 0357 K0RF          599 4      3V3S          599 33     1
QSO:  7040 CW 2009-11-28 0357 K0RF          599 4      EA8URL        599 33     1
QSO:  7010 CW 2009-11-28 0358 K0RF          599 4      N0FX          599 4      1
QSO:  3533 CW 2009-11-28 0358 K0RF          599 4      P49Y          599 09     1
QSO: 21001 CW 2009-11-28 0359 K0RF          599 4      KH7B          599 31     1
QSO:  7027 CW 2009-11-28 0401 K0RF          599 4      UU7AJ         599 16     1
QSO:  7049 CW 2009-11-28 0402 K0RF          599 4      YW4A          599 9      1
QSO:  7010 CW 2009-11-28 0402 K0RF          599 4      W3AA          599 5      1
