START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: W9RE
LOCATION: IN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY:
GRID-LOCATOR: em69
CLAIMED-SCORE: 5064156
NAME: Mike Wetzel
OPERATORS: W9RE
CLUB: SOCIETY OF MIDWEST CONTESTERS
CREATED-BY: TR Log POST Version Linux 0.40
SOAPBOX: Thanks for sponsoring the top of the line SSB Contest.
QSO:  7183 PH 2021-10-30 0704 W9RE   59   04 F4IGV  59   14 
QSO:  7183 PH 2021-10-30 0705 W9RE   59   04 CO6HZ  59   08 
QSO:  7183 PH 2021-10-30 0706 W9RE   59   04 VE2IDX 59   02 
QSO:  7183 PH 2021-10-30 0706 W9RE   59   04 EA1EMB 59   14 
QSO:  7183 PH 2021-10-30 0707 W9RE   59   04 EI9HW  59   14 
QSO:  7183 PH 2021-10-30 0708 W9RE   59   04 DL2RPN 59   14 
QSO:  7183 PH 2021-10-30 0710 W9RE   59   04 HB9TOC 59   14 
QSO:  7183 PH 2021-10-30 0711 W9RE   59   04 F6TZR  59   14 
QSO:  7183 PH 2021-10-30 0712 W9RE   59   04 M1X    59   14 
QSO:  7183 PH 2021-10-30 0712 W9RE   59   04 SP1JQJ 59   15 
QSO:  7183 PH 2021-10-30 0712 W9RE   59   04 M0MCV  59   14 
QSO:  7183 PH 2021-10-30 0713 W9RE   59   04 IS0NHT 59   15 
QSO:  7183 PH 2021-10-30 0714 W9RE   59   04 G4CLN  59   14 
QSO:  7183 PH 2021-10-30 0715 W9RE   59   04 G4DSD  59   14 
QSO:  7183 PH 2021-10-30 0716 W9RE   59   04 VE9XX  59   05 
QSO:  7183 PH 2021-10-30 0717 W9RE   59   04 EA5FHC 59   14 
QSO:  7183 PH 2021-10-30 0718 W9RE   59   04 EA2AVM 59   14 
QSO:  7183 PH 2021-10-30 0720 W9RE   59   04 GM2T   59   14 
QSO:  7183 PH 2021-10-30 0721 W9RE   59   04 MM2N   59   14 
QSO:  7183 PH 2021-10-30 0722 W9RE   59   04 PE9GG  59   14 
QSO:  7183 PH 2021-10-30 0723 W9RE   59   04 PE1RUS 59   14 
QSO:  7183 PH 2021-10-30 0723 W9RE   59   04 TM7Y   59   14 
QSO:  7183 PH 2021-10-30 0724 W9RE   59   04 F6CZQ  59   14 
QSO:  7183 PH 2021-10-30 0725 W9RE   59   04 DK1AX  59   14 
QSO:  7183 PH 2021-10-30 0725 W9RE   59   04 G7IMO  59   14 
QSO:  7183 PH 2021-10-30 0726 W9RE   59   04 HB9EFJ 59   14 
QSO:  7183 PH 2021-10-30 0726 W9RE   59   04 F4JVG  59   14 
QSO:  7183 PH 2021-10-30 0728 W9RE   59   04 HB9TWU 59   14 
QSO:  7183 PH 2021-10-30 0728 W9RE   59   04 PA0AA  59   14 
QSO:  7183 PH 2021-10-30 0729 W9RE   59   04 F1BRV  59   14 
QSO:  7183 PH 2021-10-30 0729 W9RE   59   04 LZ5K   59   20 
QSO:  7183 PH 2021-10-30 0730 W9RE   59   04 DL1STG 59   14 
QSO:  7183 PH 2021-10-30 0730 W9RE   59   04 F6CZV/P 59   14 
QSO:  7183 PH 2021-10-30 0731 W9RE   59   04 F4FRF  59   14 
QSO:  7183 PH 2021-10-30 0732 W9RE   59   04 DK6WL  59   14 
QSO:  7183 PH 2021-10-30 0732 W9RE   59   04 SP3PWL 59   15 
QSO:  3786 PH 2021-10-30 0733 W9RE   59   04 VE4VT  59   04 
QSO:  7183 PH 2021-10-30 0733 W9RE   59   04 SP3AYA 59   15 
QSO:  7183 PH 2021-10-30 0734 W9RE   59   04 F5LMG  59   14 
QSO:  7183 PH 2021-10-30 0735 W9RE   59   04 PA3AAV 59   14 
QSO:  7183 PH 2021-10-30 0735 W9RE   59   04 VE2IM  59   02 
QSO:  3769 PH 2021-10-30 0737 W9RE   59   04 CO2JD  59   08 
QSO:  7183 PH 2021-10-30 0737 W9RE   59   04 LA9TY  59   14 
QSO:  7183 PH 2021-10-30 0738 W9RE   59   04 DL7CX  59   14 
QSO:  7183 PH 2021-10-30 0740 W9RE   59   04 F1RHS  59   14 
QSO:  7183 PH 2021-10-30 0741 W9RE   59   04 OP5T   59   14 
QSO:  7183 PH 2021-10-30 0741 W9RE   59   04 DP6A   59   14 
QSO:  7183 PH 2021-10-30 0742 W9RE   59   04 G4P    59   14 
QSO:  7183 PH 2021-10-30 0745 W9RE   59   04 VE6AO  59   04 
QSO:  3791 PH 2021-10-30 0746 W9RE   59   04 HI3T   59   08 
QSO:  3778 PH 2021-10-30 0751 W9RE   59   04 V3A    59   07 
QSO:  3774 PH 2021-10-30 0753 W9RE   59   04 HD8R   59   10 
QSO:  7183 PH 2021-10-30 0755 W9RE   59   04 OL9R   59   15 
QSO:  7183 PH 2021-10-30 0756 W9RE   59   04 EA1FCR 59   14 
QSO:  7183 PH 2021-10-30 0757 W9RE   59   04 W9PA   59   04 
QSO:  7183 PH 2021-10-30 0801 W9RE   59   04 PH7A   59   14 
QSO:  7178 PH 2021-10-30 0811 W9RE   59   04 VE3EJ  59   04 
QSO:  7150 PH 2021-10-30 0813 W9RE   59   04 TM5A   59   14 
QSO:  7147 PH 2021-10-30 0814 W9RE   59   04 OT5A   59   14 
QSO:  7098 PH 2021-10-30 0820 W9RE   59   04 GM5X   59   14 
QSO:  3753 PH 2021-10-30 0827 W9RE   59   04 PT5J   59   11 
QSO: 14203 PH 2021-10-30 0833 W9RE   59   04 UA2FW  59   15 
QSO: 14213 PH 2021-10-30 0834 W9RE   59   04 F4GGQ  59   14 
QSO: 14290 PH 2021-10-30 0838 W9RE   59   04 HG3N   59   15 
QSO: 14341 PH 2021-10-30 0839 W9RE   59   04 OK7K   59   15 
QSO: 14246 PH 2021-10-30 0841 W9RE   59   04 IR6T   59   15 
QSO:  3768 PH 2021-10-30 0843 W9RE   59   04 KH7M   59   31 
QSO:  3741 PH 2021-10-30 0844 W9RE   59   04 VP9I   59   05 
QSO:  3778 PH 2021-10-30 0847 W9RE   59   04 KH6LC  59   31 
QSO:  3778 PH 2021-10-30 0849 W9RE   59   04 LU2DVI 59   13 
QSO:  7130 PH 2021-10-30 0855 W9RE   59   04 HD8R   59   10 
QSO:  7145 PH 2021-10-30 0856 W9RE   59   04 PY1FI  59   11 
QSO:  7149 PH 2021-10-30 0857 W9RE   59   04 PT5J   59   11 
QSO:  7165 PH 2021-10-30 0859 W9RE   59   04 TM1O   59   14 
QSO:  7166 PH 2021-10-30 0859 W9RE   59   04 DP9I   59   14 
QSO:  7170 PH 2021-10-30 0900 W9RE   59   04 LA2AB  59   14 
QSO:  7187 PH 2021-10-30 0905 W9RE   59   04 MW0YVK 59   14 
QSO:  7205 PH 2021-10-30 0906 W9RE   59   04 CF3A   59   04 
QSO:  7212 PH 2021-10-30 0907 W9RE   59   04 VJ4T   59   30 
QSO:  3767 PH 2021-10-30 0930 W9RE   59   04 TI0RC  59   07 
QSO:  7185 PH 2021-10-30 0936 W9RE   59   04 VJ4K   59   30 
QSO:  7185 PH 2021-10-30 0937 W9RE   59   04 KH7Q   59   31 
QSO:  7160 PH 2021-10-30 0941 W9RE   59   04 JA3YBK 59   25 
QSO:  3769 PH 2021-10-30 0949 W9RE   59   04 VA3SWG 59   04 
QSO:  3769 PH 2021-10-30 0950 W9RE   59   04 VE7DX  59   03 
QSO:  3769 PH 2021-10-30 0950 W9RE   59   04 AD8FD  59   04 
QSO:  3769 PH 2021-10-30 0952 W9RE   59   04 XE1RP  59   06 
QSO:  3769 PH 2021-10-30 0954 W9RE   59   04 TO7O   59   08 
QSO:  3769 PH 2021-10-30 0957 W9RE   59   04 KL4OB  59   01 
QSO:  3769 PH 2021-10-30 0957 W9RE   59   04 KB3OQI 59   05 
QSO:  7196 PH 2021-10-30 1009 W9RE   59   04 JR8VSE 59   25 
QSO:  7167 PH 2021-10-30 1018 W9RE   59   04 JR2GRX 59   25 
QSO:  7156 PH 2021-10-30 1021 W9RE   59   04 JE2YRB 59   25 
QSO:  7143 PH 2021-10-30 1023 W9RE   59   04 VL2A   59   30 
QSO:  7128 PH 2021-10-30 1026 W9RE   59   04 TO7O   59   08 
QSO:  3759 PH 2021-10-30 1027 W9RE   59   04 HP3SS  59   07 
QSO:  7128 PH 2021-10-30 1032 W9RE   59   04 VA7DXC 59   03 
QSO:  3768 PH 2021-10-30 1039 W9RE   59   04 ZM4T   59   32 
QSO:  7141 PH 2021-10-30 1045 W9RE   59   04 JI2ZJS 59   25 
QSO:  7151 PH 2021-10-30 1046 W9RE   59   04 HI8JSG 59   08 
QSO:  7167 PH 2021-10-30 1049 W9RE   59   04 VK6N   59   29 
QSO:  7180 PH 2021-10-30 1053 W9RE   59   04 YB1ACC 59   28 
QSO:  7180 PH 2021-10-30 1053 W9RE   59   04 HP1XT  59   07 
QSO:  7203 PH 2021-10-30 1054 W9RE   59   04 KL7RA  59   01 
QSO:  7208 PH 2021-10-30 1055 W9RE   59   04 VE7DX  59   03 
QSO:  7191 PH 2021-10-30 1057 W9RE   59   04 JA7ZFN 59   25 
QSO:  7158 PH 2021-10-30 1104 W9RE   59   04 VL3E   59   30 
QSO:  7134 PH 2021-10-30 1106 W9RE   59   04 SJ2W   59   14 
QSO: 14198 PH 2021-10-30 1112 W9RE   59   04 CR5C   59   14 
QSO: 14181 PH 2021-10-30 1113 W9RE   59   04 TM4T   59   14 
QSO: 14175 PH 2021-10-30 1113 W9RE   59   04 F8DVD  59   14 
QSO: 14174 PH 2021-10-30 1116 W9RE   59   04 EA9ACD 59   33 
QSO: 14227 PH 2021-10-30 1117 W9RE   59   04 TM123K 59   14 
QSO: 14254 PH 2021-10-30 1118 W9RE   59   04 CT1ETX 59   14 
QSO: 14262 PH 2021-10-30 1118 W9RE   59   04 DL6FBL 59   14 
QSO: 14267 PH 2021-10-30 1122 W9RE   59   04 TM0R   59   14 
QSO: 14283 PH 2021-10-30 1124 W9RE   59   04 IB9A   59   15 
QSO: 14289 PH 2021-10-30 1126 W9RE   59   04 SP8R   59   15 
QSO: 14301 PH 2021-10-30 1127 W9RE   59   04 CR3A   59   33 
QSO: 14304 PH 2021-10-30 1127 W9RE   59   04 DA2X   59   14 
QSO: 14308 PH 2021-10-30 1127 W9RE   59   04 M6T    59   14 
QSO: 14308 PH 2021-10-30 1127 W9RE   59   04 CQ8M   59   14 
QSO: 14312 PH 2021-10-30 1128 W9RE   59   04 SO4R   59   15 
QSO: 14315 PH 2021-10-30 1129 W9RE   59   04 IR2C   59   15 
QSO: 14318 PH 2021-10-30 1129 W9RE   59   04 IO1C   59   15 
QSO: 14325 PH 2021-10-30 1129 W9RE   59   04 PA1T   59   14 
QSO: 14328 PH 2021-10-30 1130 W9RE   59   04 DM0A   59   14 
QSO: 14332 PH 2021-10-30 1131 W9RE   59   04 LY7Z   59   15 
QSO: 14338 PH 2021-10-30 1133 W9RE   59   04 HG6N   59   15 
QSO: 14343 PH 2021-10-30 1133 W9RE   59   04 IB1D   59   15 
QSO: 14347 PH 2021-10-30 1134 W9RE   59   04 YT1A   59   15 
QSO: 14167 PH 2021-10-30 1136 W9RE   59   04 SN9B   59   15 
QSO: 14167 PH 2021-10-30 1137 W9RE   59   04 IK6AQU 59   15 
QSO: 14167 PH 2021-10-30 1138 W9RE   59   04 G1W    59   14 
QSO: 21222 PH 2021-10-30 1142 W9RE   59   04 PP5JN  59   11 
QSO: 14167 PH 2021-10-30 1145 W9RE   59   04 9A5ADH 59   15 
QSO: 14167 PH 2021-10-30 1146 W9RE   59   04 9A6RT  59   15 
QSO: 21212 PH 2021-10-30 1148 W9RE   59   04 KP3Z   59   08 
QSO: 14167 PH 2021-10-30 1149 W9RE   59   04 DH9FAV 59   14 
QSO: 14167 PH 2021-10-30 1149 W9RE   59   04 SF4D   59   14 
QSO: 14167 PH 2021-10-30 1149 W9RE   59   04 F4EIH  59   14 
QSO: 14167 PH 2021-10-30 1150 W9RE   59   04 ON6LMJ 59   14 
QSO: 14167 PH 2021-10-30 1150 W9RE   59   04 G4FZN  59   14 
QSO: 14167 PH 2021-10-30 1151 W9RE   59   04 YT2ISM 59   15 
QSO: 14167 PH 2021-10-30 1151 W9RE   59   04 SE5N   59   14 
QSO: 14167 PH 2021-10-30 1151 W9RE   59   04 OK5OK  59   15 
QSO: 14167 PH 2021-10-30 1152 W9RE   59   04 OK2MBP 59   15 
QSO: 14167 PH 2021-10-30 1153 W9RE   59   04 CR2M   59   14 
QSO: 14167 PH 2021-10-30 1153 W9RE   59   04 IK3SSJ 59   15 
QSO: 14167 PH 2021-10-30 1153 W9RE   59   04 E77X   59   15 
QSO: 14167 PH 2021-10-30 1153 W9RE   59   04 F4HNP  59   14 
QSO: 14167 PH 2021-10-30 1154 W9RE   59   04 US5D   59   16 
QSO: 14167 PH 2021-10-30 1154 W9RE   59   04 HB9EFJ 59   14 
QSO: 14167 PH 2021-10-30 1154 W9RE   59   04 DF2LH  59   14 
QSO: 14167 PH 2021-10-30 1154 W9RE   59   04 IR6T   59   15 
QSO: 14167 PH 2021-10-30 1154 W9RE   59   04 9A6KX  59   15 
QSO: 14167 PH 2021-10-30 1155 W9RE   59   04 IQ3RK  59   15 
QSO: 14167 PH 2021-10-30 1155 W9RE   59   04 IQ8BB  59   15 
QSO: 14167 PH 2021-10-30 1155 W9RE   59   04 OM7LW  59   15 
QSO: 14167 PH 2021-10-30 1156 W9RE   59   04 PA9M   59   14 
QSO: 14167 PH 2021-10-30 1156 W9RE   59   04 S51YI  59   15 
QSO: 14167 PH 2021-10-30 1156 W9RE   59   04 R1AK   59   16 
QSO: 14167 PH 2021-10-30 1156 W9RE   59   04 UA3KW  59   16 
QSO: 14167 PH 2021-10-30 1156 W9RE   59   04 SK0QO  59   14 
QSO: 14167 PH 2021-10-30 1157 W9RE   59   04 LZ9W   59   20 
QSO: 14167 PH 2021-10-30 1157 W9RE   59   04 M0HFC  59   14 
QSO: 14167 PH 2021-10-30 1157 W9RE   59   04 PD4RD  59   14 
QSO: 14167 PH 2021-10-30 1157 W9RE   59   04 RU1A   59   16 
QSO: 14167 PH 2021-10-30 1158 W9RE   59   04 IU1OIS 59   15 
QSO: 14167 PH 2021-10-30 1158 W9RE   59   04 M1B    59   14 
QSO: 14167 PH 2021-10-30 1158 W9RE   59   04 G0FOG  59   14 
QSO: 14167 PH 2021-10-30 1159 W9RE   59   04 RW1CW  59   16 
QSO: 14167 PH 2021-10-30 1159 W9RE   59   04 RT2C   59   16 
QSO: 14167 PH 2021-10-30 1200 W9RE   59   04 UC5C   59   16 
QSO: 14167 PH 2021-10-30 1200 W9RE   59   04 TM6M   59   14 
QSO: 14167 PH 2021-10-30 1200 W9RE   59   04 HA5PP  59   15 
QSO: 14167 PH 2021-10-30 1200 W9RE   59   04 OE2S   59   15 
QSO: 14167 PH 2021-10-30 1200 W9RE   59   04 OP5T   59   14 
QSO: 14167 PH 2021-10-30 1201 W9RE   59   04 DL9ZP  59   14 
QSO: 14167 PH 2021-10-30 1201 W9RE   59   04 RZ3Z   59   16 
QSO: 14167 PH 2021-10-30 1201 W9RE   59   04 G3M    59   14 
QSO: 14167 PH 2021-10-30 1202 W9RE   59   04 DK6QW  59   14 
QSO: 14167 PH 2021-10-30 1202 W9RE   59   04 PI4M   59   14 
QSO: 14167 PH 2021-10-30 1202 W9RE   59   04 DK7TX  59   14 
QSO: 14167 PH 2021-10-30 1202 W9RE   59   04 DD4A   59   14 
QSO: 14167 PH 2021-10-30 1203 W9RE   59   04 ON/PD5S 59   14 
QSO: 14167 PH 2021-10-30 1203 W9RE   59   04 IV3ZNK 59   15 
QSO: 14167 PH 2021-10-30 1204 W9RE   59   04 OK1VK  59   15 
QSO: 14167 PH 2021-10-30 1205 W9RE   59   04 G1PIR  59   14 
QSO: 14167 PH 2021-10-30 1205 W9RE   59   04 IK2XSL 59   15 
QSO: 14167 PH 2021-10-30 1205 W9RE   59   04 SO7O   59   15 
QSO: 14167 PH 2021-10-30 1205 W9RE   59   04 G3VGG  59   14 
QSO: 14167 PH 2021-10-30 1206 W9RE   59   04 II2S   59   15 
QSO: 14167 PH 2021-10-30 1206 W9RE   59   04 R1FZ   59   16 
QSO: 14167 PH 2021-10-30 1206 W9RE   59   04 SP7TEE 59   15 
QSO: 14167 PH 2021-10-30 1207 W9RE   59   04 ON8UK  59   14 
QSO: 14167 PH 2021-10-30 1207 W9RE   59   04 UA6LCN 59   16 
QSO: 14167 PH 2021-10-30 1207 W9RE   59   04 ES9C   59   15 
QSO: 14167 PH 2021-10-30 1207 W9RE   59   04 EA1BNF 59   14 
QSO: 14167 PH 2021-10-30 1208 W9RE   59   04 UY3U   59   16 
QSO: 14167 PH 2021-10-30 1208 W9RE   59   04 DJ3ABC 59   14 
QSO: 14167 PH 2021-10-30 1209 W9RE   59   04 IR7T   59   15 
QSO: 14167 PH 2021-10-30 1209 W9RE   59   04 IU1MRH 59   15 
QSO: 14167 PH 2021-10-30 1209 W9RE   59   04 F4AIF  59   14 
QSO: 14167 PH 2021-10-30 1210 W9RE   59   04 GM6NX  59   14 
QSO: 14167 PH 2021-10-30 1210 W9RE   59   04 HB9PUE 59   14 
QSO: 14167 PH 2021-10-30 1210 W9RE   59   04 IZ3XEF 59   15 
QSO: 14167 PH 2021-10-30 1210 W9RE   59   04 ES3V   59   15 
QSO: 14167 PH 2021-10-30 1210 W9RE   59   04 OQ4Q   59   14 
QSO: 14167 PH 2021-10-30 1211 W9RE   59   04 LZ5R   59   20 
QSO: 14167 PH 2021-10-30 1211 W9RE   59   04 M0VKU  59   14 
QSO: 14167 PH 2021-10-30 1211 W9RE   59   04 M0ACM  59   14 
QSO: 14167 PH 2021-10-30 1212 W9RE   59   04 2E0INN 59   14 
QSO: 14167 PH 2021-10-30 1212 W9RE   59   04 IB2C   59   15 
QSO: 14167 PH 2021-10-30 1212 W9RE   59   04 DK5AV  59   14 
QSO: 14167 PH 2021-10-30 1213 W9RE   59   04 OK4D   59   15 
QSO: 14167 PH 2021-10-30 1213 W9RE   59   04 MI1M   59   14 
QSO: 14167 PH 2021-10-30 1213 W9RE   59   04 UR2Y   59   16 
QSO: 14167 PH 2021-10-30 1214 W9RE   59   04 EA2VE  59   14 
QSO: 14167 PH 2021-10-30 1214 W9RE   59   04 DL3SKF 59   14 
QSO: 14167 PH 2021-10-30 1214 W9RE   59   04 ED3C   59   14 
QSO: 14167 PH 2021-10-30 1215 W9RE   59   04 F6KMB  59   14 
QSO: 14167 PH 2021-10-30 1215 W9RE   59   04 M0PWC  59   14 
QSO: 14167 PH 2021-10-30 1215 W9RE   59   04 PD2TW  59   14 
QSO: 14167 PH 2021-10-30 1216 W9RE   59   04 DL4VAI 59   14 
QSO: 14167 PH 2021-10-30 1216 W9RE   59   04 PH0AS  59   14 
QSO: 14167 PH 2021-10-30 1217 W9RE   59   04 R4ACY  59   16 
QSO: 14167 PH 2021-10-30 1217 W9RE   59   04 ON8VT  59   14 
QSO: 14167 PH 2021-10-30 1218 W9RE   59   04 SE0X   59   14 
QSO: 14167 PH 2021-10-30 1218 W9RE   59   04 LY4A   59   15 
QSO: 14167 PH 2021-10-30 1218 W9RE   59   04 S54K   59   15 
QSO: 14167 PH 2021-10-30 1218 W9RE   59   04 SB7S   59   14 
QSO: 14167 PH 2021-10-30 1219 W9RE   59   04 HG0R   59   15 
QSO: 14167 PH 2021-10-30 1219 W9RE   59   04 GW5L   59   14 
QSO: 14167 PH 2021-10-30 1219 W9RE   59   04 IQ4FA  59   15 
QSO: 14167 PH 2021-10-30 1219 W9RE   59   04 EA1U   59   14 
QSO: 14167 PH 2021-10-30 1220 W9RE   59   04 IU0DUM 59   15 
QSO: 14167 PH 2021-10-30 1220 W9RE   59   04 LX1ER  59   14 
QSO: 14167 PH 2021-10-30 1221 W9RE   59   04 IS0ANU 59   15 
QSO: 14167 PH 2021-10-30 1221 W9RE   59   04 SP6VWX 59   15 
QSO: 14167 PH 2021-10-30 1221 W9RE   59   04 OT5A   59   14 
QSO: 14167 PH 2021-10-30 1222 W9RE   59   04 SP9KAO 59   15 
QSO: 14167 PH 2021-10-30 1222 W9RE   59   04 EW/R3XA 59   16 
QSO: 14167 PH 2021-10-30 1222 W9RE   59   04 UA3BL  59   16 
QSO: 14167 PH 2021-10-30 1223 W9RE   59   04 2E0CGT 59   14 
QSO: 14167 PH 2021-10-30 1223 W9RE   59   04 3Z1K   59   15 
QSO: 14167 PH 2021-10-30 1224 W9RE   59   04 MN0VFW 59   14 
QSO: 14167 PH 2021-10-30 1224 W9RE   59   04 S52OT  59   15 
QSO: 14167 PH 2021-10-30 1224 W9RE   59   04 DH2RTW 59   14 
QSO: 14167 PH 2021-10-30 1225 W9RE   59   04 M0LGW  59   14 
QSO: 14167 PH 2021-10-30 1225 W9RE   59   04 PA7JWC 59   14 
QSO: 14167 PH 2021-10-30 1225 W9RE   59   04 PA1BD  59   14 
QSO: 14167 PH 2021-10-30 1226 W9RE   59   04 SQ7BFC 59   15 
QSO: 14167 PH 2021-10-30 1227 W9RE   59   04 HB9HBY 59   14 
QSO: 14167 PH 2021-10-30 1227 W9RE   59   04 PE1RUS 59   14 
QSO: 14167 PH 2021-10-30 1227 W9RE   59   04 EW2A   59   16 
QSO: 14167 PH 2021-10-30 1228 W9RE   59   04 S56A   59   15 
QSO: 14167 PH 2021-10-30 1228 W9RE   59   04 M1DNC  59   14 
QSO: 14167 PH 2021-10-30 1228 W9RE   59   04 IR8W   59   15 
QSO: 14167 PH 2021-10-30 1228 W9RE   59   04 IK2LFF 59   15 
QSO: 14167 PH 2021-10-30 1228 W9RE   59   04 DL3NDD 59   14 
QSO: 14167 PH 2021-10-30 1229 W9RE   59   04 9A3UCA 59   15 
QSO: 14167 PH 2021-10-30 1229 W9RE   59   04 DG9SEH 59   14 
QSO: 14167 PH 2021-10-30 1229 W9RE   59   04 DH1TST 59   14 
QSO: 14167 PH 2021-10-30 1230 W9RE   59   04 XE2W   59   06 
QSO: 14167 PH 2021-10-30 1230 W9RE   59   04 PA6V   59   14 
QSO: 14167 PH 2021-10-30 1230 W9RE   59   04 YQ6A   59   20 
QSO: 14167 PH 2021-10-30 1230 W9RE   59   04 LY3AB  59   15 
QSO: 14167 PH 2021-10-30 1231 W9RE   59   04 IW1DFU 59   15 
QSO: 14167 PH 2021-10-30 1231 W9RE   59   04 DR1E   59   14 
QSO: 14167 PH 2021-10-30 1231 W9RE   59   04 IK0ALT 59   15 
QSO: 14167 PH 2021-10-30 1231 W9RE   59   04 G6AD   59   14 
QSO: 14167 PH 2021-10-30 1232 W9RE   59   04 GM4AGG 59   14 
QSO: 14167 PH 2021-10-30 1232 W9RE   59   04 PA2LO  59   14 
QSO: 14167 PH 2021-10-30 1232 W9RE   59   04 EA3O   59   14 
QSO: 14167 PH 2021-10-30 1232 W9RE   59   04 UT5RB  59   16 
QSO: 14167 PH 2021-10-30 1233 W9RE   59   04 IZ4UFG 59   15 
QSO: 14167 PH 2021-10-30 1233 W9RE   59   04 SM3EAE 59   14 
QSO: 14167 PH 2021-10-30 1233 W9RE   59   04 OM6H   59   15 
QSO: 14167 PH 2021-10-30 1233 W9RE   59   04 OZ4NA  59   14 
QSO: 14167 PH 2021-10-30 1234 W9RE   59   04 OK2BZE 59   15 
QSO: 14167 PH 2021-10-30 1235 W9RE   59   04 EA1IXQ 59   14 
QSO: 14167 PH 2021-10-30 1235 W9RE   59   04 DL5KBO 59   14 
QSO: 14167 PH 2021-10-30 1235 W9RE   59   04 M4A    59   14 
QSO: 14167 PH 2021-10-30 1235 W9RE   59   04 G3XXM  59   14 
QSO: 14167 PH 2021-10-30 1235 W9RE   59   04 SM0N   59   14 
QSO: 14167 PH 2021-10-30 1236 W9RE   59   04 DF2RG  59   14 
QSO: 14167 PH 2021-10-30 1236 W9RE   59   04 ON4AVJ 59   14 
QSO: 14167 PH 2021-10-30 1236 W9RE   59   04 EA5IUN 59   14 
QSO: 14167 PH 2021-10-30 1236 W9RE   59   04 DJ4WT  59   14 
QSO: 14167 PH 2021-10-30 1237 W9RE   59   04 EA3O   59   14 
QSO: 14167 PH 2021-10-30 1237 W9RE   59   04 OH5EP  59   15 
QSO: 14167 PH 2021-10-30 1237 W9RE   59   04 PD1TV  59   14 
QSO: 14167 PH 2021-10-30 1237 W9RE   59   04 OG3B   59   15 
QSO: 14167 PH 2021-10-30 1238 W9RE   59   04 GM5G   59   14 
QSO: 14167 PH 2021-10-30 1238 W9RE   59   04 G0DTX  59   14 
QSO: 14167 PH 2021-10-30 1238 W9RE   59   04 G4UJS  59   14 
QSO: 14167 PH 2021-10-30 1239 W9RE   59   04 G9D    59   14 
QSO: 14167 PH 2021-10-30 1239 W9RE   59   04 PC5WB  59   14 
QSO: 14167 PH 2021-10-30 1240 W9RE   59   04 HG7T   59   15 
QSO: 14167 PH 2021-10-30 1241 W9RE   59   04 OK1K   59   15 
QSO: 14167 PH 2021-10-30 1241 W9RE   59   04 PJ2T   59   09 
QSO: 14167 PH 2021-10-30 1241 W9RE   59   04 PA6X   59   14 
QSO: 14167 PH 2021-10-30 1241 W9RE   59   04 IZ1HHT 59   15 
QSO: 14167 PH 2021-10-30 1242 W9RE   59   04 M0BUL  59   14 
QSO: 14167 PH 2021-10-30 1242 W9RE   59   04 I2SVA  59   15 
QSO: 14167 PH 2021-10-30 1243 W9RE   59   04 ES3BM  59   15 
QSO: 14167 PH 2021-10-30 1243 W9RE   59   04 PA2TMS 59   14 
QSO: 14167 PH 2021-10-30 1244 W9RE   59   04 GW0JWC 59   14 
QSO: 14167 PH 2021-10-30 1244 W9RE   59   04 YU1NR  59   15 
QSO: 14167 PH 2021-10-30 1244 W9RE   59   04 IK4MTF 59   15 
QSO: 14167 PH 2021-10-30 1245 W9RE   59   04 OT7E   59   14 
QSO: 14167 PH 2021-10-30 1245 W9RE   59   04 PD7K   59   14 
QSO: 14167 PH 2021-10-30 1245 W9RE   59   04 HB9AYQ 59   14 
QSO: 14167 PH 2021-10-30 1245 W9RE   59   04 OE5T   59   15 
QSO: 14167 PH 2021-10-30 1246 W9RE   59   04 IO9R   59   15 
QSO: 14167 PH 2021-10-30 1246 W9RE   59   04 DK1KC  59   14 
QSO: 14167 PH 2021-10-30 1246 W9RE   59   04 EW8ZO  59   16 
QSO: 14167 PH 2021-10-30 1247 W9RE   59   04 F4HSN  59   14 
QSO: 14167 PH 2021-10-30 1247 W9RE   59   04 G1IZQ  59   14 
QSO: 14167 PH 2021-10-30 1247 W9RE   59   04 SM4YWL 59   14 
QSO: 14167 PH 2021-10-30 1247 W9RE   59   04 DF3IS  59   14 
QSO: 14167 PH 2021-10-30 1248 W9RE   59   04 DN5HR  59   14 
QSO: 14167 PH 2021-10-30 1248 W9RE   59   04 IU3MDI 59   15 
QSO: 14167 PH 2021-10-30 1248 W9RE   59   04 SP7TEX 59   15 
QSO: 14167 PH 2021-10-30 1248 W9RE   59   04 G4PLY  59   14 
QSO: 14167 PH 2021-10-30 1248 W9RE   59   04 RL3QI  59   16 
QSO: 14167 PH 2021-10-30 1249 W9RE   59   04 PH2A   59   14 
QSO: 14167 PH 2021-10-30 1249 W9RE   59   04 8S8S   59   14 
QSO: 14167 PH 2021-10-30 1249 W9RE   59   04 LX1DKE 59   14 
QSO: 14167 PH 2021-10-30 1250 W9RE   59   04 HG5A   59   15 
QSO: 14167 PH 2021-10-30 1250 W9RE   59   04 EA1DHB 59   14 
QSO: 14167 PH 2021-10-30 1250 W9RE   59   04 IR9Z   59   15 
