START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: CR2L
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 4019848
NAME: c/o Wolf KLIER
OPERATORS: OE2VEL
CLUB: BAVARIAN CONTEST CLUB
CREATED-BY: Win-Test 4.29.0
SOAPBOX: After a perfect contest in 2018 this year was Murphy�s event! Still
SOAPBOX: had fun and got a reasonable score despite poor condx and lots of
SOAPBOX: antenna problems. Special thanks to Jose, CU2CE for his great support
QSO: 21420 PH 2019-10-26 1232 CR2L          59  14     ON/PD1AT      59  14     0
QSO: 21420 PH 2019-10-26 1232 CR2L          59  14     IK1RGK        59  15     0
QSO: 21420 PH 2019-10-26 1232 CR2L          59  14     F8KCF         59  14     0
QSO: 21420 PH 2019-10-26 1232 CR2L          59  14     IS0BWM        59  15     0
QSO: 21420 PH 2019-10-26 1233 CR2L          59  14     PA7WW         59  14     0
QSO: 21420 PH 2019-10-26 1233 CR2L          59  14     PI4AMF        59  14     0
QSO: 21420 PH 2019-10-26 1233 CR2L          59  14     DL9GTB        59  14     0
QSO: 21420 PH 2019-10-26 1233 CR2L          59  14     UW5ZM         59  16     0
QSO: 21420 PH 2019-10-26 1233 CR2L          59  14     PA4Y          59  14     0
QSO: 21420 PH 2019-10-26 1234 CR2L          59  14     TM6M          59  14     0
QSO: 21420 PH 2019-10-26 1234 CR2L          59  14     UT5URW        59  16     0
QSO: 21420 PH 2019-10-26 1234 CR2L          59  14     I2WIJ         59  15     0
QSO: 21420 PH 2019-10-26 1234 CR2L          59  14     CT7AIX        59  14     0
QSO: 21420 PH 2019-10-26 1234 CR2L          59  14     SQ9KEJ        59  15     0
QSO: 21420 PH 2019-10-26 1234 CR2L          59  14     DK1AX         59  14     0
QSO: 21420 PH 2019-10-26 1235 CR2L          59  14     PE1NCP        59  14     0
QSO: 21420 PH 2019-10-26 1235 CR2L          59  14     S52D          59  15     0
QSO: 21420 PH 2019-10-26 1235 CR2L          59  14     LZ5QZ         59  20     0
QSO: 21420 PH 2019-10-26 1235 CR2L          59  14     G0BNR         59  14     0
QSO: 21420 PH 2019-10-26 1235 CR2L          59  14     F8CRS         59  14     0
QSO: 21420 PH 2019-10-26 1235 CR2L          59  14     G5O           59  14     0
QSO: 21420 PH 2019-10-26 1235 CR2L          59  14     DL9GCG        59  14     0
QSO: 21420 PH 2019-10-26 1236 CR2L          59  14     CQ8M          59  14     0
QSO: 21420 PH 2019-10-26 1236 CR2L          59  14     YR8D          59  20     0
QSO: 21420 PH 2019-10-26 1236 CR2L          59  14     GM2T          59  14     0
QSO: 21420 PH 2019-10-26 1236 CR2L          59  14     RU1A          59  16     0
QSO: 21420 PH 2019-10-26 1236 CR2L          59  14     DO2MUC        59  14     0
QSO: 21420 PH 2019-10-26 1237 CR2L          59  14     UX5UO         59  16     0
QSO: 21420 PH 2019-10-26 1237 CR2L          59  14     K2AX          59  05     0
QSO: 21420 PH 2019-10-26 1237 CR2L          59  14     DK2CI         59  14     0
QSO: 21420 PH 2019-10-26 1237 CR2L          59  14     TI7W          59  07     0
QSO: 21420 PH 2019-10-26 1237 CR2L          59  14     OK1K          59  15     0
QSO: 21420 PH 2019-10-26 1237 CR2L          59  14     DL2IC         59  14     0
QSO: 21420 PH 2019-10-26 1238 CR2L          59  14     DO7RWE        59  14     0
QSO: 21420 PH 2019-10-26 1238 CR2L          59  14     PC3T          59  14     0
QSO: 21420 PH 2019-10-26 1238 CR2L          59  14     DB5DY         59  14     0
QSO: 21420 PH 2019-10-26 1239 CR2L          59  14     OH0V          59  15     0
QSO: 21420 PH 2019-10-26 1239 CR2L          59  14     DL7URH        59  14     0
QSO: 21420 PH 2019-10-26 1239 CR2L          59  14     DG5E          59  14     0
QSO: 21420 PH 2019-10-26 1239 CR2L          59  14     UT6EE         59  16     0
QSO: 21420 PH 2019-10-26 1239 CR2L          59  14     DO1GMW        59  14     0
QSO: 21420 PH 2019-10-26 1240 CR2L          59  14     DR6R          59  14     0
QSO: 21420 PH 2019-10-26 1240 CR2L          59  14     HG5A          59  15     0
QSO: 21420 PH 2019-10-26 1240 CR2L          59  14     G8NRY         59  14     0
QSO: 21420 PH 2019-10-26 1241 CR2L          59  14     HB9AA         59  14     0
QSO: 21420 PH 2019-10-26 1241 CR2L          59  14     SV2JAO        59  20     0
QSO: 21420 PH 2019-10-26 1241 CR2L          59  14     DL4ABR        59  14     0
QSO: 21420 PH 2019-10-26 1241 CR2L          59  14     DK5DC         59  14     0
QSO: 21420 PH 2019-10-26 1241 CR2L          59  14     M1C           59  14     0
QSO: 21420 PH 2019-10-26 1241 CR2L          59  14     PG1R          59  14     0
QSO: 21420 PH 2019-10-26 1241 CR2L          59  14     HA1TJ         59  15     0
QSO: 21420 PH 2019-10-26 1242 CR2L          59  14     IR1G          59  15     0
QSO: 21420 PH 2019-10-26 1242 CR2L          59  14     EC2DX         59  14     0
QSO: 21420 PH 2019-10-26 1242 CR2L          59  14     ON7NT         59  14     0
QSO: 21420 PH 2019-10-26 1243 CR2L          59  14     IG9/LZ2SX     59  33     0
QSO: 21420 PH 2019-10-26 1243 CR2L          59  14     YB1UUN        59  28     0
QSO: 21420 PH 2019-10-26 1243 CR2L          59  14     UA6LN         59  16     0
QSO: 21420 PH 2019-10-26 1243 CR2L          59  14     DL4DD         59  14     0
QSO: 21420 PH 2019-10-26 1243 CR2L          59  14     DL1GME        59  14     0
QSO: 21420 PH 2019-10-26 1244 CR2L          59  14     PI4M          59  14     0
QSO: 21420 PH 2019-10-26 1244 CR2L          59  14     DD1TT         59  14     0
QSO: 21420 PH 2019-10-26 1245 CR2L          59  14     DL4KG         59  14     0
QSO: 21420 PH 2019-10-26 1246 CR2L          59  14     DP7D          59  14     0
QSO: 21420 PH 2019-10-26 1246 CR2L          59  14     SP1NY         59  15     0
QSO: 21420 PH 2019-10-26 1247 CR2L          59  14     DG1YBN        59  14     0
QSO: 21420 PH 2019-10-26 1247 CR2L          59  14     ED1R          59  14     0
QSO: 21420 PH 2019-10-26 1248 CR2L          59  14     IR7T          59  15     0
QSO: 21420 PH 2019-10-26 1248 CR2L          59  14     OT7D          59  14     0
QSO: 21420 PH 2019-10-26 1248 CR2L          59  14     EA1DA         59  14     0
QSO: 28462 PH 2019-10-26 1251 CR2L          59  14     CN3A          59  33     0
QSO: 28440 PH 2019-10-26 1252 CR2L          59  14     7X2VFK        59  33     0
QSO: 28437 PH 2019-10-26 1255 CR2L          59  14     6W1RY         59  35     0
QSO: 21152 PH 2019-10-26 1309 CR2L          59  14     8P5A          59  08     0
QSO: 21154 PH 2019-10-26 1314 CR2L          59  14     DB5ABS        59  14     0
QSO: 21154 PH 2019-10-26 1314 CR2L          59  14     SP1V          59  15     0
QSO: 21154 PH 2019-10-26 1315 CR2L          59  14     PC7E          59  14     0
QSO: 21163 PH 2019-10-26 1316 CR2L          59  14     DL2SWR        59  14     0
QSO: 21163 PH 2019-10-26 1316 CR2L          59  14     TA3BP         59  20     0
QSO: 21163 PH 2019-10-26 1317 CR2L          59  14     DM3HZN        59  14     0
QSO: 21163 PH 2019-10-26 1317 CR2L          59  14     TM5DX         59  14     0
QSO: 21163 PH 2019-10-26 1317 CR2L          59  14     G4RRM         59  14     0
QSO: 21163 PH 2019-10-26 1317 CR2L          59  14     GM0EGI        59  14     0
QSO: 21163 PH 2019-10-26 1318 CR2L          59  14     IT9AEQ        59  15     0
QSO: 21163 PH 2019-10-26 1318 CR2L          59  14     EF2O          59  14     0
QSO: 21163 PH 2019-10-26 1318 CR2L          59  14     I2SVA         59  15     0
QSO: 21163 PH 2019-10-26 1318 CR2L          59  14     M7T           59  14     0
QSO: 21163 PH 2019-10-26 1318 CR2L          59  14     F6HMQ         59  14     0
QSO: 21163 PH 2019-10-26 1319 CR2L          59  14     HA7VK         59  15     0
QSO: 21163 PH 2019-10-26 1319 CR2L          59  14     4Z4DX         59  20     0
QSO: 21163 PH 2019-10-26 1319 CR2L          59  14     DC8YZ         59  14     0
QSO: 21163 PH 2019-10-26 1320 CR2L          59  14     DL7UXG        59  14     0
QSO: 21163 PH 2019-10-26 1320 CR2L          59  14     M6ETL         59  14     0
QSO: 21163 PH 2019-10-26 1320 CR2L          59  14     F6DRP         59  14     0
QSO: 21163 PH 2019-10-26 1321 CR2L          59  14     ON7ULM        59  14     0
QSO: 21163 PH 2019-10-26 1321 CR2L          59  14     DM5QM         59  14     0
QSO: 21163 PH 2019-10-26 1321 CR2L          59  14     EA2DDE        59  14     0
QSO: 21163 PH 2019-10-26 1322 CR2L          59  14     ON3AR         59  14     0
QSO: 21163 PH 2019-10-26 1322 CR2L          59  14     EI9E          59  14     0
QSO: 21163 PH 2019-10-26 1322 CR2L          59  14     DK5TX         59  14     0
QSO: 21163 PH 2019-10-26 1322 CR2L          59  14     M0VWK         59  14     0
QSO: 21163 PH 2019-10-26 1323 CR2L          59  14     GJ2A          59  14     0
QSO: 21163 PH 2019-10-26 1323 CR2L          59  14     F8KGS         59  14     0
QSO: 21163 PH 2019-10-26 1323 CR2L          59  14     F5AAR         59  14     0
QSO: 21163 PH 2019-10-26 1323 CR2L          59  14     DJ1AA         59  14     0
QSO: 21163 PH 2019-10-26 1323 CR2L          59  14     G4IIY         59  14     0
QSO: 21163 PH 2019-10-26 1323 CR2L          59  14     LN1B          59  14     0
QSO: 21163 PH 2019-10-26 1324 CR2L          59  14     G0OFN         59  14     0
QSO: 21163 PH 2019-10-26 1324 CR2L          59  14     IS0AML        59  15     0
QSO: 21163 PH 2019-10-26 1324 CR2L          59  14     DK1YP         59  14     0
QSO: 21163 PH 2019-10-26 1324 CR2L          59  14     F8CGL         59  14     0
QSO: 21163 PH 2019-10-26 1325 CR2L          59  14     SM6NOC        59  14     0
QSO: 21163 PH 2019-10-26 1325 CR2L          59  14     SV2CLJ        59  20     0
QSO: 21163 PH 2019-10-26 1325 CR2L          59  14     F5ROW         59  14     0
QSO: 21163 PH 2019-10-26 1325 CR2L          59  14     PH7A          59  14     0
QSO: 21163 PH 2019-10-26 1325 CR2L          59  14     IK0FUX        59  15     0
QSO: 21163 PH 2019-10-26 1325 CR2L          59  14     G3B           59  14     0
QSO: 21163 PH 2019-10-26 1326 CR2L          59  14     M0BJL         59  14     0
QSO: 21163 PH 2019-10-26 1326 CR2L          59  14     DJ4MO         59  14     0
QSO: 21163 PH 2019-10-26 1326 CR2L          59  14     DL1LSW        59  14     0
QSO: 21163 PH 2019-10-26 1326 CR2L          59  14     M0DDT         59  14     0
QSO: 21163 PH 2019-10-26 1326 CR2L          59  14     DO8JL         59  14     0
QSO: 21163 PH 2019-10-26 1327 CR2L          59  14     G4G           59  14     0
QSO: 21163 PH 2019-10-26 1327 CR2L          59  14     MI0I          59  14     0
QSO: 21163 PH 2019-10-26 1327 CR2L          59  14     EA4GWL        59  14     0
QSO: 21163 PH 2019-10-26 1327 CR2L          59  14     TA3NEB        59  20     0
QSO: 21163 PH 2019-10-26 1328 CR2L          59  14     G0MBA         59  14     0
QSO: 21163 PH 2019-10-26 1328 CR2L          59  14     DL5GAC        59  14     0
QSO: 21163 PH 2019-10-26 1328 CR2L          59  14     OR4ACA        59  14     0
QSO: 21163 PH 2019-10-26 1328 CR2L          59  14     MW6M          59  14     0
QSO: 21163 PH 2019-10-26 1328 CR2L          59  14     PA3AAV        59  14     0
QSO: 21163 PH 2019-10-26 1328 CR2L          59  14     PT5J          59  11     0
QSO: 21163 PH 2019-10-26 1328 CR2L          59  14     LA4C          59  14     0
QSO: 21163 PH 2019-10-26 1329 CR2L          59  14     GM2V          59  14     0
QSO: 21163 PH 2019-10-26 1329 CR2L          59  14     EA3AER        59  14     0
QSO: 21163 PH 2019-10-26 1329 CR2L          59  14     PA9S          59  14     0
QSO: 21163 PH 2019-10-26 1329 CR2L          59  14     RM3DA         59  16     0
QSO: 21163 PH 2019-10-26 1330 CR2L          59  14     F6EXV         59  14     0
QSO: 21163 PH 2019-10-26 1330 CR2L          59  14     IK0XBX        59  15     0
QSO: 21163 PH 2019-10-26 1331 CR2L          59  14     DK4VF         59  14     0
QSO: 21163 PH 2019-10-26 1331 CR2L          59  14     HG6V          59  15     0
QSO: 21163 PH 2019-10-26 1331 CR2L          59  14     VY2TT         59  05     0
QSO: 21163 PH 2019-10-26 1331 CR2L          59  14     IK2QLX        59  15     0
QSO: 21163 PH 2019-10-26 1332 CR2L          59  14     ON8SAT        59  14     0
QSO: 21163 PH 2019-10-26 1332 CR2L          59  14     F1ICR/QRP     59  14     0
QSO: 21163 PH 2019-10-26 1332 CR2L          59  14     DL0WM         59  14     0
QSO: 21163 PH 2019-10-26 1332 CR2L          59  14     PC2L          59  14     0
QSO: 21163 PH 2019-10-26 1333 CR2L          59  14     DL8ZP         59  14     0
QSO: 21163 PH 2019-10-26 1333 CR2L          59  14     G0OOF         59  14     0
QSO: 21163 PH 2019-10-26 1333 CR2L          59  14     DF6QV         59  14     0
QSO: 21163 PH 2019-10-26 1334 CR2L          59  14     ED9E          59  33     0
QSO: 21163 PH 2019-10-26 1334 CR2L          59  14     HB2C          59  14     0
QSO: 21163 PH 2019-10-26 1334 CR2L          59  14     M7W           59  14     0
QSO: 21163 PH 2019-10-26 1335 CR2L          59  14     M0MCV         59  14     0
QSO: 21163 PH 2019-10-26 1335 CR2L          59  14     CT3KN         59  33     0
QSO: 21163 PH 2019-10-26 1335 CR2L          59  14     IK3UNA        59  15     0
QSO: 21163 PH 2019-10-26 1335 CR2L          59  14     F4AYI         59  14     0
QSO: 21163 PH 2019-10-26 1335 CR2L          59  14     PA8KW         59  14     0
QSO: 21163 PH 2019-10-26 1336 CR2L          59  14     TM6AM         59  14     0
QSO: 21163 PH 2019-10-26 1336 CR2L          59  14     EA4TD         59  14     0
QSO: 21163 PH 2019-10-26 1336 CR2L          59  14     IK2RLS        59  15     0
QSO: 28483 PH 2019-10-26 1339 CR2L          59  14     FY5KE         59  09     0
QSO: 28450 PH 2019-10-26 1340 CR2L          59  14     LU7HN         59  13     0
QSO: 21404 PH 2019-10-26 1342 CR2L          59  14     F6DZU         59  14     0
QSO: 21404 PH 2019-10-26 1343 CR2L          59  14     HB90TOC       59  14     0
QSO: 21404 PH 2019-10-26 1343 CR2L          59  14     G4DDL         59  14     0
QSO: 21404 PH 2019-10-26 1343 CR2L          59  14     EA3EAN        59  14     0
QSO: 21404 PH 2019-10-26 1343 CR2L          59  14     PA2WO         59  14     0
QSO: 21404 PH 2019-10-26 1344 CR2L          59  14     F1IGY         59  14     0
QSO: 21404 PH 2019-10-26 1344 CR2L          59  14     EA3MR         59  14     0
QSO: 21404 PH 2019-10-26 1344 CR2L          59  14     MW8R          59  14     0
QSO: 21404 PH 2019-10-26 1345 CR2L          59  14     EA3HKY        59  14     0
QSO: 21404 PH 2019-10-26 1345 CR2L          59  14     I4AUM         59  15     0
QSO: 21404 PH 2019-10-26 1345 CR2L          59  14     EA3HLM        59  14     0
QSO: 21404 PH 2019-10-26 1345 CR2L          59  14     DO5ABC        59  14     0
QSO: 21404 PH 2019-10-26 1346 CR2L          59  14     RX6AM         59  16     0
QSO: 21404 PH 2019-10-26 1346 CR2L          59  14     G3ORP         59  14     0
QSO: 21404 PH 2019-10-26 1346 CR2L          59  14     EA3EVL        59  14     0
QSO: 21404 PH 2019-10-26 1346 CR2L          59  14     I0KHY         59  15     0
QSO: 21404 PH 2019-10-26 1347 CR2L          59  14     DB4LL         59  14     0
QSO: 21404 PH 2019-10-26 1347 CR2L          59  14     DL1NKS        59  14     0
QSO: 21404 PH 2019-10-26 1347 CR2L          59  14     OE3WMA        59  15     0
QSO: 21404 PH 2019-10-26 1347 CR2L          59  14     UT7CR         59  16     0
QSO: 21404 PH 2019-10-26 1349 CR2L          59  14     GD4VBA        59  14     0
QSO: 21404 PH 2019-10-26 1349 CR2L          59  14     I5SOD         59  15     0
QSO: 21404 PH 2019-10-26 1349 CR2L          59  14     GM4BRN        59  14     0
QSO: 21404 PH 2019-10-26 1349 CR2L          59  14     K1KP          59  05     0
QSO: 21404 PH 2019-10-26 1350 CR2L          59  14     RA3W          59  16     0
QSO: 21404 PH 2019-10-26 1350 CR2L          59  14     NN3Q          59  05     0
QSO: 21404 PH 2019-10-26 1350 CR2L          59  14     K3PP          59  05     0
QSO: 21404 PH 2019-10-26 1350 CR2L          59  14     WX1S          59  05     0
QSO: 21404 PH 2019-10-26 1351 CR2L          59  14     K2XR          59  05     0
QSO: 21404 PH 2019-10-26 1351 CR2L          59  14     OM5M          59  15     0
QSO: 21404 PH 2019-10-26 1351 CR2L          59  14     IU1AKG        59  15     0
QSO: 21404 PH 2019-10-26 1351 CR2L          59  14     AB2E          59  05     0
QSO: 21404 PH 2019-10-26 1352 CR2L          59  14     SN6E          59  15     0
QSO: 21404 PH 2019-10-26 1353 CR2L          59  14     W3PP          59  05     0
QSO: 21404 PH 2019-10-26 1353 CR2L          59  14     DO1SHM        59  14     0
QSO: 21404 PH 2019-10-26 1354 CR2L          59  14     F1TXI         59  14     0
QSO: 21404 PH 2019-10-26 1355 CR2L          59  14     G4OCO         59  14     0
QSO: 21404 PH 2019-10-26 1355 CR2L          59  14     DL1YM         59  14     0
QSO: 21404 PH 2019-10-26 1355 CR2L          59  14     KS1J          59  05     0
QSO: 21404 PH 2019-10-26 1355 CR2L          59  14     VO1CH         59  05     0
QSO: 21404 PH 2019-10-26 1355 CR2L          59  14     N2SR          59  05     0
QSO: 21404 PH 2019-10-26 1356 CR2L          59  14     EI4CF         59  14     0
QSO: 21404 PH 2019-10-26 1356 CR2L          59  14     W3MF          59  05     0
QSO: 21404 PH 2019-10-26 1357 CR2L          59  14     W1GD          59  05     0
QSO: 21404 PH 2019-10-26 1357 CR2L          59  14     RZ6BR         59  16     0
QSO: 21404 PH 2019-10-26 1357 CR2L          59  14     F5VHY         59  14     0
QSO: 21404 PH 2019-10-26 1358 CR2L          59  14     F1PSX         59  14     0
QSO: 21404 PH 2019-10-26 1358 CR2L          59  14     EA1BLI        59  14     0
QSO: 21404 PH 2019-10-26 1358 CR2L          59  14     N1MM          59  05     0
QSO: 21404 PH 2019-10-26 1358 CR2L          59  14     IK0YVV        59  15     0
QSO: 21404 PH 2019-10-26 1358 CR2L          59  14     IO5O          59  15     0
QSO: 21404 PH 2019-10-26 1358 CR2L          59  14     K1TTT         59  05     0
QSO: 21404 PH 2019-10-26 1359 CR2L          59  14     F1UDC         59  14     0
QSO: 21404 PH 2019-10-26 1359 CR2L          59  14     DO3UW         59  14     0
QSO: 21404 PH 2019-10-26 1359 CR2L          59  14     LZ3FN         59  20     0
QSO: 21404 PH 2019-10-26 1359 CR2L          59  14     K9RS          59  05     0
QSO: 21404 PH 2019-10-26 1359 CR2L          59  14     EE1G          59  14     0
QSO: 21404 PH 2019-10-26 1400 CR2L          59  14     KU2C          59  05     0
QSO: 21404 PH 2019-10-26 1400 CR2L          59  14     OZ9M          59  14     0
QSO: 21404 PH 2019-10-26 1400 CR2L          59  14     I1RB          59  15     0
QSO: 21404 PH 2019-10-26 1401 CR2L          59  14     W3LPL         59  05     0
QSO: 21404 PH 2019-10-26 1401 CR2L          59  14     VE3JM         59  04     0
QSO: 21404 PH 2019-10-26 1401 CR2L          59  14     GW0JWC        59  14     0
QSO: 21404 PH 2019-10-26 1401 CR2L          59  14     F9HS          59  14     0
