START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.42.0-dev
CONTEST: REF-SSB
LOCATION: FY
GRID-LOCATOR: GJ35PE
CALLSIGN: FY5KE
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: CLUB
CLAIMED-SCORE: 7714041
OPERATORS: F5UII F6FVY
CLUB: CDXC
NAME: Radio Amateurs Club de Kourou
CERTIFICATE: NO
SOAPBOX: 
RIG: TS590s + Dipole 80m + Monobandes du 40m au 10m
QSO: 21188 PH 2022-02-27 1428 FY5KE         59  FY     F5AUZ         59  87    
QSO: 21188 PH 2022-02-27 1428 FY5KE         59  FY     F5JU          59  35    
QSO: 21188 PH 2022-02-27 1431 FY5KE         59  FY     F6AGM         59  81    
QSO: 21188 PH 2022-02-27 1433 FY5KE         59  FY     IK2ZJJ        59  001   
QSO: 21188 PH 2022-02-27 1433 FY5KE         59  FY     F6KJG         59  10    
QSO: 21188 PH 2022-02-27 1434 FY5KE         59  FY     F6BZJ         59  85    
QSO: 21188 PH 2022-02-27 1435 FY5KE         59  FY     F5NDA         59  77    
QSO: 21188 PH 2022-02-27 1436 FY5KE         59  FY     IZ8GNR        59  212   
QSO: 21188 PH 2022-02-27 1436 FY5KE         59  FY     F6KRD         59  13    
QSO: 21188 PH 2022-02-27 1437 FY5KE         59  FY     PA0MIR        59  109   
QSO: 21188 PH 2022-02-27 1438 FY5KE         59  FY     IZ3XYC        59  001   
QSO: 21258 PH 2022-02-27 1441 FY5KE         59  FY     F5JFU         59  58    
QSO: 21248 PH 2022-02-27 1443 FY5KE         59  FY     F3KT          59  44    
QSO: 21248 PH 2022-02-27 1445 FY5KE         59  FY     F5MNC         59  41    
QSO: 21248 PH 2022-02-27 1445 FY5KE         59  FY     DF3TE         59  022   
QSO: 21248 PH 2022-02-27 1446 FY5KE         59  FY     F4TXU         59  30    
QSO: 21248 PH 2022-02-27 1447 FY5KE         59  FY     F4HUA         59  33    
QSO: 21248 PH 2022-02-27 1448 FY5KE         59  FY     F4KKZ/P       59  12    
QSO: 21248 PH 2022-02-27 1451 FY5KE         59  FY     PB4W          59  004   
QSO: 21248 PH 2022-02-27 1454 FY5KE         59  FY     KF4UQR        59  001   
QSO: 21248 PH 2022-02-27 1455 FY5KE         59  FY     HC1JP         59  023   
QSO: 21248 PH 2022-02-27 1457 FY5KE         59  FY     N3LRP         59  002   
QSO: 21248 PH 2022-02-27 1457 FY5KE         59  FY     NF9Z          59  041   
QSO: 21248 PH 2022-02-27 1500 FY5KE         59  FY     OM1RV         59  001   
QSO: 21220 PH 2022-02-27 1517 FY5KE         59  FY     F6CSX         59  83    
QSO: 21220 PH 2022-02-27 1518 FY5KE         59  FY     F4CSE         59  54    
QSO: 21220 PH 2022-02-27 1522 FY5KE         59  FY     IK5FKF        59  015   
QSO: 21220 PH 2022-02-27 1522 FY5KE         59  FY     F1AXL         59  74    
QSO: 21220 PH 2022-02-27 1530 FY5KE         59  FY     DL2SWR        59  037   
QSO: 21220 PH 2022-02-27 1532 FY5KE         59  FY     F5PAC         59  68    
QSO: 21220 PH 2022-02-27 1533 FY5KE         59  FY     F5TGR         59  95    
QSO: 21220 PH 2022-02-27 1533 FY5KE         59  FY     F5OHW         59  38    
QSO: 21220 PH 2022-02-27 1534 FY5KE         59  FY     F5KCC         59  89    
QSO: 21220 PH 2022-02-27 1535 FY5KE         59  FY     IZ3QFG        59  005   
QSO: 21220 PH 2022-02-27 1536 FY5KE         59  FY     F6EMT         59  38    
QSO: 21220 PH 2022-02-27 1537 FY5KE         59  FY     F4FLO         59  42    
QSO: 21220 PH 2022-02-27 1538 FY5KE         59  FY     F6AUS         59  79    
QSO: 21220 PH 2022-02-27 1542 FY5KE         59  FY     DL3DRA        59  045   
QSO: 21220 PH 2022-02-27 1543 FY5KE         59  FY     F5ICC         59  24    
QSO: 21220 PH 2022-02-27 1544 FY5KE         59  FY     PY2XJ         59  036   
QSO: 21220 PH 2022-02-27 1547 FY5KE         59  FY     K8KN          59  001   
QSO: 21220 PH 2022-02-27 1549 FY5KE         59  FY     K8IHQ         59  011   
QSO: 21220 PH 2022-02-27 1549 FY5KE         59  FY     HR5/F2JD      59  054   
QSO: 21220 PH 2022-02-27 1549 FY5KE         59  FY     W5GCX         59  059   
QSO: 21220 PH 2022-02-27 1550 FY5KE         59  FY     VE3TM         59  061   
QSO: 21220 PH 2022-02-27 1552 FY5KE         59  FY     K1BIF         59  004   
QSO: 21220 PH 2022-02-27 1552 FY5KE         59  FY     EA4CX         59  007   
QSO: 21220 PH 2022-02-27 1553 FY5KE         59  FY     F4FCC         59  83    
QSO: 21220 PH 2022-02-27 1554 FY5KE         59  FY     OH5ZA         59  046   
QSO: 21220 PH 2022-02-27 1554 FY5KE         59  FY     M0PEX         59  001   
QSO: 21220 PH 2022-02-27 1555 FY5KE         59  FY     ON7ET         59  001   
QSO: 21220 PH 2022-02-27 1556 FY5KE         59  FY     M0TTQ         59  005   
QSO: 21220 PH 2022-02-27 1557 FY5KE         59  FY     F8IDR         59  81    
QSO: 21220 PH 2022-02-27 1558 FY5KE         59  FY     PA2CVD        59  003   
QSO: 21220 PH 2022-02-27 1559 FY5KE         59  FY     G3RGS         59  076   
QSO: 21220 PH 2022-02-27 1601 FY5KE         59  FY     ON4LDS        59  001   
QSO: 21220 PH 2022-02-27 1602 FY5KE         56  FY     IZ8QNS/M      57  001   
QSO: 21220 PH 2022-02-27 1603 FY5KE         59  FY     F8CH          59  31    
QSO: 21220 PH 2022-02-27 1605 FY5KE         59  FY     G0HRX         59  001   
QSO: 21262 PH 2022-02-27 1607 FY5KE         59  FY     FM4SA         59  FM    
QSO: 21220 PH 2022-02-27 1611 FY5KE         59  FY     VA2OBW        59  028   
QSO: 14174 PH 2022-02-27 1614 FY5KE         59  FY     F6AUS         59  79    
QSO: 14174 PH 2022-02-27 1615 FY5KE         59  FY     F5LIT         59  50    
QSO: 21291 PH 2022-02-27 1627 FY5KE         59  FY     FG5GP         59  FG    
QSO: 21241 PH 2022-02-27 1632 FY5KE         59  FY     EA3GMH        43  001   
QSO: 21241 PH 2022-02-27 1633 FY5KE         59  FY     F8BJK/P       59  31    
QSO: 21241 PH 2022-02-27 1634 FY5KE         59  FY     DL6MRM        59  001   
QSO: 21241 PH 2022-02-27 1635 FY5KE         59  FY     ON6EF         59  003   
QSO: 21241 PH 2022-02-27 1639 FY5KE         59  FY     IU2QDN        59  001   
QSO: 21241 PH 2022-02-27 1639 FY5KE         59  FY     F4ISZ         59  88    
QSO: 21241 PH 2022-02-27 1640 FY5KE         59  FY     PY5AMF        59  099   
QSO: 21241 PH 2022-02-27 1640 FY5KE         59  FY     F6LIA         59  33    
QSO: 14142 PH 2022-02-27 1645 FY5KE         59  FY     F5SDH         59  35    
QSO: 14145 PH 2022-02-27 1650 FY5KE         59  FY     F6KJS         59  71    
QSO: 14145 PH 2022-02-27 1651 FY5KE         59  FY     F5PHW         59  56    
QSO: 14124 PH 2022-02-27 1703 FY5KE         59  FY     F4IVV         59  38    
QSO: 21248 PH 2022-02-27 1714 FY5KE         59  FY     KD1OT         59  006   
QSO: 21248 PH 2022-02-27 1715 FY5KE         59  FY     GW4AYJ        59  003   
QSO: 21248 PH 2022-02-27 1716 FY5KE         59  FY     NN4DX         59  007   
QSO: 21248 PH 2022-02-27 1716 FY5KE         59  FY     GM1DSK        59  001   
QSO: 21248 PH 2022-02-27 1719 FY5KE         59  FY     AA9GC         59  002   
QSO: 21248 PH 2022-02-27 1723 FY5KE         59  FY     VE3ZZ         59  022   
QSO: 28464 PH 2022-02-27 1754 FY5KE         59  FY     K9LOF/5       59  004   
QSO: 28464 PH 2022-02-27 1755 FY5KE         59  FY     WA4VSL        59  001   
QSO: 28464 PH 2022-02-27 1757 FY5KE         59  FY     KD8OVQ        59  013   
QSO: 28464 PH 2022-02-27 1758 FY5KE         59  FY     K5TXX         59  001   
QSO: 28464 PH 2022-02-27 1758 FY5KE         59  FY     W2KF          57  012   
QSO: 28464 PH 2022-02-27 1758 FY5KE         59  FY     AC5GL         56  001   
QSO: 28464 PH 2022-02-27 1759 FY5KE         59  FY     KC1AMZ        59  004   
END-OF-LOG:
