START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: RG61PP
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: 
OPERATORS: R2BW, R3DCB, RA1ZZ, RA3ATX, RX3APM, RT5C, RN2FA, RN5M, RK6MC
QSO: 14181 PH 2023-04-09 0945 RG61PP        59  YG     RA5G          59  29    
QSO: 21199 PH 2023-04-09 0945 RG61PP        59  YG     DO4AD         59  28    
QSO: 21199 PH 2023-04-09 0945 RG61PP        59  YG     PE1PIX        59  27    
QSO: 14181 PH 2023-04-09 0946 RG61PP        59  YG     UA9XX         59  20    
QSO: 14181 PH 2023-04-09 0947 RG61PP        59  YG     IU5OAV        59  28    
QSO: 14181 PH 2023-04-09 0947 RG61PP        59  YG     YO8BDW        59  28    
QSO: 14181 PH 2023-04-09 0948 RG61PP        59  YG     OM3YCA        59  28    
QSO: 21199 PH 2023-04-09 0948 RG61PP        59  YG     F4IGP         59  27    
QSO: 28037 CW 2023-04-09 0948 RG61PP        599 YG     EB7KA         599 37    
QSO: 14181 PH 2023-04-09 0948 RG61PP        59  YG     UG4A          59  29    
QSO: 14181 PH 2023-04-09 0949 RG61PP        59  YG     R9FER         59  30    
QSO: 14181 PH 2023-04-09 0949 RG61PP        59  YG     OM6PR         59  28    
QSO: 21199 PH 2023-04-09 0950 RG61PP        59  YG     BG8KVC        59  43    
QSO: 21199 PH 2023-04-09 0950 RG61PP        59  YG     R7DX          59  29    
QSO: 28048 CW 2023-04-09 0951 RG61PP        599 YG     F6AGM         599 14    
QSO: 28038 CW 2023-04-09 0953 RG61PP        599 29     RG8U          599 31    
QSO: 21199 PH 2023-04-09 0953 RG61PP        59  YG     RU3VQ         59  29    
QSO: 21199 PH 2023-04-09 0953 RG61PP        59  YG     R0UT          59  33    
QSO: 28038 CW 2023-04-09 0953 RG61PP        599 YG     UC0A          599 32    
QSO: 21199 PH 2023-04-09 0955 RG61PP        59  YG     EA4GVT        59  37    
QSO: 21199 PH 2023-04-09 0955 RG61PP        59  YG     F4JUU         59  27    
QSO: 21199 PH 2023-04-09 0956 RG61PP        59  YG     I3CRW         59  28    
QSO: 21199 PH 2023-04-09 0956 RG61PP        59  YG     M0ZVB         59  27    
QSO: 28016 CW 2023-04-09 0956 RG61PP        599 YG     RA1QD         599 29    
QSO: 21199 PH 2023-04-09 0957 RG61PP        59  YG     M6LLN         59  26    
QSO: 28016 CW 2023-04-09 0957 RG61PP        599 YG     UP4L          599 30    
QSO: 21019 CW 2023-04-09 1001 RG61PP        599 YG     RN6MA         599 29    
QSO: 21019 CW 2023-04-09 1002 RG61PP        599 YG     UN2E          599 30    
QSO: 28016 CW 2023-04-09 1002 RG61PP        599 YG     YC3DOC        599 54    
QSO: 21019 CW 2023-04-09 1002 RG61PP        599 YG     D1M           599 29    
QSO: 21022 CW 2023-04-09 1004 RG61PP        599 YG     RT2C          599 CU    
QSO: 21019 CW 2023-04-09 1004 RG61PP        599 YG     EA5/RV2A      599 37    
QSO: 14182 PH 2023-04-09 1004 RG61PP        59  YG     RA5AD         59  29    
QSO: 21019 CW 2023-04-09 1005 RG61PP        599 YG     UA9CUJ        599 30    
QSO: 14182 PH 2023-04-09 1005 RG61PP        59  YG     RA4CCK        59  29    
QSO: 14182 PH 2023-04-09 1005 RG61PP        59  YG     IT9JMH        59  28    
QSO: 21019 CW 2023-04-09 1006 RG61PP        599 YG     RA9DZ         599 30    
QSO: 21019 CW 2023-04-09 1006 RG61PP        599 YG     UA0QNV        599 23    
QSO: 14182 PH 2023-04-09 1006 RG61PP        59  YG     PE1PIX        59  27    
QSO: 21019 CW 2023-04-09 1006 RG61PP        599 YG     RC1W          599 29    
QSO: 14182 PH 2023-04-09 1006 RG61PP        59  YG     OM2AD         59  28    
QSO: 28475 PH 2023-04-09 1006 RG61PP        59  YG     BG8KVC        59  43    
QSO: 14182 PH 2023-04-09 1007 RG61PP        59  YG     RW1A          59  29    
QSO: 21019 CW 2023-04-09 1008 RG61PP        599 YG     RZ9UO         599 31    
QSO: 14182 PH 2023-04-09 1008 RG61PP        59  YG     OE3DMA        59  28    
QSO: 21019 CW 2023-04-09 1008 RG61PP        599 YG     SV2CLJ        599 28    
QSO: 14182 PH 2023-04-09 1008 RG61PP        59  YG     IK2AVH        59  28    
QSO: 28475 PH 2023-04-09 1009 RG61PP        59  YG     RW1A          59  29    
QSO: 14182 PH 2023-04-09 1009 RG61PP        59  YG     PD1TV         59  27    
QSO: 21019 CW 2023-04-09 1009 RG61PP        599 YG     GM4NNC        599 27    
QSO: 14182 PH 2023-04-09 1009 RG61PP        59  YG     D1CW          59  29    
QSO: 21019 CW 2023-04-09 1009 RG61PP        599 YG     EA5IFY        599 37    
QSO: 21019 CW 2023-04-09 1010 RG61PP        599 YG     UD8A          599 30    
QSO: 14182 PH 2023-04-09 1010 RG61PP        59  YG     OK5VT         59  28    
QSO: 21019 CW 2023-04-09 1010 RG61PP        599 YG     LZ1QN         599 28    
QSO: 14182 PH 2023-04-09 1010 RG61PP        59  YG     DJ6DO         59  28    
QSO: 21019 CW 2023-04-09 1010 RG61PP        599 YG     EX8MJ         599 30    
QSO: 14182 PH 2023-04-09 1011 RG61PP        59  YG     M6IYI         59  28    
QSO: 21019 CW 2023-04-09 1011 RG61PP        599 YG     G4SND         599 27    
QSO: 14182 PH 2023-04-09 1011 RG61PP        59  YG     S55X          59  28    
QSO: 21019 CW 2023-04-09 1011 RG61PP        599 YG     G3OCA         599 27    
QSO: 28475 PH 2023-04-09 1011 RG61PP        59  YG     IU0OVB        59  28    
QSO: 21019 CW 2023-04-09 1012 RG61PP        599 YG     LA0CX         599 18    
QSO: 28475 PH 2023-04-09 1012 RG61PP        59  YG     EA1IGC        59  37    
QSO: 21019 CW 2023-04-09 1012 RG61PP        599 YG     UN4L          599 30    
QSO: 14182 PH 2023-04-09 1013 RG61PP        59  YG     RC4AC         59  29    
QSO: 21019 CW 2023-04-09 1013 RG61PP        599 YG     RA3TE         599 29    
QSO: 14182 PH 2023-04-09 1013 RG61PP        59  YG     UA1CUR        59  29    
QSO: 14182 PH 2023-04-09 1013 RG61PP        59  YG     UB8A          59  30    
QSO: 14182 PH 2023-04-09 1014 RG61PP        59  YG     DB5ZF         59  28    
QSO: 21019 CW 2023-04-09 1014 RG61PP        599 YG     EW8OM         599 29    
QSO: 14182 PH 2023-04-09 1014 RG61PP        59  YG     R7AC          59  29    
QSO: 21019 CW 2023-04-09 1014 RG61PP        599 YG     UA3QAM        599 29    
QSO: 21019 CW 2023-04-09 1014 RG61PP        599 YG     PY1VOY        599 15    
QSO: 21019 CW 2023-04-09 1015 RG61PP        599 YG     YU1FG         599 28    
QSO: 14017 CW 2023-04-09 1015 RG61PP        599 YG     R9YC          599 31    
QSO: 21019 CW 2023-04-09 1016 RG61PP        599 YG     RM3Z          599 29    
QSO: 14182 PH 2023-04-09 1016 RG61PP        59  YG     IW9GYY/QRP    59  28    
QSO: 21019 CW 2023-04-09 1016 RG61PP        599 YG     DL1ROT        599 28    
QSO: 14182 PH 2023-04-09 1016 RG61PP        59  YG     DL7AXS        59  28    
QSO: 21019 CW 2023-04-09 1017 RG61PP        599 YG     Z33X          599 28    
QSO: 21019 CW 2023-04-09 1017 RG61PP        599 YG     PA3EMN        599 27    
QSO: 14016 CW 2023-04-09 1017 RG61PP        599 YG     RG8G          599 30    
QSO: 21019 CW 2023-04-09 1018 RG61PP        599 YG     RL3T          599 29    
QSO: 14016 CW 2023-04-09 1018 RG61PP        599 YG     SQ9FQY        599 28    
QSO: 21019 CW 2023-04-09 1018 RG61PP        599 YG     RD7X          599 29    
QSO: 14016 CW 2023-04-09 1018 RG61PP        599 YG     EW1I          599 29    
QSO: 14182 PH 2023-04-09 1018 RG61PP        59  YG     DM5BB         59  28    
QSO: 14182 PH 2023-04-09 1019 RG61PP        59  YG     RD4W          59  30    
QSO: 21019 CW 2023-04-09 1020 RG61PP        599 YG     YU5T          599 28    
QSO: 14182 PH 2023-04-09 1020 RG61PP        59  YG     RK9MWO        59  OM    
QSO: 14016 CW 2023-04-09 1020 RG61PP        599 YG     UF8C          599 30    
QSO: 14016 CW 2023-04-09 1021 RG61PP        599 YG     UA4LF         599 29    
QSO: 14182 PH 2023-04-09 1022 RG61PP        59  YG     RT3F          59  CP    
QSO: 21019 CW 2023-04-09 1022 RG61PP        599 YG     PY1FOX        599 15    
QSO: 21019 CW 2023-04-09 1022 RG61PP        599 YG     UB8A          599 30    
QSO: 14016 CW 2023-04-09 1022 RG61PP        599 YG     HA1DAE        599 28    
QSO: 14182 PH 2023-04-09 1022 RG61PP        59  YG     LC5C          59  18    
QSO: 21019 CW 2023-04-09 1022 RG61PP        599 YG     YO3HEX        599 28    
QSO: 14182 PH 2023-04-09 1023 RG61PP        59  YG     RK4W          59  30    
QSO: 14016 CW 2023-04-09 1023 RG61PP        599 YG     JA3JM         599 45    
QSO: 14182 PH 2023-04-09 1024 RG61PP        59  YG     RA0LMO        59  34    
QSO: 21019 CW 2023-04-09 1024 RG61PP        599 YG     R4II          599 29    
QSO: 14016 CW 2023-04-09 1024 RG61PP        599 YG     DJ3XD         599 28    
QSO: 14016 CW 2023-04-09 1025 RG61PP        599 YG     D1M           599 29    
QSO: 21019 CW 2023-04-09 1025 RG61PP        599 YG     DL3ANK        599 28    
QSO: 14016 CW 2023-04-09 1026 RG61PP        599 YG     DL4ME         599 28    
QSO: 14016 CW 2023-04-09 1026 RG61PP        599 YG     DJ6ZC         599 28    
QSO: 14182 PH 2023-04-09 1026 RG61PP        59  YG     IT9IMJ        59  28    
QSO: 21019 CW 2023-04-09 1026 RG61PP        599 YG     RN6AT         599 29    
QSO: 21019 CW 2023-04-09 1026 RG61PP        599 YG     RA4L          599 29    
QSO: 21019 CW 2023-04-09 1027 RG61PP        599 YG     I1RJP         599 28    
QSO: 14016 CW 2023-04-09 1027 RG61PP        599 YG     OK1BR         599 28    
QSO: 21019 CW 2023-04-09 1027 RG61PP        599 YG     RK9MWO        599 30    
QSO: 14016 CW 2023-04-09 1027 RG61PP        599 YG     R2BP          599 29    
QSO: 21019 CW 2023-04-09 1028 RG61PP        599 YG     RD3TOK        599 29    
QSO: 14182 PH 2023-04-09 1028 RG61PP        59  YG     UB8W          59  30    
QSO: 14016 CW 2023-04-09 1028 RG61PP        599 YG     PA5FN         599 27    
QSO: 21019 CW 2023-04-09 1028 RG61PP        599 YG     OK2YZ         599 28    
QSO: 14016 CW 2023-04-09 1029 RG61PP        599 YG     RD7X          599 29    
QSO: 21019 CW 2023-04-09 1029 RG61PP        599 YG     R8WF          599 30    
QSO: 21019 CW 2023-04-09 1029 RG61PP        599 YG     S57T          599 28    
QSO: 21019 CW 2023-04-09 1030 RG61PP        599 YG     EW4A          599 29    
QSO: 14016 CW 2023-04-09 1030 RG61PP        599 YG     EI8JX         599 27    
QSO: 21019 CW 2023-04-09 1031 RG61PP        599 YG     HB9IIH        599 28    
QSO: 21019 CW 2023-04-09 1031 RG61PP        599 YG     E7/Z35M       599 28    
QSO: 21019 CW 2023-04-09 1031 RG61PP        599 YG     RT2X          599 29    
QSO: 21019 CW 2023-04-09 1032 RG61PP        599 YG     OK1VK         599 28    
QSO: 14016 CW 2023-04-09 1032 RG61PP        599 YG     PA3EMN        599 27    
QSO: 21019 CW 2023-04-09 1032 RG61PP        599 YG     HB9DAX        599 28    
QSO: 21019 CW 2023-04-09 1032 RG61PP        599 YG     OE5TXF        599 28    
QSO: 21019 CW 2023-04-09 1032 RG61PP        599 YG     RV3AJ         599 29    
QSO: 14016 CW 2023-04-09 1033 RG61PP        599 YG     OM6TU         599 28    
QSO: 21019 CW 2023-04-09 1033 RG61PP        599 YG     SV1BJW        599 28    
QSO: 21019 CW 2023-04-09 1034 RG61PP        599 YG     RA3DSV        599 29    
QSO: 21019 CW 2023-04-09 1034 RG61PP        599 YG     HA2KMR        599 28    
QSO: 21019 CW 2023-04-09 1034 RG61PP        599 YG     PC1PM         599 27    
QSO: 14011 CW 2023-04-09 1035 RG61PP        599 YG     HL1VAU        599 44    
QSO: 21019 CW 2023-04-09 1036 RG61PP        599 YG     LZ3TL         599 28    
QSO: 14016 CW 2023-04-09 1036 RG61PP        599 YG     YT6M          599 28    
QSO: 21019 CW 2023-04-09 1036 RG61PP        599 YG     9A5CW         599 28    
QSO: 21019 CW 2023-04-09 1037 RG61PP        599 YG     DK5JI         599 28    
QSO: 14016 CW 2023-04-09 1039 RG61PP        599 YG     PA3HHM        599 27    
QSO: 21019 CW 2023-04-09 1040 RG61PP        599 YG     R3OR          599 29    
QSO: 21019 CW 2023-04-09 1041 RG61PP        599 YG     YO2IS         599 28    
QSO: 21019 CW 2023-04-09 1041 RG61PP        599 YG     YU8NU         599 28    
QSO: 14016 CW 2023-04-09 1042 RG61PP        599 YG     UA9DR         599 30    
QSO: 14016 CW 2023-04-09 1043 RG61PP        599 YG     UT7MR         599 29    
QSO: 21019 CW 2023-04-09 1043 RG61PP        599 YG     RA3NC         599 29    
QSO: 21019 CW 2023-04-09 1044 RG61PP        599 YG     E74X          599 28    
QSO: 14034 CW 2023-04-09 1044 RG61PP        599 YG     RJ1O          599 KP    
QSO: 21019 CW 2023-04-09 1045 RG61PP        599 YG     RV9USA        599 31    
QSO: 14027 CW 2023-04-09 1045 RG61PP        599 YG     RT1I          599 20    
QSO: 21019 CW 2023-04-09 1046 RG61PP        599 YG     RW3AI         599 29    
QSO: 21019 CW 2023-04-09 1046 RG61PP        599 YG     RK9UE         599 31    
QSO: 14191 PH 2023-04-09 1047 RG61PP        59  YG     RA9V          59  31    
QSO: 21019 CW 2023-04-09 1047 RG61PP        599 YG     IK0HBN        599 28    
QSO: 14152 PH 2023-04-09 1048 RG61PP        59  YG     DH7NF         59  28    
QSO: 21019 CW 2023-04-09 1048 RG61PP        599 YG     PA5FN         599 27    
QSO: 21019 CW 2023-04-09 1049 RG61PP        599 YG     PA1B          599 27    
QSO: 21019 CW 2023-04-09 1049 RG61PP        599 YG     9A3YT         599 28    
QSO: 21019 CW 2023-04-09 1049 RG61PP        599 YG     YO4DG         599 28    
QSO: 14176 PH 2023-04-09 1049 RG61PP        59  YG     RA9V          59  31    
QSO: 14152 PH 2023-04-09 1050 RG61PP        59  YG     R8KAY         59  20    
QSO: 21019 CW 2023-04-09 1050 RG61PP        599 YG     EA1X          599 37    
QSO: 21019 CW 2023-04-09 1050 RG61PP        599 YG     G3UKI         599 27    
QSO: 21019 CW 2023-04-09 1051 RG61PP        599 YG     RA3AL/M       599 29    
QSO: 21019 CW 2023-04-09 1052 RG61PP        599 YG     OK1DQP        599 28    
QSO: 14152 PH 2023-04-09 1052 RG61PP        59  YG     DL6SDO/M      59  28    
QSO: 21019 CW 2023-04-09 1052 RG61PP        599 YG     G4UCJ         599 27    
QSO: 14152 PH 2023-04-09 1052 RG61PP        59  YG     DL1ROT        59  28    
QSO: 21019 CW 2023-04-09 1052 RG61PP        599 YG     RC3XC         599 LA    
QSO: 14152 PH 2023-04-09 1052 RG61PP        59  YG     DL2VK         59  28    
QSO: 21019 CW 2023-04-09 1053 RG61PP        599 YG     ER5DX         599 29    
QSO: 14152 PH 2023-04-09 1054 RG61PP        59  YG     TA3P          59  51    
QSO: 14031 CW 2023-04-09 1054 RG61PP        599 YG     YO8BGD        599 28    
QSO: 14152 PH 2023-04-09 1054 RG61PP        59  YG     LZ86IV        59  28    
QSO: 21019 CW 2023-04-09 1054 RG61PP        599 YG     LZ3SM         599 28    
QSO: 21019 CW 2023-04-09 1054 RG61PP        599 YG     DL4FDM        599 28    
QSO: 21019 CW 2023-04-09 1055 RG61PP        599 YG     9A1DR         599 28    
QSO: 14152 PH 2023-04-09 1055 RG61PP        59  YG     PD1WMT        59  04    
QSO: 21036 CW 2023-04-09 1055 RG61PP        599 YG     PV8DX         599 12    
QSO: 14152 PH 2023-04-09 1056 RG61PP        59  YG     MI5JYK        59  27    
QSO: 28020 CW 2023-04-09 1056 RG61PP        599 YG     R9YC          599 31    
QSO: 21014 CW 2023-04-09 1057 RG61PP        599 YG     3D2AG         599 56    
QSO: 14152 PH 2023-04-09 1057 RG61PP        59  YG     DL2WWM        59  28    
QSO: 14152 PH 2023-04-09 1058 RG61PP        59  YG     DK2NG         59  28    
QSO: 28014 CW 2023-04-09 1058 RG61PP        599 YG     EA3X          599 37    
QSO: 14152 PH 2023-04-09 1058 RG61PP        59  YG     PA7TG         59  27    
QSO: 28020 CW 2023-04-09 1100 RG61PP        599 YG     RA9MA         599 30    
QSO: 14152 PH 2023-04-09 1100 RG61PP        59  YG     G6ORT         59  32    
QSO: 28020 CW 2023-04-09 1102 RG61PP        599 YG     ZS9Z          599 57    
QSO: 28020 CW 2023-04-09 1104 RG61PP        599 YG     BD7JNA        599 44    
QSO: 28020 CW 2023-04-09 1105 RG61PP        599 YG     UI0B          599 32    
QSO: 28020 CW 2023-04-09 1106 RG61PP        599 YG     RL3T          599 29    
QSO: 21016 CW 2023-04-09 1108 RG61PP        599 YG     HA1DAE        599 28    
QSO: 21016 CW 2023-04-09 1109 RG61PP        599 YG     EA1IQM        599 37    
QSO: 28020 CW 2023-04-09 1109 RG61PP        599 YG     R8TT          599 AU    
QSO: 28020 CW 2023-04-09 1109 RG61PP        599 YG     EW4A          599 29    
QSO:  7065 PH 2023-04-09 1109 RG61PP        59  YG     RW3DU         59  29    
QSO: 21016 CW 2023-04-09 1109 RG61PP        599 YG     JM2TSY        599 45    
QSO:  7065 PH 2023-04-09 1110 RG61PP        59  YG     U4MIR         59  CV    
QSO:  7065 PH 2023-04-09 1110 RG61PP        59  YG     UB4YCR        59  29    
QSO: 21016 CW 2023-04-09 1110 RG61PP        599 YG     UF8C          599 30    
QSO: 21016 CW 2023-04-09 1111 RG61PP        599 YG     PA3EQN        599 27    
QSO: 28020 CW 2023-04-09 1111 RG61PP        599 YG     RW0AB         599 32    
QSO: 21016 CW 2023-04-09 1112 RG61PP        599 YG     RK4CYW        599 29    
QSO: 21016 CW 2023-04-09 1112 RG61PP        599 YG     LZ1IA         599 28    
QSO: 28020 CW 2023-04-09 1112 RG61PP        599 YG     RM2D          599 29    
QSO: 21016 CW 2023-04-09 1113 RG61PP        599 YG     IK2SND        599 28    
QSO: 21016 CW 2023-04-09 1113 RG61PP        599 YG     RC2O          599 29    
QSO: 28020 CW 2023-04-09 1113 RG61PP        599 YG     EW1I          599 29    
QSO: 28020 CW 2023-04-09 1115 RG61PP        599 YG     BI8CZM        599 43    
QSO: 28020 CW 2023-04-09 1115 RG61PP        599 YG     UN4L          599 30    
QSO: 28020 CW 2023-04-09 1115 RG61PP        599 YG     R6DM          599 29    
QSO: 21016 CW 2023-04-09 1117 RG61PP        599 YG     RV9CVA        599 30    
QSO: 21016 CW 2023-04-09 1117 RG61PP        599 YG     VR2CO         599 44    
QSO: 21016 CW 2023-04-09 1117 RG61PP        599 YG     R9YC          599 31    
QSO: 21016 CW 2023-04-09 1118 RG61PP        599 YG     UA6HFI        599 29    
QSO:  7068 PH 2023-04-09 1118 RG61PP        59  YG     R3EP          59  29    
QSO: 28018 CW 2023-04-09 1118 RG61PP        599 YG     PY2XL         599 15    
QSO: 21016 CW 2023-04-09 1119 RG61PP        599 YG     RN4SC         599 29    
QSO: 21016 CW 2023-04-09 1119 RG61PP        599 YG     R9QQ          599 30    
QSO: 28020 CW 2023-04-09 1120 RG61PP        599 YG     OY1CT         599 18    
QSO: 21016 CW 2023-04-09 1121 RG61PP        599 YG     SV2SIF        599 28    
QSO: 28020 CW 2023-04-09 1124 RG61PP        599 YG     R9IR          599 31    
QSO: 28020 CW 2023-04-09 1124 RG61PP        599 YG     UN7FW         599 31    
QSO: 21016 CW 2023-04-09 1124 RG61PP        599 YG     RW9TA         599 30    
QSO: 28020 CW 2023-04-09 1126 RG61PP        599 YG     R4MA          599 29    
QSO: 28020 CW 2023-04-09 1128 RG61PP        599 YG     R9UG          599 31    
QSO: 28020 CW 2023-04-09 1129 RG61PP        599 YG     RG5A/6        599 29    
QSO: 28020 CW 2023-04-09 1129 RG61PP        599 YG     PY2UDB        599 15    
QSO: 28020 CW 2023-04-09 1130 RG61PP        599 YG     UN2E          599 30    
QSO: 28020 CW 2023-04-09 1131 RG61PP        599 YG     UA0SU         599 32    
QSO: 28020 CW 2023-04-09 1131 RG61PP        599 YG     R3AQ          599 29    
QSO: 28020 CW 2023-04-09 1132 RG61PP        599 YG     PY2ZEA        599 15    
QSO: 28020 CW 2023-04-09 1133 RG61PP        599 YG     EA5ITT        599 37    
QSO: 14019 CW 2023-04-09 1134 RG61PP        599 YG     RA8LAK        599 30    
QSO: 28020 CW 2023-04-09 1134 RG61PP        599 YG     HA8TP         599 28    
QSO: 14019 CW 2023-04-09 1135 RG61PP        599 YG     R4RN          599 30    
QSO: 14019 CW 2023-04-09 1136 RG61PP        599 YG     BI8CZM        599 43    
QSO: 14019 CW 2023-04-09 1137 RG61PP        599 YG     R9UG          599 31    
QSO: 28020 CW 2023-04-09 1137 RG61PP        599 YG     SM0RCR        599 18    
QSO: 28020 CW 2023-04-09 1137 RG61PP        599 YG     UA3QR         599 29    
QSO: 28020 CW 2023-04-09 1138 RG61PP        599 YG     F5PHY         599 27    
