START-OF-LOG: 3.0
CALLSIGN: P49Y
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 5673206
NAME: Andrew L. Faber
LOCATION: DX
OPERATORS: AE6Y
CLUB: Northern California Contest Club
CERTIFICATE: NO
CREATED-BY: CQPWIN VER. 12.9
SOAPBOX: Score is well down from 2015, mainly due to 10m.  But great
SOAPBOX: stateside runs on 40-10 compensated.  Love the Classic category!
QSO: 7073  PH 2017-10-28 0620 P49Y          59  9      ED2R          59    14
QSO: 7143  PH 2017-10-28 1024 P49Y          59  9      FM5BH         59     8
QSO: 7126  PH 2017-10-28 1025 P49Y          59  9      V26B          59     8
QSO: 7118  PH 2017-10-28 1026 P49Y          59  9      HC0E          59    10
QSO: 7142  PH 2017-10-28 1027 P49Y          59  9      9Y4W          59     9
QSO: 7166  PH 2017-10-28 1030 P49Y          59  9      KG1V          59     5
QSO: 7166  PH 2017-10-28 1030 P49Y          59  9      W4FOA         59     5
QSO: 7166  PH 2017-10-28 1031 P49Y          59  9      NC4VA         59     5
QSO: 7166  PH 2017-10-28 1032 P49Y          59  9      W6NWS         59     5
QSO: 7166  PH 2017-10-28 1032 P49Y          59  9      N6WIN         59     3
QSO: 7166  PH 2017-10-28 1032 P49Y          59  9      K4NPC         59     5
QSO: 7140  PH 2017-10-28 1034 P49Y          59  9      K7JR          59     3
QSO: 7129  PH 2017-10-28 1034 P49Y          59  9      KF4DX         59     5
QSO: 7129  PH 2017-10-28 1035 P49Y          59  9      WF4W          59     5
QSO: 7129  PH 2017-10-28 1035 P49Y          59  9      WB0N          59     4
QSO: 7129  PH 2017-10-28 1036 P49Y          59  9      WT3W          59     5
QSO: 7129  PH 2017-10-28 1037 P49Y          59  9      CF3SZ         59     4
QSO: 7129  PH 2017-10-28 1038 P49Y          59  9      WE5TM         59     4
QSO: 7129  PH 2017-10-28 1038 P49Y          59  9      N4HU          59     5
QSO: 7129  PH 2017-10-28 1038 P49Y          59  9      KE3XE         59     5
QSO: 7129  PH 2017-10-28 1038 P49Y          59  9      CO7RR         59     8
QSO: 7129  PH 2017-10-28 1039 P49Y          59  9      W7TJ          59     3
QSO: 7129  PH 2017-10-28 1039 P49Y          59  9      AC2RL         59     5
QSO: 7129  PH 2017-10-28 1039 P49Y          59  9      N8DPD         59     4
QSO: 7129  PH 2017-10-28 1039 P49Y          59  9      KK6LT         59     3
QSO: 7129  PH 2017-10-28 1040 P49Y          59  9      K1DG          59     5
QSO: 7129  PH 2017-10-28 1040 P49Y          59  9      WA2EXZ        59     5
QSO: 7129  PH 2017-10-28 1040 P49Y          59  9      CO8ZZ         59     8
QSO: 7129  PH 2017-10-28 1040 P49Y          59  9      N5QJ          59     4
QSO: 7129  PH 2017-10-28 1041 P49Y          59  9      K1RX          59     5
QSO: 7129  PH 2017-10-28 1041 P49Y          59  9      KA3PCX        59     5
QSO: 7129  PH 2017-10-28 1041 P49Y          59  9      WB4IIH        59     5
QSO: 7129  PH 2017-10-28 1041 P49Y          59  9      W0OR          59     4
QSO: 7129  PH 2017-10-28 1042 P49Y          59  9      KV1J          59     5
QSO: 7129  PH 2017-10-28 1042 P49Y          59  9      KT9TT         59     4
QSO: 7129  PH 2017-10-28 1042 P49Y          59  9      VE3SD         59     4
QSO: 7129  PH 2017-10-28 1042 P49Y          59  9      AC4G          59     4
QSO: 7129  PH 2017-10-28 1042 P49Y          59  9      K3RH          59     5
QSO: 7129  PH 2017-10-28 1043 P49Y          59  9      K1PTF         59     5
QSO: 7125  PH 2017-10-28 1044 P49Y          59  9      HK4CMB        59     9
QSO: 14258 PH 2017-10-28 1048 P49Y          59  9      OF8L          59    15
QSO: 14264 PH 2017-10-28 1048 P49Y          59  9      OK5W          59    15
QSO: 14268 PH 2017-10-28 1048 P49Y          59  9      CR5T          59    14
QSO: 14272 PH 2017-10-28 1049 P49Y          59  9      DL2ARD        59    14
QSO: 14279 PH 2017-10-28 1049 P49Y          59  9      YP0C          59    20
QSO: 14292 PH 2017-10-28 1050 P49Y          59  9      EC2DX         59    14
QSO: 14310 PH 2017-10-28 1052 P49Y          59  9      LY2W          59    15
QSO: 14324 PH 2017-10-28 1053 P49Y          59  9      S51A          59    15
QSO: 14326 PH 2017-10-28 1053 P49Y          59  9      HG8C          59    15
QSO: 14330 PH 2017-10-28 1054 P49Y          59  9      IR4M          59    15
QSO: 14336 PH 2017-10-28 1054 P49Y          59  9      LX7I          59    14
QSO: 14105 PH 2017-10-28 1057 P49Y          59  9      V26B          59     8
QSO: 14110 PH 2017-10-28 1057 P49Y          59  9      HG6N          59    15
QSO: 14127 PH 2017-10-28 1059 P49Y          59  9      P40W          59     9
QSO: 14127 PH 2017-10-28 1059 P49Y          59  9      G5O           59    14
QSO: 14128 PH 2017-10-28 1101 P49Y          59  9      YL2KO         59    15
QSO: 14128 PH 2017-10-28 1102 P49Y          59  9      IS0XDA        59    15
QSO: 14128 PH 2017-10-28 1102 P49Y          59  9      VE3VEE        59     4
QSO: 14128 PH 2017-10-28 1102 P49Y          59  9      PB1HF         59    14
QSO: 14128 PH 2017-10-28 1103 P49Y          59  9      VE3EJ         59     4
QSO: 14128 PH 2017-10-28 1103 P49Y          59  9      DL5MEV        59    14
QSO: 14128 PH 2017-10-28 1103 P49Y          59  9      UA4S          59    16
QSO: 14128 PH 2017-10-28 1103 P49Y          59  9      UD4FD         59    16
QSO: 14128 PH 2017-10-28 1103 P49Y          59  9      EF8R          59    33
QSO: 14128 PH 2017-10-28 1103 P49Y          59  9      OZ1ADL        59    14
QSO: 14128 PH 2017-10-28 1104 P49Y          59  9      S57DX         59    15
QSO: 14128 PH 2017-10-28 1104 P49Y          59  9      UA4M          59    16
QSO: 14128 PH 2017-10-28 1104 P49Y          59  9      UP2L          59    17
QSO: 14128 PH 2017-10-28 1105 P49Y          59  9      CR6K          59    14
QSO: 14128 PH 2017-10-28 1105 P49Y          59  9      DL5MEV        59    14
QSO: 14128 PH 2017-10-28 1106 P49Y          59  9      DF0HQ         59    14
QSO: 14128 PH 2017-10-28 1106 P49Y          59  9      DL0CS         59    14
QSO: 14128 PH 2017-10-28 1106 P49Y          59  9      G3NDC         59    14
QSO: 14128 PH 2017-10-28 1107 P49Y          59  9      M7O           59    14
QSO: 14128 PH 2017-10-28 1107 P49Y          59  9      IK7YCE        59    15
QSO: 14128 PH 2017-10-28 1107 P49Y          59  9      CR3W          59    33
QSO: 14128 PH 2017-10-28 1107 P49Y          59  9      IT9RBW        59    15
QSO: 14128 PH 2017-10-28 1108 P49Y          59  9      F2FG          59    14
QSO: 14128 PH 2017-10-28 1108 P49Y          59  9      SK3W          59    14
QSO: 14128 PH 2017-10-28 1108 P49Y          59  9      TM3R          59    14
QSO: 14128 PH 2017-10-28 1109 P49Y          59  9      CT3FW         59    33
QSO: 14128 PH 2017-10-28 1109 P49Y          59  9      UY5ZZ         59    16
QSO: 14128 PH 2017-10-28 1110 P49Y          59  9      DF0SAX        59    14
QSO: 14128 PH 2017-10-28 1110 P49Y          59  9      9A1AD         59    15
QSO: 14128 PH 2017-10-28 1110 P49Y          59  9      9A7A          59    15
QSO: 14128 PH 2017-10-28 1110 P49Y          59  9      IB4A          59    15
QSO: 14128 PH 2017-10-28 1111 P49Y          59  9      EA8JR         59    33
QSO: 14128 PH 2017-10-28 1111 P49Y          59  9      VA2CZ         59     5
QSO: 14128 PH 2017-10-28 1111 P49Y          59  9      9A3W          59    15
QSO: 14128 PH 2017-10-28 1111 P49Y          59  9      M6T           59    14
QSO: 14128 PH 2017-10-28 1112 P49Y          59  9      DL6NDW        59    14
QSO: 14128 PH 2017-10-28 1112 P49Y          59  9      P33W          59    20
QSO: 14128 PH 2017-10-28 1112 P49Y          59  9      OE3A          59    15
QSO: 14128 PH 2017-10-28 1112 P49Y          59  9      CN3A          59    33
QSO: 14128 PH 2017-10-28 1112 P49Y          59  9      VA1XH         59     5
QSO: 14128 PH 2017-10-28 1113 P49Y          59  9      HG7T          59    15
QSO: 14128 PH 2017-10-28 1113 P49Y          59  9      OF5Z          59    15
QSO: 14128 PH 2017-10-28 1113 P49Y          59  9      PD1ATH        59    14
QSO: 14128 PH 2017-10-28 1114 P49Y          59  9      M0BJL         59    14
QSO: 14128 PH 2017-10-28 1114 P49Y          59  9      S52OT         59    15
QSO: 14128 PH 2017-10-28 1114 P49Y          59  9      IR1Y          59    15
QSO: 14128 PH 2017-10-28 1114 P49Y          59  9      G3Y           59    14
QSO: 14128 PH 2017-10-28 1114 P49Y          59  9      OH4SS         59    15
QSO: 14128 PH 2017-10-28 1114 P49Y          59  9      PI4M          59    14
QSO: 14128 PH 2017-10-28 1115 P49Y          59  9      EA3IN         59    14
QSO: 14128 PH 2017-10-28 1115 P49Y          59  9      SV5DKL        59    20
QSO: 14128 PH 2017-10-28 1115 P49Y          59  9      PI4FRG        59    14
QSO: 14128 PH 2017-10-28 1115 P49Y          59  9      S57K          59    15
QSO: 14128 PH 2017-10-28 1116 P49Y          59  9      II9P          59    15
QSO: 14128 PH 2017-10-28 1116 P49Y          59  9      PI4CC         59    14
QSO: 14128 PH 2017-10-28 1116 P49Y          59  9      OG6N          59    15
QSO: 14128 PH 2017-10-28 1116 P49Y          59  9      DR5N          59    14
QSO: 14128 PH 2017-10-28 1116 P49Y          59  9      G2F           59    14
QSO: 14128 PH 2017-10-28 1116 P49Y          59  9      CR3A          59    33
QSO: 14128 PH 2017-10-28 1117 P49Y          59  9      ES1BH         59    15
QSO: 14128 PH 2017-10-28 1117 P49Y          59  9      II9P          59    15
QSO: 14128 PH 2017-10-28 1117 P49Y          59  9      VE3TG         59     4
QSO: 14128 PH 2017-10-28 1117 P49Y          59  9      M5B           59    14
QSO: 14128 PH 2017-10-28 1117 P49Y          59  9      M1N           59    14
QSO: 14128 PH 2017-10-28 1118 P49Y          59  9      YR8D          59    20
QSO: 14128 PH 2017-10-28 1118 P49Y          59  9      HB9EFJ        59    14
QSO: 14128 PH 2017-10-28 1118 P49Y          59  9      OE9TZV        59    15
QSO: 14128 PH 2017-10-28 1119 P49Y          59  9      PI4KAR        59    14
QSO: 14128 PH 2017-10-28 1119 P49Y          59  9      R7AB          59    16
QSO: 14128 PH 2017-10-28 1119 P49Y          59  9      OH2CK         59    15
QSO: 14128 PH 2017-10-28 1119 P49Y          59  9      DC7DX         59    14
QSO: 14128 PH 2017-10-28 1120 P49Y          59  9      SM4YWL        59    14
QSO: 14128 PH 2017-10-28 1120 P49Y          59  9      SO4B          59    15
QSO: 14128 PH 2017-10-28 1120 P49Y          59  9      GW1YQM        59    14
QSO: 14128 PH 2017-10-28 1120 P49Y          59  9      YL2CI         59    15
QSO: 14128 PH 2017-10-28 1120 P49Y          59  9      OM2AGN        59    15
QSO: 14128 PH 2017-10-28 1120 P49Y          59  9      IW0BCF        59    15
QSO: 14128 PH 2017-10-28 1121 P49Y          59  9      DF9VJ         59    14
QSO: 14128 PH 2017-10-28 1121 P49Y          59  9      EA2DNR        59    14
QSO: 14128 PH 2017-10-28 1121 P49Y          59  9      PI4D          59    14
QSO: 14128 PH 2017-10-28 1121 P49Y          59  9      EV1R          59    16
QSO: 14128 PH 2017-10-28 1122 P49Y          59  9      ES9C          59    15
QSO: 14128 PH 2017-10-28 1122 P49Y          59  9      F4ENK         59    14
QSO: 14128 PH 2017-10-28 1122 P49Y          59  9      IU4AOS        59    15
QSO: 14128 PH 2017-10-28 1122 P49Y          59  9      SI3A          59    14
QSO: 14128 PH 2017-10-28 1122 P49Y          59  9      IT9STX        59    15
QSO: 14128 PH 2017-10-28 1123 P49Y          59  9      G3B           59    14
QSO: 14128 PH 2017-10-28 1123 P49Y          59  9      VE3JM         59     4
QSO: 14128 PH 2017-10-28 1123 P49Y          59  9      IU4FIT        59    15
QSO: 14128 PH 2017-10-28 1123 P49Y          59  9      G6XX          59    14
QSO: 14128 PH 2017-10-28 1123 P49Y          59  9      ED5T          59    14
QSO: 14128 PH 2017-10-28 1124 P49Y          59  9      9A1CFR        59    15
QSO: 14128 PH 2017-10-28 1124 P49Y          59  9      II0I          59    15
QSO: 14128 PH 2017-10-28 1124 P49Y          59  9      LZ7A          59    20
QSO: 14128 PH 2017-10-28 1124 P49Y          59  9      SM5Q          59    14
QSO: 14128 PH 2017-10-28 1125 P49Y          59  9      G3VMY         59    14
QSO: 14128 PH 2017-10-28 1125 P49Y          59  9      G3UGK         59    14
QSO: 14128 PH 2017-10-28 1125 P49Y          59  9      SP9NST        59    15
QSO: 14128 PH 2017-10-28 1125 P49Y          59  9      VE3SD         59     4
QSO: 14128 PH 2017-10-28 1126 P49Y          59  9      DK1KC         59    14
QSO: 14128 PH 2017-10-28 1126 P49Y          59  9      OM7YC         59    15
QSO: 14128 PH 2017-10-28 1127 P49Y          59  9      IK5BSC        59    15
QSO: 14128 PH 2017-10-28 1127 P49Y          59  9      OO7P          59    14
QSO: 14128 PH 2017-10-28 1127 P49Y          59  9      VE2GT         59     5
QSO: 14128 PH 2017-10-28 1127 P49Y          59  9      ED1T          59    14
QSO: 14128 PH 2017-10-28 1128 P49Y          59  9      G0PXQ         59    14
QSO: 14128 PH 2017-10-28 1128 P49Y          59  9      RN4SN         59    16
QSO: 14128 PH 2017-10-28 1128 P49Y          59  9      SE4E          59    14
QSO: 14128 PH 2017-10-28 1128 P49Y          59  9      G4ATH         59    14
QSO: 14128 PH 2017-10-28 1129 P49Y          59  9      VE3MZD        59     4
QSO: 14128 PH 2017-10-28 1129 P49Y          59  9      OM3GI         59    15
QSO: 14128 PH 2017-10-28 1130 P49Y          59  9      DF2AJ         59    14
QSO: 14141 PH 2017-10-28 1132 P49Y          59  9      UR3GU         59    16
QSO: 14146 PH 2017-10-28 1132 P49Y          59  9      IQ5ZP         59    15
QSO: 21257 PH 2017-10-28 1137 P49Y          59  9      RY6Y          59    16
QSO: 21253 PH 2017-10-28 1137 P49Y          59  9      SO4B          59    15
QSO: 21229 PH 2017-10-28 1138 P49Y          59  9      R3AQ          59    16
QSO: 21229 PH 2017-10-28 1139 P49Y          59  9      HB9TOC        59    14
QSO: 21229 PH 2017-10-28 1139 P49Y          59  9      YO6DBL        59    20
QSO: 21218 PH 2017-10-28 1141 P49Y          59  9      LY5T          59    15
QSO: 21187 PH 2017-10-28 1141 P49Y          59  9      RL6M          59    16
QSO: 21187 PH 2017-10-28 1142 P49Y          59  9      GM4FDM        59    14
QSO: 21187 PH 2017-10-28 1143 P49Y          59  9      R9FM          59    17
QSO: 21187 PH 2017-10-28 1143 P49Y          59  9      LY2KA         59    15
QSO: 21187 PH 2017-10-28 1143 P49Y          59  9      HA1IO         59    15
QSO: 21187 PH 2017-10-28 1144 P49Y          59  9      OH5RP         59    15
QSO: 21187 PH 2017-10-28 1144 P49Y          59  9      UP2L          59    17
QSO: 21189 PH 2017-10-28 1145 P49Y          59  9      RA9CCK        59    17
QSO: 21189 PH 2017-10-28 1145 P49Y          59  9      CR3Z          59    33
QSO: 21189 PH 2017-10-28 1146 P49Y          59  9      II8M          59    15
QSO: 21189 PH 2017-10-28 1146 P49Y          59  9      OF5Z          59    15
QSO: 21189 PH 2017-10-28 1146 P49Y          59  9      YU5R          59    15
QSO: 21189 PH 2017-10-28 1147 P49Y          59  9      EW6W          59    16
QSO: 21189 PH 2017-10-28 1147 P49Y          59  9      DL0CS         59    14
QSO: 21189 PH 2017-10-28 1147 P49Y          59  9      UA3KW         59    16
QSO: 21189 PH 2017-10-28 1148 P49Y          59  9      RM3DA         59    16
QSO: 21189 PH 2017-10-28 1148 P49Y          59  9      LY7Z          59    15
QSO: 21189 PH 2017-10-28 1148 P49Y          59  9      OH2PM         59    15
QSO: 21189 PH 2017-10-28 1148 P49Y          59  9      DH8BQA        59    14
QSO: 21189 PH 2017-10-28 1148 P49Y          59  9      DP7D          59    14
QSO: 21189 PH 2017-10-28 1149 P49Y          59  9      DJ9MH         59    14
QSO: 21189 PH 2017-10-28 1149 P49Y          59  9      EU1FQ         59    16
QSO: 21189 PH 2017-10-28 1149 P49Y          59  9      EA7BUU        59    14
QSO: 21189 PH 2017-10-28 1150 P49Y          59  9      OH3UU         59    15
QSO: 21189 PH 2017-10-28 1150 P49Y          59  9      IK4LZH        59    15
QSO: 21189 PH 2017-10-28 1150 P49Y          59  9      OK5W          59    15
QSO: 21189 PH 2017-10-28 1150 P49Y          59  9      G0JKY         59    14
QSO: 21189 PH 2017-10-28 1150 P49Y          59  9      CN2AA         59    33
QSO: 21189 PH 2017-10-28 1151 P49Y          59  9      RU5TT         59    16
QSO: 21189 PH 2017-10-28 1151 P49Y          59  9      IR9W          59    15
QSO: 21189 PH 2017-10-28 1151 P49Y          59  9      E71EEE        59    15
QSO: 21189 PH 2017-10-28 1152 P49Y          59  9      ES9C          59    15
QSO: 21189 PH 2017-10-28 1152 P49Y          59  9      PA7WW         59    14
QSO: 21189 PH 2017-10-28 1152 P49Y          59  9      RA3DNC        59    16
QSO: 21189 PH 2017-10-28 1152 P49Y          59  9      RL4A          59    16
QSO: 21189 PH 2017-10-28 1153 P49Y          59  9      DL3ASM        59    14
QSO: 21189 PH 2017-10-28 1153 P49Y          59  9      IQ3RK         59    15
QSO: 21189 PH 2017-10-28 1153 P49Y          59  9      DM4X          59    14
QSO: 21189 PH 2017-10-28 1153 P49Y          59  9      G4PWO         59    14
QSO: 21189 PH 2017-10-28 1153 P49Y          59  9      OE5CSP        59    15
QSO: 21189 PH 2017-10-28 1154 P49Y          59  9      G1T           59    14
QSO: 21189 PH 2017-10-28 1154 P49Y          59  9      I4XNN         59    15
QSO: 21189 PH 2017-10-28 1154 P49Y          59  9      DJ7UC         59    14
QSO: 21189 PH 2017-10-28 1154 P49Y          59  9      RT4W          59    16
QSO: 21189 PH 2017-10-28 1155 P49Y          59  9      IK2SAI        59    15
QSO: 21189 PH 2017-10-28 1155 P49Y          59  9      DP6A          59    14
QSO: 21189 PH 2017-10-28 1155 P49Y          59  9      RA3BL         59    16
QSO: 21189 PH 2017-10-28 1155 P49Y          59  9      HB9OK         59    14
QSO: 21189 PH 2017-10-28 1156 P49Y          59  9      DF9XV         59    14
QSO: 21189 PH 2017-10-28 1156 P49Y          59  9      PA0AA         59    14
QSO: 21189 PH 2017-10-28 1156 P49Y          59  9      EC5AN         59    14
QSO: 21189 PH 2017-10-28 1156 P49Y          59  9      G3LUW         59    14
QSO: 21189 PH 2017-10-28 1156 P49Y          59  9      DL7OD         59    14
QSO: 21189 PH 2017-10-28 1157 P49Y          59  9      IN3FOX        59    15
QSO: 21189 PH 2017-10-28 1157 P49Y          59  9      DF3QG         59    14
QSO: 21189 PH 2017-10-28 1157 P49Y          59  9      G4R           59    14
QSO: 21189 PH 2017-10-28 1158 P49Y          59  9      DL4YAO        59    14
QSO: 21189 PH 2017-10-28 1158 P49Y          59  9      PA4B          59    14
QSO: 21189 PH 2017-10-28 1158 P49Y          59  9      G3TBK         59    14
QSO: 21189 PH 2017-10-28 1158 P49Y          59  9      EA7FRX        59    14
