START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.40.0
CONTEST: REF-SSB
LOCATION: 77
GRID-LOCATOR: JN18PN
CALLSIGN: F6KOP
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 8116250
OPERATORS: F4AJQ F4DLM F4FLF F4IDS F4IEL F4JCT F5ANZ F6FJE HB9GWJ IU0BMX
QSO: 14190 PH 2023-02-25 1557 F6KOP         59  77     OZ9V          59  054   
QSO: 21222 PH 2023-02-25 1557 F6KOP         59  77     F5IRP         59  85    
QSO:  7120 PH 2023-02-25 1558 F6KOP         59  77     F1LZT         59  68    
QSO:  7120 PH 2023-02-25 1558 F6KOP         59  77     F6BYV         59  10    
QSO:  7120 PH 2023-02-25 1559 F6KOP         59  77     OE84REF       59  038   
QSO: 28459 PH 2023-02-25 1559 F6KOP         59  77     N5RNM         59  001   
QSO: 14190 PH 2023-02-25 1559 F6KOP         59  77     KC9KBB        59  001   
QSO: 28459 PH 2023-02-25 1600 F6KOP         59  77     F8CRS         59  67    
QSO:  7120 PH 2023-02-25 1600 F6KOP         59  77     TM4K          59  03    
QSO: 14190 PH 2023-02-25 1600 F6KOP         59  77     OK2KG         59  011   
QSO: 28459 PH 2023-02-25 1600 F6KOP         59  77     F5KDC         59  63    
QSO:  7120 PH 2023-02-25 1601 F6KOP         59  77     IZ3GVL/QRP    59  001   
QSO: 28459 PH 2023-02-25 1601 F6KOP         59  77     WV5S          59  001   
QSO:  7120 PH 2023-02-25 1602 F6KOP         59  77     PE1LTY        59  001   
QSO: 28459 PH 2023-02-25 1602 F6KOP         59  77     W3AAB/M       59  002   
QSO: 28459 PH 2023-02-25 1603 F6KOP         59  77     W1TAM         59  006   
QSO: 14190 PH 2023-02-25 1603 F6KOP         59  77     F5HB          59  33    
QSO:  7120 PH 2023-02-25 1603 F6KOP         59  77     F4JGG         59  57    
QSO: 28459 PH 2023-02-25 1603 F6KOP         59  77     W2MGF         59  001   
QSO:  7120 PH 2023-02-25 1603 F6KOP         59  77     F4DDK         59  60    
QSO: 28459 PH 2023-02-25 1604 F6KOP         59  77     N3GBM         59  014   
QSO:  7120 PH 2023-02-25 1604 F6KOP         59  77     F5OVZ         59  24    
QSO: 21221 PH 2023-02-25 1604 F6KOP         59  77     VE5SF         59  006   
QSO: 14190 PH 2023-02-25 1604 F6KOP         59  77     F1UDC         59  75    
QSO: 28459 PH 2023-02-25 1604 F6KOP         59  77     WD5CSK        59  001   
QSO:  7120 PH 2023-02-25 1605 F6KOP         59  77     F5PGT         59  22    
QSO: 28459 PH 2023-02-25 1605 F6KOP         59  77     W1NIG         59  003   
QSO:  7120 PH 2023-02-25 1605 F6KOP         59  77     F6EKX         59  24    
QSO: 28459 PH 2023-02-25 1605 F6KOP         59  77     KQ4FRA        59  001   
QSO: 28459 PH 2023-02-25 1606 F6KOP         59  77     F4KLS         59  69    
QSO:  7120 PH 2023-02-25 1606 F6KOP         59  77     F1ULK         59  19    
QSO:  7120 PH 2023-02-25 1606 F6KOP         59  77     F4JFO         59  63    
QSO: 14190 PH 2023-02-25 1606 F6KOP         59  77     F4DPA         59  24    
QSO: 28459 PH 2023-02-25 1606 F6KOP         59  77     KA1WZ         59  001   
QSO: 21221 PH 2023-02-25 1606 F6KOP         59  77     KE4PHE        59  006   
QSO:  7120 PH 2023-02-25 1607 F6KOP         59  77     F5CES         59  18    
QSO: 28459 PH 2023-02-25 1607 F6KOP         59  77     W2BUD         59  003   
QSO: 14190 PH 2023-02-25 1607 F6KOP         59  77     IW2MXY        59  054   
QSO: 28459 PH 2023-02-25 1607 F6KOP         59  77     F6DRP         59  85    
QSO: 21221 PH 2023-02-25 1607 F6KOP         59  77     F1OKV         59  19    
QSO: 28459 PH 2023-02-25 1608 F6KOP         59  77     F1NZC         59  63    
QSO: 28459 PH 2023-02-25 1608 F6KOP         59  77     K2FWL         59  004   
QSO: 28459 PH 2023-02-25 1608 F6KOP         59  77     F6EYB         59  40    
QSO: 14190 PH 2023-02-25 1609 F6KOP         59  77     SP9RQH        59  051   
QSO: 28459 PH 2023-02-25 1609 F6KOP         59  77     F8KCF         59  74    
QSO: 14190 PH 2023-02-25 1609 F6KOP         59  77     IU0QME        59  017   
QSO: 28459 PH 2023-02-25 1610 F6KOP         59  77     F5LQ          59  33    
QSO:  7120 PH 2023-02-25 1610 F6KOP         59  77     F1FQN         59  69    
QSO: 28459 PH 2023-02-25 1610 F6KOP         59  77     W4RLJ         59  001   
QSO: 14190 PH 2023-02-25 1610 F6KOP         59  77     PD3MDM        59  033   
QSO: 28459 PH 2023-02-25 1610 F6KOP         59  77     KE2AVM        59  003   
QSO:  7120 PH 2023-02-25 1611 F6KOP         59  77     CT7AXB        59  439   
QSO: 28459 PH 2023-02-25 1611 F6KOP         59  77     W1FRE         59  055   
QSO: 14190 PH 2023-02-25 1611 F6KOP         59  77     F5KMB         59  60    
QSO:  7120 PH 2023-02-25 1612 F6KOP         59  77     F6CTT         59  35    
QSO: 28459 PH 2023-02-25 1612 F6KOP         59  77     F5GXX         59  17    
QSO:  7120 PH 2023-02-25 1612 F6KOP         59  77     F5ICC         59  24    
QSO:  7120 PH 2023-02-25 1613 F6KOP         59  77     F4CWT         59  47    
QSO: 21221 PH 2023-02-25 1613 F6KOP         59  77     AB1F          59  019   
QSO:  7120 PH 2023-02-25 1614 F6KOP         59  77     F4DHP         59  35    
QSO:  7120 PH 2023-02-25 1614 F6KOP         59  77     F8IVE         59  38    
QSO: 14190 PH 2023-02-25 1614 F6KOP         59  77     F6DSB         59  27    
QSO:  7120 PH 2023-02-25 1614 F6KOP         59  77     EA1UQ         59  032   
QSO: 28459 PH 2023-02-25 1614 F6KOP         59  77     W3FOX         59  016   
QSO: 14190 PH 2023-02-25 1615 F6KOP         59  77     MM0XXW        59  011   
QSO: 28459 PH 2023-02-25 1615 F6KOP         59  77     KC1FTJ        59  004   
QSO:  7120 PH 2023-02-25 1615 F6KOP         59  77     F5AES         59  79    
QSO: 28459 PH 2023-02-25 1615 F6KOP         59  77     KA9VPM        59  001   
QSO:  7120 PH 2023-02-25 1616 F6KOP         59  77     F4LLO         59  08    
QSO: 28459 PH 2023-02-25 1616 F6KOP         59  77     F6HYE         59  74    
QSO:  7120 PH 2023-02-25 1616 F6KOP         59  77     F1TEM         59  45    
QSO:  7120 PH 2023-02-25 1616 F6KOP         59  77     F1BRV         59  58    
QSO: 21221 PH 2023-02-25 1617 F6KOP         59  77     F5KKD         59  93    
QSO:  7120 PH 2023-02-25 1617 F6KOP         59  77     F4GYA         59  64    
QSO:  7120 PH 2023-02-25 1617 F6KOP         59  77     F4IRV         59  72    
QSO: 28459 PH 2023-02-25 1618 F6KOP         59  77     K1RXN         59  001   
QSO:  7120 PH 2023-02-25 1618 F6KOP         59  77     F1IA          59  13    
QSO:  7120 PH 2023-02-25 1618 F6KOP         59  77     F6BLY         59  66    
QSO: 28459 PH 2023-02-25 1618 F6KOP         59  77     W4PUD         59  007   
QSO: 14194 PH 2023-02-25 1619 F6KOP         59  77     F4DXW         59  29    
QSO:  7120 PH 2023-02-25 1619 F6KOP         59  77     F6GUL         59  73    
QSO: 28459 PH 2023-02-25 1619 F6KOP         59  77     VE3RVZ        59  019   
QSO:  7120 PH 2023-02-25 1619 F6KOP         59  77     F9HS          59  30    
QSO:  7120 PH 2023-02-25 1620 F6KOP         59  77     F5AFV         59  34    
QSO: 28459 PH 2023-02-25 1620 F6KOP         59  77     AF1S          59  001   
QSO: 28459 PH 2023-02-25 1620 F6KOP         59  77     N5BTS         59  018   
QSO: 28459 PH 2023-02-25 1621 F6KOP         59  77     N1ZSR         59  002   
QSO:  7120 PH 2023-02-25 1621 F6KOP         59  77     F4EPG         59  87    
QSO:  7120 PH 2023-02-25 1622 F6KOP         59  77     F6DXL         59  17    
QSO: 28459 PH 2023-02-25 1622 F6KOP         59  77     KC9KZB/M      59  001   
QSO:  7120 PH 2023-02-25 1622 F6KOP         59  77     F4AGQ         59  51    
QSO: 28459 PH 2023-02-25 1623 F6KOP         59  77     AB1PA/M       59  002   
QSO:  7120 PH 2023-02-25 1623 F6KOP         59  77     DL7FER        59  019   
QSO:  7120 PH 2023-02-25 1624 F6KOP         59  77     G6UBM         59  002   
QSO: 28459 PH 2023-02-25 1624 F6KOP         59  77     WB6RIG        59  003   
QSO:  7120 PH 2023-02-25 1624 F6KOP         59  77     DK4VW         59  082   
QSO: 28459 PH 2023-02-25 1624 F6KOP         59  77     N1JTK         59  015   
QSO:  7120 PH 2023-02-25 1624 F6KOP         59  77     F1POG         59  03    
QSO: 28459 PH 2023-02-25 1625 F6KOP         59  77     VE2ACP        59  009   
QSO:  7120 PH 2023-02-25 1625 F6KOP         59  77     F4ICB         59  27    
QSO: 28459 PH 2023-02-25 1625 F6KOP         59  77     HC1JQ         59  015   
QSO:  7120 PH 2023-02-25 1626 F6KOP         59  77     F4IBI         59  86    
QSO:  7120 PH 2023-02-25 1626 F6KOP         59  77     F5DM          59  78    
QSO: 28459 PH 2023-02-25 1626 F6KOP         59  77     AC2AA         59  002   
QSO: 28459 PH 2023-02-25 1626 F6KOP         59  77     N4QI          59  003   
QSO: 14192 PH 2023-02-25 1626 F6KOP         59  77     F1PBT         59  77    
QSO: 21244 PH 2023-02-25 1626 F6KOP         59  77     F4KKF         59  13    
QSO:  7120 PH 2023-02-25 1627 F6KOP         59  77     F4DVT/P       59  36    
QSO: 28459 PH 2023-02-25 1627 F6KOP         59  77     W6LFB         59  006   
QSO: 14192 PH 2023-02-25 1628 F6KOP         59  77     9A7TT         59  007   
QSO: 21221 PH 2023-02-25 1628 F6KOP         59  77     NF9Z          59  022   
QSO:  7120 PH 2023-02-25 1628 F6KOP         59  77     F8TMQ         59  38    
QSO: 28459 PH 2023-02-25 1628 F6KOP         59  77     F5KKE         59  79    
QSO: 28459 PH 2023-02-25 1629 F6KOP         59  77     KG5WRY        59  006   
QSO:  7120 PH 2023-02-25 1629 F6KOP         59  77     ON2KBW        59  005   
QSO: 28459 PH 2023-02-25 1630 F6KOP         59  77     F4DJK         59  19    
QSO: 14171 PH 2023-02-25 1630 F6KOP         59  77     F4EZJ         59  16    
QSO:  7120 PH 2023-02-25 1630 F6KOP         59  77     F6GSU         59  74    
QSO:  7120 PH 2023-02-25 1630 F6KOP         59  77     PE4ED         59  002   
QSO:  7120 PH 2023-02-25 1631 F6KOP         59  77     PA3EPA        59  032   
QSO: 28459 PH 2023-02-25 1631 F6KOP         59  77     F6BLP         59  33    
QSO:  7120 PH 2023-02-25 1631 F6KOP         59  77     F4FDY         59  44    
QSO: 14192 PH 2023-02-25 1631 F6KOP         59  77     F4HUA         59  33    
QSO: 28459 PH 2023-02-25 1631 F6KOP         59  77     F1TZE         59  60    
QSO: 14192 PH 2023-02-25 1632 F6KOP         59  77     AB1F          59  026   
QSO:  7120 PH 2023-02-25 1633 F6KOP         59  77     F5JU          59  35    
QSO: 28459 PH 2023-02-25 1633 F6KOP         59  77     N7WET         59  001   
QSO: 14192 PH 2023-02-25 1633 F6KOP         59  77     F4JAK         59  77    
QSO:  7120 PH 2023-02-25 1634 F6KOP         59  77     F1PSX         59  72    
QSO:  7120 PH 2023-02-25 1634 F6KOP         59  77     F4CSE         59  54    
QSO: 21221 PH 2023-02-25 1635 F6KOP         59  77     VE3RVZ        59  025   
QSO:  7120 PH 2023-02-25 1635 F6KOP         59  77     F6KKH         59  11    
QSO:  7120 PH 2023-02-25 1636 F6KOP         59  77     F5AAR         59  49    
QSO: 28459 PH 2023-02-25 1636 F6KOP         59  77     KI5OTA        59  001   
QSO:  7120 PH 2023-02-25 1637 F6KOP         59  77     F4SGU         59  35    
QSO: 21221 PH 2023-02-25 1638 F6KOP         59  77     F6EKS         59  44    
QSO: 14192 PH 2023-02-25 1638 F6KOP         59  77     F4CKC         59  07    
QSO: 28459 PH 2023-02-25 1639 F6KOP         59  77     F2GL          59  89    
QSO: 14192 PH 2023-02-25 1640 F6KOP         59  77     R3AAA         59  060   
QSO: 21221 PH 2023-02-25 1640 F6KOP         59  77     VA2OBW        59  017   
QSO: 28459 PH 2023-02-25 1641 F6KOP         59  77     KI5ZNM        59  001   
QSO: 28459 PH 2023-02-25 1642 F6KOP         59  77     VA2IR         59  001   
QSO: 21221 PH 2023-02-25 1642 F6KOP         59  77     F5CDE         59  40    
QSO: 28459 PH 2023-02-25 1642 F6KOP         59  77     F4FTA         59  21    
QSO: 28459 PH 2023-02-25 1642 F6KOP         59  77     F4EDW         59  77    
QSO:  7120 PH 2023-02-25 1643 F6KOP         59  77     F6CCZ         59  44    
QSO:  7120 PH 2023-02-25 1643 F6KOP         59  77     F6ANQ         59  33    
QSO: 28459 PH 2023-02-25 1644 F6KOP         59  77     FO4BM         59  FO    
QSO:  7120 PH 2023-02-25 1644 F6KOP         59  77     F5OHM         59  36    
QSO:  7120 PH 2023-02-25 1644 F6KOP         59  77     F6EEQ         59  26    
QSO: 28459 PH 2023-02-25 1645 F6KOP         59  77     N1SOH         59  002   
QSO:  7120 PH 2023-02-25 1646 F6KOP         59  77     F5ORB         59  24    
QSO: 28459 PH 2023-02-25 1646 F6KOP         59  77     KQ4EHW        59  001   
QSO: 14192 PH 2023-02-25 1646 F6KOP         59  77     IT9DWF        59  023   
QSO:  7120 PH 2023-02-25 1647 F6KOP         59  77     F6EJT         59  69    
QSO: 14192 PH 2023-02-25 1647 F6KOP         59  77     F5MBM         59  54    
QSO: 14192 PH 2023-02-25 1647 F6KOP         59  77     YM1KE         59  085   
QSO:  7120 PH 2023-02-25 1647 F6KOP         59  77     F4EDW         59  77    
QSO: 21221 PH 2023-02-25 1648 F6KOP         59  77     KM4AF         59  001   
QSO: 14192 PH 2023-02-25 1648 F6KOP         59  77     F1NZC         59  63    
QSO:  7120 PH 2023-02-25 1648 F6KOP         59  77     F6CZQ         59  73    
QSO:  7120 PH 2023-02-25 1649 F6KOP         59  77     F8LLA         59  39    
QSO: 14192 PH 2023-02-25 1649 F6KOP         59  77     F5MQU         59  95    
QSO:  7120 PH 2023-02-25 1649 F6KOP         59  77     F5LMG         59  22    
QSO: 28459 PH 2023-02-25 1650 F6KOP         59  77     VE2DMA        59  002   
QSO:  7120 PH 2023-02-25 1650 F6KOP         59  77     F4CNH         59  76    
QSO: 14192 PH 2023-02-25 1650 F6KOP         59  77     ON3LJ         59  002   
QSO:  7120 PH 2023-02-25 1650 F6KOP         59  77     F6AJU         59  80    
QSO:  7120 PH 2023-02-25 1650 F6KOP         59  77     PC2K          59  105   
QSO:  7120 PH 2023-02-25 1651 F6KOP         59  77     ON8LX         59  246   
QSO:  7120 PH 2023-02-25 1652 F6KOP         59  77     F1TWQ         59  51    
QSO: 28459 PH 2023-02-25 1652 F6KOP         59  77     KF5IZ         59  001   
QSO:  7120 PH 2023-02-25 1652 F6KOP         59  77     F1PUX         59  71    
QSO: 14192 PH 2023-02-25 1652 F6KOP         59  77     F6DRP         59  85    
QSO:  7120 PH 2023-02-25 1653 F6KOP         59  77     F5EWV         59  36    
QSO: 28459 PH 2023-02-25 1653 F6KOP         59  77     KF0HCN        59  003   
QSO:  7120 PH 2023-02-25 1653 F6KOP         59  77     F4JQY         59  67    
QSO: 28459 PH 2023-02-25 1655 F6KOP         59  77     WB4KUU        59  001   
QSO: 28459 PH 2023-02-25 1656 F6KOP         59  77     K4KKI         59  001   
QSO: 28459 PH 2023-02-25 1656 F6KOP         59  77     KB0RHK        59  001   
QSO: 28459 PH 2023-02-25 1657 F6KOP         59  77     KC2ERF        59  001   
QSO:  7120 PH 2023-02-25 1657 F6KOP         59  77     PD0HRY        59  003   
QSO:  7120 PH 2023-02-25 1658 F6KOP         59  77     IW2HAJ        59  002   
QSO:  7120 PH 2023-02-25 1658 F6KOP         59  77     PD3MDM        59  049   
QSO: 28459 PH 2023-02-25 1658 F6KOP         59  77     KE5VDC        59  001   
QSO: 28459 PH 2023-02-25 1659 F6KOP         59  77     W2ZS          59  003   
QSO: 14135 PH 2023-02-25 1659 F6KOP         59  77     F4HPW         59  29    
QSO:  7120 PH 2023-02-25 1700 F6KOP         59  77     TM4E          59  83    
QSO: 28459 PH 2023-02-25 1700 F6KOP         59  77     F5LIW         59  21    
QSO: 14192 PH 2023-02-25 1701 F6KOP         59  77     OM4M          59  042   
QSO:  7120 PH 2023-02-25 1701 F6KOP         59  77     F1NZC         59  63    
QSO: 14192 PH 2023-02-25 1701 F6KOP         59  77     F5MFF         59  24    
QSO: 14192 PH 2023-02-25 1702 F6KOP         59  77     VE2IAA        59  056   
QSO: 28459 PH 2023-02-25 1702 F6KOP         59  77     W4DUQ         59  001   
QSO:  7120 PH 2023-02-25 1702 F6KOP         59  77     DR6R          59  001   
QSO: 14192 PH 2023-02-25 1702 F6KOP         59  77     VA3GKO        59  044   
QSO: 14192 PH 2023-02-25 1703 F6KOP         59  77     YO7OWI        59  048   
QSO:  7120 PH 2023-02-25 1703 F6KOP         59  77     F4KIY         59  57    
QSO: 28459 PH 2023-02-25 1703 F6KOP         59  77     N5JTZ         59  021   
QSO:  7120 PH 2023-02-25 1703 F6KOP         59  77     F6DDS         59  51    
QSO: 21221 PH 2023-02-25 1703 F6KOP         59  77     F2GL          59  89    
QSO: 28459 PH 2023-02-25 1704 F6KOP         59  77     K4KAL         59  005   
QSO: 14192 PH 2023-02-25 1704 F6KOP         59  77     F1TRE         59  68    
QSO:  7120 PH 2023-02-25 1704 F6KOP         59  77     F4GLD         59  43    
QSO: 28459 PH 2023-02-25 1704 F6KOP         59  77     VE5SF         59  014   
QSO: 14192 PH 2023-02-25 1704 F6KOP         59  77     ON3RC         59  159   
QSO:  7120 PH 2023-02-25 1704 F6KOP         59  77     F6FWQ         59  86    
QSO:  7120 PH 2023-02-25 1705 F6KOP         59  77     F6GDC         59  68    
QSO:  7120 PH 2023-02-25 1705 F6KOP         59  77     PE0CD         59  036   
QSO: 14192 PH 2023-02-25 1705 F6KOP         59  77     W3FOX         59  032   
QSO: 14192 PH 2023-02-25 1706 F6KOP         59  77     F4KKV         59  53    
QSO: 14192 PH 2023-02-25 1706 F6KOP         59  77     F5JFU         59  58    
QSO: 14192 PH 2023-02-25 1707 F6KOP         59  77     F4EDW         59  77    
QSO:  7120 PH 2023-02-25 1707 F6KOP         59  77     HB9GUR        59  051   
QSO: 14192 PH 2023-02-25 1707 F6KOP         59  77     F4DSE         59  16    
QSO:  7120 PH 2023-02-25 1707 F6KOP         59  77     F8OML         59  17    
QSO:  7120 PH 2023-02-25 1708 F6KOP         59  77     F8NJ          59  10    
QSO:  7120 PH 2023-02-25 1709 F6KOP         59  77     F4HBA         59  02    
QSO:  7120 PH 2023-02-25 1709 F6KOP         59  77     F4EJW         59  29    
QSO:  7120 PH 2023-02-25 1710 F6KOP         59  77     F5PCV         59  62    
QSO: 21218 PH 2023-02-25 1711 F6KOP         59  77     F6IRA         59  40    
QSO: 28459 PH 2023-02-25 1711 F6KOP         59  77     W1OTA         59  001   
QSO: 28459 PH 2023-02-25 1712 F6KOP         59  77     WE0J          59  002   
QSO:  7120 PH 2023-02-25 1712 F6KOP         59  77     F5PEG         59  51    
QSO: 28459 PH 2023-02-25 1712 F6KOP         59  77     F4MXI         59  41    
QSO: 14192 PH 2023-02-25 1713 F6KOP         59  77     IK5RLP        59  008   
QSO:  7120 PH 2023-02-25 1713 F6KOP         59  77     F4DPW         59  95    
QSO: 14192 PH 2023-02-25 1713 F6KOP         59  77     VA2QR         59  056   
QSO:  7120 PH 2023-02-25 1713 F6KOP         59  77     F4FEP         59  29    
QSO:  7120 PH 2023-02-25 1713 F6KOP         59  77     F5KMB         59  60    
QSO: 14192 PH 2023-02-25 1714 F6KOP         59  77     F5NQK         59  40    
QSO:  7120 PH 2023-02-25 1714 F6KOP         59  77     F4JMD         59  54    
QSO: 21213 PH 2023-02-25 1714 F6KOP         59  77     VE2TFL        59  249   
QSO: 14192 PH 2023-02-25 1714 F6KOP         59  77     IK8UND        59  225   
QSO: 14192 PH 2023-02-25 1714 F6KOP         59  77     8S8S          59  111   
QSO: 28459 PH 2023-02-25 1715 F6KOP         59  77     AA4UJ         59  001   
QSO:  7120 PH 2023-02-25 1715 F6KOP         59  77     F4JAQ         59  77    
QSO: 21209 PH 2023-02-25 1715 F6KOP         59  77     F1AGR         59  46    
QSO: 28459 PH 2023-02-25 1715 F6KOP         59  77     NZ5Y          59  002   
QSO: 14192 PH 2023-02-25 1715 F6KOP         59  77     F5AUB         59  81    
QSO:  7120 PH 2023-02-25 1716 F6KOP         59  77     F4GPL/P       59  36    
QSO: 14192 PH 2023-02-25 1716 F6KOP         59  77     F2GA          59  81    
QSO: 28459 PH 2023-02-25 1716 F6KOP         59  77     W3RRM         59  001   
QSO: 14192 PH 2023-02-25 1716 F6KOP         59  77     TM8NAN        59  63    
QSO:  7120 PH 2023-02-25 1716 F6KOP         59  77     F4EZC         59  44    
QSO:  7120 PH 2023-02-25 1716 F6KOP         59  77     F4JRB         59  61    
QSO: 14192 PH 2023-02-25 1717 F6KOP         59  77     SP5DFK        59  006   
QSO:  7120 PH 2023-02-25 1717 F6KOP         59  77     F6CZV/P       59  29    
QSO: 14192 PH 2023-02-25 1717 F6KOP         59  77     EA1EMO        59  007   
QSO: 28459 PH 2023-02-25 1717 F6KOP         59  77     WB2WFJ        59  002   
QSO: 21204 PH 2023-02-25 1718 F6KOP         59  77     F6DRQ         59  85    
QSO:  7120 PH 2023-02-25 1718 F6KOP         59  77     F2CT          59  64    
QSO: 14192 PH 2023-02-25 1718 F6KOP         59  77     F5TLZ         59  54    
QSO: 14192 PH 2023-02-25 1718 F6KOP         59  77     9A1BN         59  008   
QSO:  7120 PH 2023-02-25 1719 F6KOP         59  77     F4FPR         59  29    
QSO:  7120 PH 2023-02-25 1719 F6KOP         59  77     F4FZI         59  84    
QSO: 28459 PH 2023-02-25 1720 F6KOP         59  77     VE2CGC        59  001   
QSO:  7120 PH 2023-02-25 1720 F6KOP         59  77     F9SO          59  15    
QSO: 14192 PH 2023-02-25 1720 F6KOP         59  77     F5OYC         59  31    
QSO: 14192 PH 2023-02-25 1720 F6KOP         59  77     ES8TPR        59  016   
QSO:  7120 PH 2023-02-25 1720 F6KOP         59  77     F4HQD         59  49    
QSO: 14192 PH 2023-02-25 1720 F6KOP         59  77     F5CBQ         59  56    
QSO: 21204 PH 2023-02-25 1721 F6KOP         59  77     F5MFI         59  45    
QSO:  7120 PH 2023-02-25 1722 F6KOP         59  77     PD3MDM        59  051   
QSO: 14192 PH 2023-02-25 1722 F6KOP         59  77     VE3ZZ         59  010   
QSO: 28459 PH 2023-02-25 1722 F6KOP         59  77     W2VRK         59  002   
QSO:  7120 PH 2023-02-25 1722 F6KOP         59  77     RT2H          59  023   
QSO:  7120 PH 2023-02-25 1722 F6KOP         59  77     F4EED         59  42    
QSO: 21204 PH 2023-02-25 1723 F6KOP         59  77     F5IVP/P       59  24    
QSO: 14192 PH 2023-02-25 1723 F6KOP         59  77     F4HZS         59  02    
QSO:  7120 PH 2023-02-25 1723 F6KOP         59  77     F4EPM         59  54    
QSO: 28459 PH 2023-02-25 1723 F6KOP         59  77     W4SLT/M       59  001   
QSO: 21204 PH 2023-02-25 1723 F6KOP         59  77     RL5A          59  046   
QSO:  7120 PH 2023-02-25 1723 F6KOP         59  77     F1HLH         59  54    
QSO: 14192 PH 2023-02-25 1723 F6KOP         59  77     K3NRX         59  003   
QSO: 28459 PH 2023-02-25 1724 F6KOP         59  77     KF5DLF        59  002   
QSO:  7120 PH 2023-02-25 1724 F6KOP         59  77     F5AIB         59  54    
QSO: 14192 PH 2023-02-25 1724 F6KOP         59  77     F5DRD         59  80    
QSO: 28459 PH 2023-02-25 1724 F6KOP         59  77     K0VXU         59  001   
QSO: 14192 PH 2023-02-25 1725 F6KOP         59  77     KX3UP         59  001   
QSO: 28459 PH 2023-02-25 1725 F6KOP         59  77     W2WKD         59  001   
QSO:  7120 PH 2023-02-25 1725 F6KOP         59  77     F1CCG         59  81    
QSO: 14192 PH 2023-02-25 1726 F6KOP         59  77     F6BYJ         59  16    
QSO: 21204 PH 2023-02-25 1726 F6KOP         59  77     F8ADY         59  87    
QSO:  7120 PH 2023-02-25 1726 F6KOP         59  77     F4ACR         59  79    
QSO: 28459 PH 2023-02-25 1726 F6KOP         59  77     K1PET/M       59  001   
QSO:  7120 PH 2023-02-25 1726 F6KOP         59  77     F4GWO         59  66    
QSO:  7120 PH 2023-02-25 1727 F6KOP         59  77     F4JCF         59  06    
QSO: 21204 PH 2023-02-25 1727 F6KOP         59  77     F4FPF         59  57    
QSO: 14157 PH 2023-02-25 1727 F6KOP         59  77     F4EZG         59  87    
QSO:  7120 PH 2023-02-25 1728 F6KOP         59  77     F4JHS         59  59    
QSO: 21204 PH 2023-02-25 1729 F6KOP         59  77     NS4J          59  002   
QSO:  7120 PH 2023-02-25 1729 F6KOP         59  77     OE20AAW       59  058   
QSO:  7120 PH 2023-02-25 1729 F6KOP         59  77     ON7ZM         59  008   
QSO:  7120 PH 2023-02-25 1730 F6KOP         59  77     F5HKL         59  62    
QSO: 14192 PH 2023-02-25 1731 F6KOP         59  77     F2GL          59  89    
QSO:  7120 PH 2023-02-25 1731 F6KOP         59  77     F2LN          59  33    
QSO:  7120 PH 2023-02-25 1732 F6KOP         59  77     F8FHI         59  71    
QSO: 14192 PH 2023-02-25 1733 F6KOP         59  77     F5ROW         59  50    
QSO: 14192 PH 2023-02-25 1734 F6KOP         59  77     F8CJS         59  13    
QSO:  7120 PH 2023-02-25 1734 F6KOP         59  77     F8KHN         59  76    
QSO:  7120 PH 2023-02-25 1735 F6KOP         59  77     SQ3M          59  141   
QSO: 14192 PH 2023-02-25 1735 F6KOP         59  77     HB9G          59  056   
QSO: 14192 PH 2023-02-25 1735 F6KOP         59  77     EA4RR         59  029   
QSO:  7120 PH 2023-02-25 1735 F6KOP         59  77     F4FYV         59  45    
QSO:  7120 PH 2023-02-25 1737 F6KOP         59  77     YO5PVZ        59  007   
QSO:  7120 PH 2023-02-25 1737 F6KOP         59  77     F4GQQ         59  18    
QSO:  7120 PH 2023-02-25 1738 F6KOP         59  77     F4BCN         59  69    
QSO:  7120 PH 2023-02-25 1739 F6KOP         59  77     F4BQS         59  62    
QSO: 14192 PH 2023-02-25 1739 F6KOP         59  77     OH1CH         59  029   
QSO:  7120 PH 2023-02-25 1740 F6KOP         59  77     F6IPG         59  44    
QSO: 21204 PH 2023-02-25 1740 F6KOP         59  77     ZS2ABE        59  029   
QSO:  7120 PH 2023-02-25 1741 F6KOP         59  77     OE2GEN        59  011   
QSO:  3620 PH 2023-02-25 1742 F6KOP         59  77     F6REF         59  00    
QSO:  7120 PH 2023-02-25 1743 F6KOP         59  77     ON8AH         59  008   
QSO:  3623 PH 2023-02-25 1744 F6KOP         59  77     F4COT         59  03    
QSO:  3623 PH 2023-02-25 1744 F6KOP         59  77     F6EQD         59  87    
QSO:  3623 PH 2023-02-25 1745 F6KOP         59  77     F5EWV         59  36    
QSO:  3623 PH 2023-02-25 1745 F6KOP         59  77     F5RQP         59  50    
QSO:  3623 PH 2023-02-25 1746 F6KOP         59  77     F5GXX         59  17    
QSO: 21273 PH 2023-02-25 1746 F6KOP         59  77     FR5CB         59  FR    
QSO:  3623 PH 2023-02-25 1747 F6KOP         59  77     F4LLO         59  08    
QSO: 21204 PH 2023-02-25 1747 F6KOP         59  77     AA2Q          59  006   
QSO:  3623 PH 2023-02-25 1747 F6KOP         59  77     F4JUO         59  02    
