START-OF-LOG: 3.0
CONTEST: CQ-WW-RTTY
CALLSIGN: XE2CQ
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: RTTY
CLAIMED-SCORE: 1143360
CLUB:
NAME: JOSE JAVIER CAMARENA QUIÑONES
OPERATORS: XE2CQ
SOAPBOX: PROP WAS NOT GUD @ALL ON THIS SIDE BUT HAD LOTS OF FUN!
QSO: 21000 RY  2015-09-27 2259 XE2CQ         599 06 DX  HL4RBR        599  25 DX  0
QSO: 21000 RY  2015-09-27 2302 XE2CQ         599 06 DX  HL4CBI        599  25 DX  0
QSO: 21000 RY  2015-09-27 2303 XE2CQ         599 06 DX  JJ0PER        599  25 DX  0
QSO: 21000 RY  2015-09-27 2305 XE2CQ         599 06 DX  JG5DHX/5      599  25 DX  0
QSO: 21000 RY  2015-09-27 2306 XE2CQ         599 06 DX  JI1FLB        599  25 DX  0
QSO: 21000 RY  2015-09-27 2307 XE2CQ         599 06 DX  JA6DIJ        599  25 DX  0
QSO: 21000 RY  2015-09-27 2308 XE2CQ         599 06 DX  JA1JNM        599  25 DX  0
QSO: 21000 RY  2015-09-27 2308 XE2CQ         599 06 DX  JA6JNF        599  25 DX  0
QSO: 21000 RY  2015-09-27 2309 XE2CQ         599 06 DX  VK2BYI        599  30 DX  0
QSO: 21000 RY  2015-09-27 2309 XE2CQ         599 06 DX  JA1WPX        599  25 DX  0
QSO: 21000 RY  2015-09-27 2310 XE2CQ         599 06 DX  N2BJ          599  04 IL  0
QSO: 21000 RY  2015-09-27 2311 XE2CQ         599 06 DX  JA2FUJ        599  25 DX  0
QSO: 21000 RY  2015-09-27 2311 XE2CQ         599 06 DX  JH1FNU        599  25 DX  0
QSO: 21000 RY  2015-09-27 2312 XE2CQ         599 06 DX  JR2WYD        599  25 DX  0
QSO: 21000 RY  2015-09-27 2312 XE2CQ         599 06 DX  JA1PJS        599  25 DX  0
QSO: 21000 RY  2015-09-27 2313 XE2CQ         599 06 DX  JF1AZQ        599  25 DX  0
QSO: 21000 RY  2015-09-27 2313 XE2CQ         599 06 DX  JJ0PJD        599  25 DX  0
QSO: 21000 RY  2015-09-27 2315 XE2CQ         599 06 DX  JR3RIY        599  25 DX  0
QSO: 21000 RY  2015-09-27 2315 XE2CQ         599 06 DX  JA2DGQ/3      599  25 DX  0
QSO: 21000 RY  2015-09-27 2316 XE2CQ         599 06 DX  W5VGR         599  04 TX  0
QSO: 21000 RY  2015-09-27 2317 XE2CQ         599 06 DX  YE1ZAT        599  28 DX  0
QSO: 21000 RY  2015-09-27 2322 XE2CQ         599 06 DX  KE5KOV        599  04 TX  0
QSO: 21000 RY  2015-09-27 2323 XE2CQ         599 06 DX  JA1IZ         599  25 DX  0
QSO: 21000 RY  2015-09-27 2325 XE2CQ         599 06 DX  JA6HKF        599  25 DX  0
QSO: 21000 RY  2015-09-27 2325 XE2CQ         599 06 DX  JG3RPL        599  25 DX  0
QSO: 21000 RY  2015-09-27 2326 XE2CQ         599 06 DX  JA7EYK        599  25 DX  0
QSO: 21000 RY  2015-09-27 2327 XE2CQ         599 06 DX  JA1GHR        599  25 DX  0
QSO: 21000 RY  2015-09-27 2328 XE2CQ         599 06 DX  KH6NX         599  31 DX  0
QSO: 21000 RY  2015-09-27 2328 XE2CQ         599 06 DX  JR1EMO        599  25 DX  0
QSO: 21000 RY  2015-09-27 2329 XE2CQ         599 06 DX  JH1VHU        599  25 DX  0
QSO: 21000 RY  2015-09-27 2329 XE2CQ         599 06 DX  JA7IC         599  25 DX  0
QSO: 21000 RY  2015-09-27 2330 XE2CQ         599 06 DX  N9LB          599  04 WI  0
QSO: 21000 RY  2015-09-27 2330 XE2CQ         599 06 DX  JA1PTJ        599  25 DX  0
QSO: 21000 RY  2015-09-27 2331 XE2CQ         599 06 DX  7J1YAD        599  25 DX  0
QSO: 21000 RY  2015-09-27 2332 XE2CQ         599 06 DX  JA8VL         599  25 DX  0
QSO: 21000 RY  2015-09-27 2332 XE2CQ         599 06 DX  WF5E          599  04 TX  0
QSO: 21000 RY  2015-09-27 2333 XE2CQ         599 06 DX  JA9APS        599  25 DX  0
QSO: 21000 RY  2015-09-27 2333 XE2CQ         599 06 DX  HS0ZIA        599  26 DX  0
QSO: 21000 RY  2015-09-27 2334 XE2CQ         599 06 DX  JH3WKE        599  25 DX  0
QSO: 21000 RY  2015-09-27 2334 XE2CQ         599 06 DX  NN5T          599  04 TX  0
QSO: 21000 RY  2015-09-27 2335 XE2CQ         599 06 DX  JQ1TIV        599  25 DX  0
QSO: 21000 RY  2015-09-27 2335 XE2CQ         599 06 DX  JA5RA         599  25 DX  0
QSO: 21000 RY  2015-09-27 2336 XE2CQ         599 06 DX  JA1GVM        599  25 DX  0
QSO: 21000 RY  2015-09-27 2337 XE2CQ         599 06 DX  JA1NLC        599  25 DX  0
QSO: 21000 RY  2015-09-27 2337 XE2CQ         599 06 DX  JR3IIR        599  25 DX  0
QSO: 21000 RY  2015-09-27 2337 XE2CQ         599 06 DX  JR2PMT        599  25 DX  0
QSO: 21000 RY  2015-09-27 2338 XE2CQ         599 06 DX  7L2MDI        599  25 DX  0
QSO: 21000 RY  2015-09-27 2338 XE2CQ         599 06 DX  JA1DKT        599  25 DX  0
QSO: 21000 RY  2015-09-27 2339 XE2CQ         599 06 DX  JR1UFN        599  25 DX  0
QSO: 21000 RY  2015-09-27 2339 XE2CQ         599 06 DX  JA1BFN        599  25 DX  0
QSO: 21000 RY  2015-09-27 2340 XE2CQ         599 06 DX  JA3JM         599  25 DX  0
QSO: 21000 RY  2015-09-27 2341 XE2CQ         599 06 DX  JA9LX         599  25 DX  0
QSO: 21000 RY  2015-09-27 2341 XE2CQ         599 06 DX  JA9KBS        599  25 DX  0
QSO: 21000 RY  2015-09-27 2341 XE2CQ         599 06 DX  JF1MAD        599  25 DX  0
QSO: 21000 RY  2015-09-27 2342 XE2CQ         599 06 DX  JH1HIH        599  25 DX  0
QSO: 21000 RY  2015-09-27 2343 XE2CQ         599 06 DX  JH3DMQ        599  25 DX  0
QSO: 21000 RY  2015-09-27 2344 XE2CQ         599 06 DX  JA1WTI        599  25 DX  0
QSO: 21000 RY  2015-09-27 2344 XE2CQ         599 06 DX  JH2FXK        599  25 DX  0
QSO: 21000 RY  2015-09-27 2350 XE2CQ         599 06 DX  VP9I          599  05 DX  0
QSO: 21000 RY  2015-09-27 2352 XE2CQ         599 06 DX  XE2FGC        599  06 DX  0
END-OF-LOG:
