START-OF-LOG: 3.0
CALLSIGN: YM2KK
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 2668936
CLUB:
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.76H
NAME: Emin Bora Demirel
OPERATORS: TA1BJ  TA2DA TA2FE  TA2BD  TA2SE  TA2DS  TA2AD
QSO: 14000 CW 2013-11-23 1616 YM2KK         599     20 RA9AU         599     17
QSO: 14000 CW 2013-11-23 1617 YM2KK         599     20 RN3F          599     16
QSO: 14000 CW 2013-11-23 1619 YM2KK         599     20 EA4KD         599     14
QSO: 14000 CW 2013-11-23 1620 YM2KK         599     20 YL2CV         599     15
QSO: 14000 CW 2013-11-23 1621 YM2KK         599     20 G4OGB         599     14
QSO: 14000 CW 2013-11-23 1623 YM2KK         599     20 W2FU          599      5
QSO: 14000 CW 2013-11-23 1624 YM2KK         599     20 G3VQO         599     14
QSO: 14000 CW 2013-11-23 1624 YM2KK         599     20 YL5W          599     15
QSO: 14000 CW 2013-11-23 1625 YM2KK         599     20 R3FC          599     16
QSO: 14000 CW 2013-11-23 1626 YM2KK         599     20 TC0A          599     20
QSO: 14000 CW 2013-11-23 1634 YM2KK         599     20 YL2HK         599     15
QSO: 14000 CW 2013-11-23 1642 YM2KK         599     20 DL9LM         599     14
QSO: 14000 CW 2013-11-23 1649 YM2KK         599     20 DF0HQ         599     14
QSO: 14000 CW 2013-11-23 1651 YM2KK         599     20 SK5LW         599     14
QSO: 14000 CW 2013-11-23 1653 YM2KK         599     20 LN3Z          599     14
QSO: 14000 CW 2013-11-23 1700 YM2KK         599     20 UA4C          599     16
QSO: 14000 CW 2013-11-23 1703 YM2KK         599     20 LZ5L          599     20
QSO: 14000 CW 2013-11-23 1706 YM2KK         599     20 E73W          599     15
QSO: 14000 CW 2013-11-23 1712 YM2KK         599     20 D4C           599     35
QSO: 14000 CW 2013-11-23 1714 YM2KK         599     20 G4BVH         599     14
QSO: 14000 CW 2013-11-23 1715 YM2KK         599     20 SM6E          599     14
QSO: 14000 CW 2013-11-23 1720 YM2KK         599     20 GI5I          599     14
QSO: 14000 CW 2013-11-23 1723 YM2KK         599     20 OL9G          599     14
QSO: 14000 CW 2013-11-23 1733 YM2KK         599     20 GD6IA         599     14
QSO: 14000 CW 2013-11-23 1740 YM2KK         599     20 W9RE          599      4
QSO: 14000 CW 2013-11-23 1744 YM2KK         599     20 K1LZ          599      5
QSO: 14000 CW 2013-11-23 1748 YM2KK         599     20 K0DQ          599      5
QSO: 14000 CW 2013-11-23 1754 YM2KK         599     20 N5CR          599      4
QSO: 14000 CW 2013-11-23 1805 YM2KK         599     20 K2QMF         599      5
QSO: 14000 CW 2013-11-23 1843 YM2KK         599     20 N0APS         599      4
QSO: 14000 CW 2013-11-23 1844 YM2KK         599     20 NY3A          599      5
QSO: 14000 CW 2013-11-23 1846 YM2KK         599     20 NQ4I          599      5
QSO: 14000 CW 2013-11-23 1848 YM2KK         599     20 K0RF          599      4
QSO: 14000 CW 2013-11-23 1850 YM2KK         599     20 PI4CC         599     14
QSO: 14000 CW 2013-11-23 1858 YM2KK         599     20 WK1Q          599      5
QSO: 14000 CW 2013-11-23 1914 YM2KK         599     20 K1HT          599      5
QSO: 14000 CW 2013-11-23 1918 YM2KK         599     20 VE1DX         599      5
QSO:  7000 CW 2013-11-23 1937 YM2KK         599     20 UR5LAM        599     16
QSO:  7000 CW 2013-11-23 1938 YM2KK         599     20 S52CU         599     15
QSO:  7000 CW 2013-11-23 1938 YM2KK         599     20 DK1FT         599     14
QSO:  7000 CW 2013-11-23 1938 YM2KK         599     20 RA1AL         599     16
QSO:  7000 CW 2013-11-23 1939 YM2KK         599     20 R3VA          599     16
QSO:  7000 CW 2013-11-23 1939 YM2KK         599     20 EA4AOL        599     14
QSO:  7000 CW 2013-11-23 1940 YM2KK         599     20 DJ5TT         599     14
QSO:  7000 CW 2013-11-23 1940 YM2KK         599     20 LY2H          599     15
QSO:  7000 CW 2013-11-23 1942 YM2KK         599     20 DJ3CH         599     14
QSO:  7000 CW 2013-11-23 1943 YM2KK         599     20 UR5WX         599     16
QSO:  7000 CW 2013-11-23 1943 YM2KK         599     20 DJ3CS         599     14
QSO:  7000 CW 2013-11-23 1944 YM2KK         599     20 J2HRP         599     37
QSO:  7000 CW 2013-11-23 1945 YM2KK         599     20 JA2HNP        599     25
QSO:  7000 CW 2013-11-23 1945 YM2KK         599     20 SP9GR         599     15
QSO:  7000 CW 2013-11-23 1946 YM2KK         599     20 SP9CXN        599     15
QSO:  7000 CW 2013-11-23 1949 YM2KK         599     20 OV3X          599     14
QSO:  7000 CW 2013-11-23 1949 YM2KK         599     20 OF5OWL        599     15
QSO:  7000 CW 2013-11-23 1949 YM2KK         599     20 UA3RF         599     16
QSO:  7000 CW 2013-11-23 1950 YM2KK         599     20 UR9LD         599     16
QSO:  7000 CW 2013-11-23 1950 YM2KK         599     20 RA6FUZ        599     16
QSO:  7000 CW 2013-11-23 1952 YM2KK         599     20 RM3UA         599     16
QSO:  7000 CW 2013-11-23 1953 YM2KK         599     20 UT4AA         599     16
QSO:  7000 CW 2013-11-23 1953 YM2KK         599     20 OK2QX         599     15
QSO:  7000 CW 2013-11-23 1953 YM2KK         599     20 SN9N          599     15
QSO:  7000 CW 2013-11-23 1954 YM2KK         599     20 SP5ATO        599     15
QSO:  7000 CW 2013-11-23 1954 YM2KK         599     20 OK2RRL        599     15
QSO:  7000 CW 2013-11-23 1955 YM2KK         599     20 SM0S          599     14
QSO:  7000 CW 2013-11-23 1956 YM2KK         599     20 RA3XO         599     16
QSO:  7000 CW 2013-11-23 1956 YM2KK         599     20 RV6LCI        599     16
QSO:  7000 CW 2013-11-23 1956 YM2KK         599     20 RC6U          599     16
QSO:  7000 CW 2013-11-23 1957 YM2KK         599     20 KS2/N2NL      599     27
QSO:  7000 CW 2013-11-23 1958 YM2KK         599     20 DL5M          599     14
QSO:  7000 CW 2013-11-23 1959 YM2KK         599     20 UZ2M          599     16
QSO:  7000 CW 2013-11-23 2000 YM2KK         599     20 RO3D          599     16
QSO:  7000 CW 2013-11-23 2000 YM2KK         599     20 RW3ZA         599     16
QSO:  7000 CW 2013-11-23 2001 YM2KK         599     20 OH8MSG        599     15
QSO:  7000 CW 2013-11-23 2001 YM2KK         599     20 SQ3PMM        599     15
QSO:  7000 CW 2013-11-23 2002 YM2KK         599     20 SP9OHL        599     15
QSO:  7000 CW 2013-11-23 2002 YM2KK         599     20 DL2ANM        599     14
QSO:  7000 CW 2013-11-23 2003 YM2KK         599     20 JO7KMB        599     25
QSO:  7000 CW 2013-11-23 2003 YM2KK         599     20 RU3DU         599     16
QSO:  7000 CW 2013-11-23 2004 YM2KK         599     20 OZ4CG         599     14
QSO:  7000 CW 2013-11-23 2004 YM2KK         599     20 OG6N          599     15
QSO:  7000 CW 2013-11-23 2005 YM2KK         599     20 S52X          599     15
QSO:  7000 CW 2013-11-23 2005 YM2KK         599     20 EW1HI         599     16
QSO:  7000 CW 2013-11-23 2006 YM2KK         599     20 DJ2RG         599     14
QSO:  7000 CW 2013-11-23 2007 YM2KK         599     20 TC0A          599     20
QSO:  7000 CW 2013-11-23 2007 YM2KK         599     20 SP7QHR        599     15
QSO:  7000 CW 2013-11-23 2008 YM2KK         599     20 OH2LU         599     15
QSO:  7000 CW 2013-11-23 2008 YM2KK         599     20 OH2BAH        599     15
QSO:  7000 CW 2013-11-23 2009 YM2KK         599     20 OK2KG         599     15
QSO:  7000 CW 2013-11-23 2010 YM2KK         599     20 LY5I          599     15
QSO:  7000 CW 2013-11-23 2011 YM2KK         599     20 DK4FP         599     14
QSO:  7000 CW 2013-11-23 2011 YM2KK         599     20 OK2EC         599     15
QSO:  7000 CW 2013-11-23 2011 YM2KK         599     20 RD4ARU        599     16
QSO:  7000 CW 2013-11-23 2012 YM2KK         599     20 DF9GR         599     14
QSO:  7000 CW 2013-11-23 2012 YM2KK         599     20 LA5UF         599     14
QSO:  7000 CW 2013-11-23 2013 YM2KK         599     20 SP5GDY        599     15
QSO:  7000 CW 2013-11-23 2013 YM2KK         599     20 OH3HI         599     15
QSO:  7000 CW 2013-11-23 2013 YM2KK         599     20 IK2CLB        599     15
QSO:  7000 CW 2013-11-23 2014 YM2KK         599     20 RW4LC         599     16
QSO:  7000 CW 2013-11-23 2014 YM2KK         599     20 S51F          599     15
QSO:  7000 CW 2013-11-23 2015 YM2KK         599     20 ON4CAS        599     14
QSO:  7000 CW 2013-11-23 2015 YM2KK         599     20 G4PIQ         599     14
QSO:  7000 CW 2013-11-23 2016 YM2KK         599     20 RA3SI         599     16
QSO:  7000 CW 2013-11-23 2016 YM2KK         599     20 DL3KLM        599     14
QSO:  7000 CW 2013-11-23 2017 YM2KK         599     20 IK2CAI        599     15
QSO:  7000 CW 2013-11-23 2017 YM2KK         599     20 R6MR          599     16
QSO:  7000 CW 2013-11-23 2017 YM2KK         599     20 R4WDX         599     16
QSO:  7000 CW 2013-11-23 2018 YM2KK         599     20 IZ3NYG        599     15
QSO:  7000 CW 2013-11-23 2018 YM2KK         599     20 R0FA          599     19
QSO:  7000 CW 2013-11-23 2018 YM2KK         599     20 DS8BQA        599     25
QSO:  7000 CW 2013-11-23 2019 YM2KK         599     20 UA6FZ         599     16
QSO:  7000 CW 2013-11-23 2019 YM2KK         599     20 OZ5NJ         599     14
QSO:  7000 CW 2013-11-23 2020 YM2KK         599     20 OK1KUW        599     15
QSO:  7000 CW 2013-11-23 2020 YM2KK         599     20 UT/R6LC       599     16
QSO:  7000 CW 2013-11-23 2021 YM2KK         599     20 OH3NI         599     15
QSO:  7000 CW 2013-11-23 2021 YM2KK         599     20 OE2E          599     15
QSO:  7000 CW 2013-11-23 2022 YM2KK         599     20 UX7MA         599     16
QSO:  7000 CW 2013-11-23 2022 YM2KK         599     20 DL6VU         599     14
QSO:  7000 CW 2013-11-23 2022 YM2KK         599     20 OL3R          599     15
QSO:  7000 CW 2013-11-23 2023 YM2KK         599     20 OE3MWS        599     15
QSO:  7000 CW 2013-11-23 2023 YM2KK         599     20 M0WLF         599     14
QSO:  7000 CW 2013-11-23 2024 YM2KK         599     20 RZ3VA         599     16
QSO:  7000 CW 2013-11-23 2024 YM2KK         599     20 RW6UBC        599     16
QSO:  7000 CW 2013-11-23 2025 YM2KK         599     20 US3LX         599     16
QSO:  7000 CW 2013-11-23 2025 YM2KK         599     20 DM2DXA        599     14
QSO:  7000 CW 2013-11-23 2026 YM2KK         599     20 OK1DQT        599     15
QSO:  7000 CW 2013-11-23 2026 YM2KK         599     20 R3FX          599     16
QSO:  7000 CW 2013-11-23 2026 YM2KK         599     20 LY5G          599     15
QSO:  7000 CW 2013-11-23 2027 YM2KK         599     20 LY2N          599     15
QSO:  7000 CW 2013-11-23 2027 YM2KK         599     20 DK6XS         599     14
QSO:  7000 CW 2013-11-23 2028 YM2KK         599     20 DL1MUC        599     14
QSO:  7000 CW 2013-11-23 2028 YM2KK         599     20 OM7M          599     15
QSO:  7000 CW 2013-11-23 2028 YM2KK         599     20 DK5XG         599     14
QSO:  7000 CW 2013-11-23 2029 YM2KK         599     20 EW1NM         599     16
QSO:  7000 CW 2013-11-23 2029 YM2KK         599     20 RN7F          599     16
QSO:  7000 CW 2013-11-23 2029 YM2KK         599     20 LY9Y          599     15
QSO:  7000 CW 2013-11-23 2030 YM2KK         599     20 UA4HBM        599     16
QSO:  7000 CW 2013-11-23 2030 YM2KK         599     20 LY6A          599     15
QSO:  7000 CW 2013-11-23 2030 YM2KK         599     20 DF2TT         599     14
QSO:  7000 CW 2013-11-23 2031 YM2KK         599     20 R1CT          599     16
QSO:  7000 CW 2013-11-23 2031 YM2KK         599     20 OH2KM         599     15
QSO:  7000 CW 2013-11-23 2032 YM2KK         599     20 SP8HWN        599     15
QSO:  7000 CW 2013-11-23 2032 YM2KK         599     20 OM3IAG        599     15
QSO:  7000 CW 2013-11-23 2033 YM2KK         599     20 OE6RDD        599     15
QSO:  7000 CW 2013-11-23 2034 YM2KK         599     20 JH1TFE        599     25
QSO:  7000 CW 2013-11-23 2035 YM2KK         599     20 YO8SS         599     20
QSO:  7000 CW 2013-11-23 2035 YM2KK         599     20 DF8AE         599     14
QSO:  7000 CW 2013-11-23 2037 YM2KK         599     20 ER5LL         599     16
QSO:  7000 CW 2013-11-23 2037 YM2KK         599     20 DD4DA         599     14
QSO:  7000 CW 2013-11-23 2038 YM2KK         599     20 S54A          599     15
QSO:  7000 CW 2013-11-23 2038 YM2KK         599     20 OE7LWI        599     15
QSO:  7000 CW 2013-11-23 2039 YM2KK         599     20 UA6LCN        599     16
QSO:  7000 CW 2013-11-23 2039 YM2KK         599     20 S52ZW         599     15
QSO:  7000 CW 2013-11-23 2039 YM2KK         599     20 SP1ZF         599     15
QSO:  7000 CW 2013-11-23 2040 YM2KK         599     20 EA3KU         599     14
QSO:  7000 CW 2013-11-23 2042 YM2KK         599     20 SP6TEM        599     15
QSO:  7000 CW 2013-11-23 2042 YM2KK         599     20 UA3SAQ        599     16
QSO:  7000 CW 2013-11-23 2042 YM2KK         599     20 DL4AUK        599     14
QSO:  7000 CW 2013-11-23 2043 YM2KK         599     20 DL8DWW        599     14
QSO:  7000 CW 2013-11-23 2045 YM2KK         599     20 OK1DJS        599     15
QSO:  7000 CW 2013-11-23 2045 YM2KK         599     20 SQ5LTL        599     15
QSO:  7000 CW 2013-11-23 2047 YM2KK         599     20 PA0LT         599     14
QSO:  7000 CW 2013-11-23 2047 YM2KK         599     20 DL9NDV        599     14
QSO:  7000 CW 2013-11-23 2048 YM2KK         599     20 UW1GX/A       599     16
QSO:  7000 CW 2013-11-23 2048 YM2KK         599     20 HB9CXZ        599     14
QSO:  7000 CW 2013-11-23 2048 YM2KK         599     20 US3IZ         599     16
QSO:  7000 CW 2013-11-23 2048 YM2KK         599     20 DF3KT         599     14
QSO:  7000 CW 2013-11-23 2049 YM2KK         599     20 DL1FY         599     14
QSO:  7000 CW 2013-11-23 2049 YM2KK         599     20 UA9W          599     16
QSO:  7000 CW 2013-11-23 2049 YM2KK         599     20 OK1UG         599     15
QSO:  7000 CW 2013-11-23 2050 YM2KK         599     20 UT2II         599     16
QSO:  7000 CW 2013-11-23 2051 YM2KK         599     20 S56CW         599     15
QSO:  7000 CW 2013-11-23 2051 YM2KK         599     20 SM6WET        599     14
QSO:  7000 CW 2013-11-23 2052 YM2KK         599     20 YL2CV         599     15
QSO:  7000 CW 2013-11-23 2053 YM2KK         599     20 K3NK          599      5
QSO:  7000 CW 2013-11-23 2053 YM2KK         599     20 OH5Z          599     15
QSO:  7000 CW 2013-11-23 2054 YM2KK         599     20 IZ4JMA        599     15
QSO:  7000 CW 2013-11-23 2055 YM2KK         599     20 PG2AA         599     14
QSO:  7000 CW 2013-11-23 2055 YM2KK         599     20 HA5PT         599     15
QSO:  7000 CW 2013-11-23 2055 YM2KK         599     20 OK1FZM        599     15
QSO:  7000 CW 2013-11-23 2055 YM2KK         599     20 9A3JH         599     15
QSO:  7000 CW 2013-11-23 2056 YM2KK         599     20 G3XLG         599     14
QSO:  7000 CW 2013-11-23 2056 YM2KK         599     20 S52W          599     15
QSO:  7000 CW 2013-11-23 2056 YM2KK         599     20 HA6AIJ        599     15
QSO:  7000 CW 2013-11-23 2057 YM2KK         599     20 HA6PJ         599     15
QSO:  7000 CW 2013-11-23 2057 YM2KK         599     20 9A2NO         599     15
QSO:  7000 CW 2013-11-23 2059 YM2KK         599     20 RN4ZT         599     16
QSO:  7000 CW 2013-11-23 2059 YM2KK         599     20 RK3FY         599     16
QSO:  7000 CW 2013-11-23 2100 YM2KK         599     20 PA0O          599     14
QSO:  7000 CW 2013-11-23 2100 YM2KK         599     20 DK5AI         599     14
QSO:  7000 CW 2013-11-23 2100 YM2KK         599     20 UW7W          599     16
QSO:  7000 CW 2013-11-23 2101 YM2KK         599     20 EA1FA         599     14
QSO:  7000 CW 2013-11-23 2101 YM2KK         599     20 G3KLH         599     14
QSO:  7000 CW 2013-11-23 2102 YM2KK         599     20 LY3CY         599     15
QSO:  7000 CW 2013-11-23 2103 YM2KK         599     20 OL1C          599     15
QSO:  7000 CW 2013-11-23 2103 YM2KK         599     20 IB3C          599     15
QSO:  7000 CW 2013-11-23 2103 YM2KK         599     20 DL8ZAJ        599     14
QSO:  7000 CW 2013-11-23 2104 YM2KK         599     20 EI3KI         599     14
QSO:  7000 CW 2013-11-23 2104 YM2KK         599     20 HA1TV         599     15
QSO:  7000 CW 2013-11-23 2105 YM2KK         599     20 JA6BZI        599     25
QSO:  7000 CW 2013-11-23 2105 YM2KK         599     20 DL6NEY        599     14
QSO:  7000 CW 2013-11-23 2105 YM2KK         599     20 DQ4Q          599     14
QSO:  7000 CW 2013-11-23 2105 YM2KK         599     20 JH0RNN        599     25
QSO:  7000 CW 2013-11-23 2106 YM2KK         599     20 SO8W          599     15
QSO:  7000 CW 2013-11-23 2107 YM2KK         599     20 UR8IDX        599     16
QSO:  7000 CW 2013-11-23 2107 YM2KK         599     20 9A5AOH        599     15
QSO:  7000 CW 2013-11-23 2107 YM2KK         599     20 YL9A          599     15
QSO:  7000 CW 2013-11-23 2108 YM2KK         599     20 DL7SBV        599     14
QSO:  7000 CW 2013-11-23 2108 YM2KK         599     20 ON3ND         599     14
QSO:  7000 CW 2013-11-23 2109 YM2KK         599     20 HA6VH         599     15
QSO:  7000 CW 2013-11-23 2109 YM2KK         599     20 DJ6BS         599     14
QSO:  7000 CW 2013-11-23 2110 YM2KK         599     20 F6DDR         599     14
QSO:  7000 CW 2013-11-23 2110 YM2KK         599     20 DL1LH         599     14
QSO:  7000 CW 2013-11-23 2111 YM2KK         599     20 OZ6OM         599     14
QSO:  7000 CW 2013-11-23 2112 YM2KK         599     20 YL2W          599     15
QSO:  7000 CW 2013-11-23 2112 YM2KK         599     20 PA0W          599     14
QSO:  7000 CW 2013-11-23 2112 YM2KK         599     20 S58N          599     15
QSO:  7000 CW 2013-11-23 2113 YM2KK         599     20 LY2D          599     15
QSO:  7000 CW 2013-11-23 2114 YM2KK         599     20 DG7EE         599     39
QSO:  7000 CW 2013-11-23 2114 YM2KK         599     20 YL3GX         599     15
QSO:  7000 CW 2013-11-23 2116 YM2KK         599     20 RT3F          599     16
QSO:  7000 CW 2013-11-23 2116 YM2KK         599     20 HA5OO         599     15
QSO:  7000 CW 2013-11-23 2116 YM2KK         599     20 UX8IW         599     16
QSO:  7000 CW 2013-11-23 2118 YM2KK         599     20 UA3UAD        599     16
QSO:  7000 CW 2013-11-23 2118 YM2KK         599     20 OG2W          599     15
QSO:  7000 CW 2013-11-23 2118 YM2KK         599     20 UX6IB         599     16
QSO:  7000 CW 2013-11-23 2119 YM2KK         599     20 HA6NN         599     15
QSO:  7000 CW 2013-11-23 2120 YM2KK         599     20 WC2L          599      5
QSO:  7000 CW 2013-11-23 2122 YM2KK         599     20 DQ7A          599     14
QSO:  7000 CW 2013-11-23 2122 YM2KK         599     20 HB9DHK        599     14
